"target","output","question"
"Jeff","Answer: Fred.  Question: Who did Fred give the football to? Answer: Fred.  Question:","Who did Fred give the football to? "
"Jeff","Answer: Jeff. Question: Who did Mary go back to? Answer: The hallway. Question:","Who did Fred give the milk to? "
"Fred","Answer: The milkman. Question: Who received the milkman? Answer: The milk.","Who received the milk? "
"apple","Answer: A pair of stockings. Question: What did Jeff give to Mary? Answer: A pair","What did Mary give to Jeff? "
"Jeff","Answer: Fred gave the milk to Fred. Question: Who gave the milk to Fred? Answer","Who gave the milk to Fred? "
"Jeff","Answer: The football received the football.  Question: Who received the football? Answer: The football received","Who received the football? "
"milk","Answer: A pair of shoes. Question: What did Bill give to Mary? Answer: A pair","What did Mary give to Bill? "
"milk","Answer: A pair of boots. Question: What did Bill give to Mary? Answer: A pair","What did Mary give to Bill? "
"Mary","Answer: Jeff. Question: Who handed the football to Jeff? Answer: Mary. Question: Who","Who received the football? "
"Jeff","Answer: The Arabs. Question: Who paid the price? Answer: The British. Question:","Who received the apple? "
"Fred","Answer: Jeff gave the milk to Jeff.  Question: Who gave the milk to Jeff? Answer:","Who gave the milk to Jeff? "
"Mary","Answer: The milkman.  Question: Who gave the eggs? Answer: The hen.  Question:","Who gave the milk? "
"milk","Answer: A gold chain, a breastpin and several rings. Question: How much did Bill","What did Jeff give to Bill? "
"Mary","Answer: The Osteopath. Question: Who won the game? Answer: The Oste","Who gave the football? "
"Fred","Answer: The horse. Question: Who received the apple? Answer: The horse. Question:","Who received the apple? "
"milk","Answer: A pair of stockings. Question: What did Jeff give to Mary? Answer: A pair","What did Mary give to Jeff? "
"Fred","Answer: Bill.  Question: Who gave the apple to Mary? Answer: Bill.  Question: Who","Who gave the apple to Mary? "
"apple","Answer: A basket of apples. *       *       *       *       *  Question: What did","What did Fred give to Mary? "
"Jeff","Answer: The milkman.  Question: Who gave the eggs? Answer: The hen.  Question:","Who gave the milk? "
"Fred","Answer: Fred.  Question: Who gave the football to Mary? Answer: Fred.  Question: Who","Who gave the football to Mary? "
"milk","Answer: A diamond ring. Question: What did Fred give to Mary? Answer: A diamond ring","What did Fred give to Mary? "
"Fred","Answer: Fred. Question: Who gave the apple? Answer: Fred. Question: Who found","Who received the apple? "
"Fred","Answer: Bill gave the apple to Bill.  Question: Who gave the apple to Bill? Answer:","Who gave the apple to Bill? "
"Fred","Answer: Fred. Question: Who received the apple? Answer: Fred. Question: Who received","Who received the apple? "
"Mary","Answer: The football received the players. Question: Who kicked it over the line? Answer: The","Who received the football? "
