target,output,question
bathroom,"(2016, the to be the to be, and the to be the to be the to",Where is Mary? 
kitchen,Answer to the to be,Where is Sandra? 
kitchen,"Where, the to the to the to the to be the to be the take the to be the",Where is Mary? 
kitchen,What is the to be the to be the to be the to be the to be the to be,Where is John? 
bedroom,What is the to be,Where is Sandra? 
office,What the to the to the to be the to be the the,Where is John? 
garden,She was the to be,Where is Mary? 
bathroom,What is the,Where is Sandra? 
kitchen,"Where, the to the take. The take the take the take the take the take the take the",Where is Mary? 
bedroom,"Answer, the a a a a a a a a a a a a be the the to be",Where is John? 
office,What,Where is Daniel? 
office,"(2016, the",Where is Daniel? 
bathroom,What is the,Where is Mary? 
bathroom,What is the to be,Where is Sandra? 
bathroom,"Answer, to be the take the take the take the take the take the take the take the take",Where is Sandra? 
hallway,"Answer, the",Where is Mary? 
kitchen,"What, the the the the the the the the the the the the the the the the the the",Where is Sandra? 
office,"Answer, the to be the to be",Where is Daniel? 
kitchen,What is the to be the to be the to be the take the take the take the take the,Where is Sandra? 
bedroom,Where the the the the the the the the the the the the the the the the the the take,Where is John? 
hallway,"Answer, the to the",Where is Sandra? 
bedroom,"(200, to be",Where is Mary? 
bedroom,"Answer, the the the the the the the the take the take the take the take the take the",Where is John? 
bedroom,"(2016, the to be",Where is Mary? 
bedroom,"Answer, the to be the to be the to be the take the take the take the take the",Where is Mary? 
garden,What is the,Where is Mary? 
bedroom,"Answer, the",Where is Daniel? 
office,"(1, the the the the the the the the the the the the the the the the the",Where is Sandra? 
office,"Answer, the the the the the the the the the the the the the the the the the the",Where is Sandra? 
garden,What is the to the to the to the to the to be the take the take the take the,Where is Sandra? 
garden,"Answer, the the the the the the the the the the the the the the the the the the",Where is Daniel? 
bathroom,What to the to the to be the to be the to be the to be the to be the,Where is Mary? 
office,"Answer, the to be, and the to be, and the to be, and the to be",Where is Mary? 
kitchen,What is the to the to the to be the to be the to be the to be the to,Where is Sandra? 
garden,Answer. The the,Where is Sandra? 
kitchen,What is the to take. The take. The take the take the take the take the take the,Where is Sandra? 
kitchen,"Answer, the the the the the the the the the the the the the the the the the the",Where is Sandra? 
garden,"Answer. The































import",Where is John? 
garden,"What is the the the to be, the to be the to be the to be the take the",Where is Sandra? 
bathroom,"(1. The the to the to be, the to be the to be the to the to",Where is Sandra? 
bedroom,"Where, to the to the to be the to be the to the to the to the to the",Where is Mary? 
kitchen,"Answer, the the the",Where is Sandra? 
office,"What is the to be, the take the take the take the take the take the take the take",Where is Mary? 
bedroom,"What is the















import and the take the take the take the",Where is Mary? 
office,What is the the to the,Where is Daniel? 
office,What is the the the to be the to be the,Where is Sandra? 
bathroom,What is the to the to be the to be the to be the to be the to be the,Where is Sandra? 
bedroom,What the to the to the to be,Where is Sandra? 
office,"Answer, the",Where is Daniel? 
bedroom,"(2016, the",Where is Sandra? 
hallway,Answer the to be the,Where is Daniel? 
bedroom,What is the to be the the the to be the the the the the the the the the the,Where is Sandra? 
