"target","output","question"
"Bill","Answer: Bill. Question: Who did Bill give the milk to? Answer: Mary. Question:","Who did Mary give the milk to? "
"apple","Answer: The apple. Question: What did Jeff give to Mary? Answer: The apple. Question","What did Mary give to Jeff? "
"Fred","Who gave the apple to Fred? Who gave the apple to Mary? Who gave the apple to Fred","Who gave the apple to Mary? "
"Bill","( 1 point)  Question: What did the provost do to Geert? ( 1","Who did Mary give the milk to? "
"apple","Answer: The apple. The apple. The apple. The apple. The apple. The apple.","What did Fred give to Bill? "
"Mary","Answer: The milkman. Question: Who received the milk? Answer: The milkman.","Who received the milk? "
"football","Answer: The football. Question: What did Fred give to Jeff? Answer: The football. Question","What did Jeff give to Fred? "
"Mary","stirring of the soul of Turner, and the soul-stirring of the soul of Hod","Who gave the milk to Bill? "
"football","Answer: Bill gave the football to Mary. Bill gave the apple to Mary. Bill gave the apple","What did Bill give to Mary? "
"Bill","Mary gave the apple to Bill. Mary gave the apple to Bill. Mary gave the apple to Bill","Who did Mary give the apple to? "
"Mary","Answer: The football was given by the garcon. The garcon is a good garcon","Who gave the football? "
"apple","Answer: Fred gave the apple to Bill. Question: What did Fred give to Bill? Answer:","What did Fred give to Bill? "
"apple","Answer: He gave her a kiss. He had not the heart to press the inquiries he had come","What did Bill give to Mary? "
"milk","Answer: Jeff gave Fred a glass of milk. Question: What did Fred do with the milk?","What did Jeff give to Fred? "
"Mary","Answer: Jeff. Question: Who gave the football? Answer: Mary. Question: Who moved the","Who received the football? "
"Jeff","Jeff? Fred? Jeff? Fred? Jeff? Fred? Jeff? Fred? Jeff? Fred?","Who gave the apple to Fred? "
"Jeff","Answer: Mary.","Who received the apple? "
"Jeff","Answer: Bill. Question: Who passed the apple? Answer: Bill. Question: Who passed the","Who gave the apple? "
"apple","Answer: She gave him a lock of her hair. [Footnote 302: The hair of","What did Mary give to Bill? "
"Jeff","Answer: The King. Question: Who passed the apple to Jeff? Answer: The King. Question","Who gave the apple? "
"football","Answer: He gave her the football. Question: What did Harry do when he got to the road","What did Jeff give to Mary? "
"Bill","Answer: Bill. Question: Who gave the milk to Bill? Answer: Mary. Question: Who","Who gave the milk to Mary? "
"Fred","Answer: Fred.","Who did Bill give the milk to? "
"Bill","(a) Bill. (b) Mandy. (c) Moira. (d)","Who did Jeff give the apple to? "
"Fred","Fred. Answer: Mary. Question: Who handed the milk? Mary. Answer: Fred. Question","Who gave the milk? "
