"target","output","question"
"kitchen","I can't find her.  Answer: She's in the kitchen.  Question: Where is the kitchen","Where is Sandra? "
"office","He is not in the house, and I have not seen him since I came here. I","Where is John? "
"bedroom","1 1/2 degrees west of Greenwich.  Answer: 1 1/2 degrees","Where is John? "
"bathroom","I am not sure I understand. I think she is in the hospital. I am not sure","Where is Sandra? "
"office","He is in the kitchen.  Answer: He is in the kitchen.  Question: Where is the boy","Where is Daniel? "
"bedroom","What is she doing?  Answer: She is in the kitchen, making a pie.  Question: What","Where is Mary? "
"garden","What is her attitude toward Joe? What is her attitude toward Sidney? What is her attitude toward Max","Where is Mary? "
"garden","--and where is the ""good people going to church at </context>""  Answer:","Where is Sandra? "
"kitchen","Answer: Sandra is in the kitchen.     Question: What is the name of the dog?","Where is Sandra? "
"garden","Answer: He is in the library. Question: Where is Catherwaight? Answer:","Where is John? "
"kitchen","I don't see her.  Answer: She's in the kitchen, and I don't care if","Where is Sandra? "
"office","She is in the kitchen, and she is not alone.  Answer: She is in the kitchen,","Where is Sandra? "
"bedroom","_Reg._ I have no need of her. _Ham._ (_aside._) I see thee","Where is Sandra? "
"garden","Answer: He is in the kitchen. Question: Where is Eleanor? Answer: She is in the","Where is John? "
"hallway","I have not seen him since he left the room. I have not seen him since he left","Where is John? "
"kitchen","Where is she?  Answer: She is in the garden.  Question: Where is she?  Answer:","Where is Sandra? "
"garden","--I will go and see if she is in the garden. [Goes off.]","Where is Sandra? "
"bathroom","What is she doing?  Answer: Sandra went to the bathroom.  Question: What is the meaning of","Where is Sandra? "
"office","He's not here, and I don't know where he is. I'm not sure if he","Where is Daniel? "
"office","He is in the kitchen, and he is making a cake.  Answer: He is in the kitchen","Where is John? "
"hallway","[1] [2] [3] [4] [5] [6] [7","Where is Daniel? "
"bathroom","I am sure he is not in the house. I will go and see if he is in the","Where is Daniel? "
"garden","She is     A. in the kitchen.     B. in the living room.     C","Where is Sandra? "
"kitchen","He is in the castle, but he is not in the     castle.  He is","Where is Daniel? "
"bedroom","--The most famous of the     <ST> <ST> <ST> <ST>","Where is John? "
