"target","output","question"
"Jeff","Answer: Fred gave the football to the dog. Question: Who did Fred give the football to?","Who did Fred give the football to? "
"Fred","Answer: The cat. Question: Who received the milk? Answer: The cat. Question:","Who received the milk? "
"Jeff","Answer: Fred gave the milk to Fred.  Question: Who gave the milk to Fred? Answer:","Who gave the milk to Fred? "
"milk","Answer: Nothing. Question: What did Bill give to Mary? Answer: Nothing. Question: What","What did Mary give to Bill? "
"Mary","Answer: The rebels. Question: Who kicked it? Answer: The rebels. Question: Who kicked","Who received the football? "
"Fred","Answer: Jeff gave the milk to himself. Question: Who gave the milk to Jeff?","Who gave the milk to Jeff? "
"milk","Answer: A pair of trousers. Question: What did Bill give to Jeff? Answer: A pair","What did Jeff give to Bill? "
"Fred","Adam. Answer: Who gave it? Eve. Question: Who ate it? Adam. Answer:","Who received the apple? "
"Fred","Answer: Mary gave the apple to Mary.  Question: Who gave the apple to Mary? Answer:","Who gave the apple to Mary? "
"Jeff","Answer: Jeff. Edwards, minister of Denton, in Sussex, a living in my brother's","Who gave the milk? "
"milk","Answer: Nothing. Question: What did Mary give to Fred? Answer: Nothing. Question: What","What did Fred give to Mary? "
"Fred","Answer: The apple was given to Bill by the Chinese. Question: Who gave the apple to","Who gave the apple to Bill? "
"Mary","Answer: Alfred. Question: Who received the football? Answer: Alfred. Question: Who received","Who received the football? "
