"target","output","question"
"Jeff","Answer: To Dan.  Question: What did Fred say to Dan? Answer: ""I have to","Who did Fred give the football to? "
"Fred","Answer: The children. Question: Who received the money? Answer: The children. Question:","Who received the milk? "
"Jeff","Answer: The cow.  Question: Who gave the milk to Fred? Answer: The cow.  Question","Who gave the milk to Fred? "
"milk","What did Bill give to Mary?  Answer: A kiss.  </context>  Question: What did Mary","What did Mary give to Bill? "
"Mary","Answer: Mary. Question: Who passed the football? Answer: Jeff. Question: Who handed the","Who received the football? "
"Fred","Answer: The cow.  Question: Who gave the milk to the cow? Answer: The farmer.","Who gave the milk to Jeff? "
"milk","What did Bill give to Jeff? What did Jeff give to Bill? What did Bill give to","What did Jeff give to Bill? "
"Fred","Answer: The serpent. Question: Who received the money? Answer: The boy. Question:","Who received the apple? "
"Fred","Answer: The man who brought the little man. Question: What did the little man say to","Who gave the apple to Mary? "
"Jeff","Answer: The cow.  Question: Who milked the cow? Answer: The man.  Question:","Who gave the milk? "
"milk","Answer: A ring.  Question: What did Mary give to Fred? Answer: A ring.  Question","What did Fred give to Mary? "
"Fred","Answer:  The man in the moon.  Question: What is the name of the man in","Who gave the apple to Bill? "
"Mary","Answer: The </context>  Question: Who received the football? Answer: The </context","Who received the football? "
"apple","What did Bill give to Fred?  Answer: Fred gave Bill a dollar, and Bill gave Fred a","What did Fred give to Bill? "
"Bill","Answer: The ball was given to Fred by the football club.  Question: Who gave the football","Who gave the football to Fred? "
"Fred","Answer: Harry. Question: Who gave the football to Harry? Answer: Jeff. Question: Who","Who gave the football to Jeff? "
"milk","Answer: A kiss. Question: What did Fred give to Mary? Answer: A kiss.","What did Mary give to Fred? "
"Bill","Answer: To the man who was sitting on the ground. Question: What did the man","Who did Fred give the apple to? "
"Fred","Answer: The cow. Question: Who gave the milk? Answer: The cow. Question","Who gave the milk? "
"Bill","Answer: Mary.  Question: What did Bill think? Answer: ""I'll soon leave off t","Who gave the apple? "
"Mary","Answer: To the girl who wasn't there. Question: Who was the girl who wasn","Who did Jeff give the apple to? "
"Mary","(p. 8)  Answer: The mother, if she is a slave; the father,","Who gave the milk? "
"milk","What did Bill give to Fred? What did Fred give to Bill? What did Bill give to","What did Fred give to Bill? "
"Bill","Answer: I did. Question: Who gave the football to Jeff? Answer: I did","Who gave the football to Jeff? "
"Mary","Answer: The cow. Question: Who gave the milk to the cow? Answer: The","Who gave the milk to Jeff? "
