"target","output","question"
"kitchen","Answer: The football is in the garden.  Question: Where is the milk? Answer: The milk","Where is the football? "
"kitchen","Answer: The apple is in the kitchen.  <context> Daniel journeyed to the office. Daniel went","Where is the apple? "
"bedroom","Answer: The milk is in the bedroom.  <context> Daniel journeyed to the hallway. Daniel journey","Where is the milk? "
"bathroom","Answer: The apple is in the bathroom.  <example> Mary went to the kitchen. Mary got","Where is the apple? "
"bedroom","Answer: The football is in the hallway.  Question: Where is the apple? Answer: The apple","Where is the football? "
"office","Answer: The apple is in the bathroom.  <context> Sandra journeyed to the bathroom. Mary","Where is the apple? "
"office","Answer: The apple is in the bedroom.  <context> Daniel went to the office. Mary took the","Where is the apple? "
"hallway","Answer: The apple is in the hallway.  <context> Sandra moved to the hallway. Mary took","Where is the apple? "
"hallway","Answer: The apple is in the bathroom.  <context> Sandra went back to the kitchen. John","Where is the apple? "
"office","Answer: The milk is in the hallway.  <context> Daniel journeyed to the bathroom. Sandra went","Where is the milk? "
"bathroom","Answer: The football is in the bedroom.  Question: Where is the apple? Answer: The apple","Where is the football? "
"kitchen","Answer: The milk is in the office.  <context> John grabbed the milk there. John left the","Where is the milk? "
"kitchen","Answer: The football is in the garden.  Question: Where is the milk? Answer: The milk","Where is the football? "
"hallway","Answer: The milk is in the hallway.  Question: Where is the apple? Answer: The apple","Where is the milk? "
"bathroom","Answer: The milk is in the bedroom.  Question: Where is the apple? Answer: The apple","Where is the milk? "
"kitchen","Answer: The apple is in the kitchen.  Question: Where is the milk? Answer: The milk","Where is the apple? "
"bathroom","Answer: The milk is in the bathroom.  <example> Mary went to the kitchen. Mary got","Where is the milk? "
"bedroom","Answer: The football is in the hallway.  Question: Where is the apple? Answer: The apple","Where is the football? "
"office","Answer: The football is in the garden.  Question: Where is the apple? Answer: The apple","Where is the football? "
"kitchen","Answer: The football is in the bedroom.  Question: Where is the apple? Answer: The apple","Where is the football? "
"office","Answer: The football is in the garden.  <context> Mary travelled to the office. Daniel grabbed the","Where is the football? "
"bathroom","Answer: The football is in the bedroom.  <context> Daniel journeyed to the garden. Mary moved","Where is the football? "
"hallway","Answer: The apple is in the hallway.  <context> Sandra went back to the kitchen. Daniel","Where is the apple? "
"bedroom","Answer: The football is in the bedroom.  <context> John went to the kitchen. John got a","Where is the football? "
"garden","Answer: The milk is in the bedroom.  <context> Sandra travelled to the office. Mary grabbed","Where is the milk? "
