"target","output","question"
"bedroom","Answer: It is apple.  James journeyed to Winton. Pauline journeyed to New York","Where is the apple? "
"garden","James replied: The milk is in the harnel. After Iohn had had had had had","Where is the milk? "
"bedroom","Mary went to the kitchen. James went to the kitchen. Mary went to the kitchen. James went","Where is the milk? "
"garden","James went to theer.  /context> James went to theer.  /context> James went to the","Where is the apple? "
"garden","milk journeyed. James journeyed. James journeyed. James journeyed. James journeyed.","Where is the milk? "
"bathroom","James moved to the office. He got the milk there. He got the milk there. He got","Where is the milk? "
"bedroom","Answer: The apple is in the harnessed bread. Question: Where is the harnessed","Where is the apple? "
"garden","James moved his little hands, and Beulah showed him his little hands, and showed him his","Where is the football? "
"kitchen","Mary went to the office. James went to the office. Mary went to the office. James went","Where is the apple? "
"bathroom","Mary left Gillian the quicker,     Sweet bread bread bread bread bread bread bread bread bread bread bread","Where is the milk? "
"bedroom","MAURICE  Iohn grabbed the apple. James grabbed the apple. James grabbed the apple.","Where is the apple? "
"garden","{Mary took the football there. James took the football there. {Mary took the football there.","Where is the milk? "
"bedroom","James moved to the harnessed bread. James journeyed to the harnessed bread. James","Where is the apple? "
"kitchen","James George, the football, the football, the football, the football, the football, the football","Where is the apple? "
"garden","James moved to the garden. James moved to the garden. James moved to the garden. James moved","Where is the football? "
"bathroom","James journeyed to theer.  No, don't. James journeyed to theer.  No","Where is the milk? "
"garden","James grabbed the football there. James grabbed the football there. James grabbed the football there. James grabbed","Where is the football? "
"office","James travelled to the office. John travelled to the office. Daniel travelled to the office. John travelled","Where is the milk? "
"office","[Illustration]              The milk bread bread bread bread bread bread bread bread bread bread bread bread bread","Where is the milk? "
"kitchen","James moved to the hallway. James moved to the hallway. James moved to the hallway. James moved","Where is the football? "
"bathroom","James moved to the door. The landlord replied, and Lauretta replied, and the landlord replied","Where is the football? "
"bedroom","James journeyed to the garden. ""I suppose not,"" replied the harnessed bread. ""","Where is the milk? "
"bathroom","James went. James went. James went. James went. James went. James went. James went","Where is the football? "
"kitchen","Answer: The football is in the harnessed bread.  James Owen,  'The Present System","Where is the football? "
"kitchen","James took toby. The apple is the apple. The apple is the apple. The apple is","Where is the apple? "
