"target","output","question"
"bathroom","Answer: The most recent location of Mary is kitchen. </example>  <example> <context>","Where is Mary? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"kitchen","Answer: In the kitchen.  Question: What is the name of the person who wrote the History of","Where is Mary? "
"kitchen","The answer should be a single word. The answer is in the text. The answer is in the","Where is John? "
"bedroom","Answer: The most recent location of Sandra is bedroom. Okay, let's tackle this question.","Where is Sandra? "
"office","Answer: The most recent location of John is office. Okay, let's tackle this question.","Where is John? "
"garden","Choices: A. In the garden B. In the hallway C. In the office","Where is Mary? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the parlor C. In the","Where is Mary? "
"bedroom","Answer: The most recent location of John is bedroom. Okay, let's tackle this question.","Where is John? "
"office","Answer: In the kitchen.  Question: What is the main theme of the passage? Answer: The","Where is Daniel? "
"office","Answer: In the office.  Question: What is the main topic of the text? Answer: The","Where is Daniel? "
"bathroom","Answer: Mary is in the kitchen.  Question: What is the name of the city where","Where is Mary? "
"bathroom","Choices: A. In the bathroom B. In the garden C. In the kitchen","Where is Sandra? "
"bathroom","Choices:  A. In the bathroom.  B. In the cave.  C.","Where is Sandra? "
"hallway","Choices: A. In the hallway B. In the sitting room C. In the","Where is Mary? "
"kitchen","Choices:  A. In the kitchen.  B. In the bathroom.  C.","Where is Sandra? "
"office","Answer: In the kitchen.  Question: What is the main topic of the text? Answer: The","Where is Daniel? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the bathroom","Where is John? "
"hallway","</question> Answer: The most recent location of Sandra is bedroom. Okay, let's tackle","Where is Sandra? "
"bedroom","Choices: A. In the room with the dog B. In the room with the par","Where is Mary? "
"bedroom","Answer: The most recent location of John is bedroom. Okay, let's tackle this question.","Where is John? "
"bedroom","Choices: A. In the cellar B. In the bedroom C. In the library","Where is Mary? "
"bedroom","Choices: A. In the bedroom B. In the hallway C. In the kitchen","Where is Mary? "
"garden","Choices: A. In the kitchen B. In the hallway C. In the garden","Where is Mary? "
"bedroom","Choices: A. In the counting room B. In the bedroom C. In the","Where is Daniel? "
"office","Choices: A. In the office B. In the bathroom C. In the garden","Where is Sandra? "
"office","Answer: Sandra is in the kitchen.  Okay, let's see. The user is asking where","Where is Sandra? "
"garden","Choices: A. In a convent B. In a prison C. In a garden","Where is Sandra? "
"garden","Choices: A. In the garden B. In the prison C. In the church","Where is Daniel? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the living","Where is Mary? "
"office","Answer: The most recent location of Mary is the office. Okay, let's tackle this question","Where is Mary? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"garden","Choices: A. In the kitchen B. In the garden C. In the bedroom","Where is Sandra? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the torture room C. In the","Where is Sandra? "
"garden","Choices: A. In the mountains B. In the cave C. In the cabin","Where is John? "
"garden","Choices: A. In the kitchen B. In the garden C. In the bedroom","Where is Sandra? "
"bathroom","Answer: The most recent location of Sandra is bathroom. <context> Turning a wan glance upon her","Where is Sandra? "
"bedroom","Answer: Mary is in the bathroom.  Question: What is the name of the girl who is the","Where is Mary? "
"kitchen","Answer: Sandra is in the bathroom.  Question: What is the main topic of the text? Answer","Where is Sandra? "
"office","Answer: The most recent location of Mary is office.   </answer> Okay, let's","Where is Mary? "
"bedroom","Answer: The most recent location of Mary is bathroom. <context> You haven't found where","Where is Mary? "
"office","Answer: The most recent location of Daniel is office. <context> [59]  But by","Where is Daniel? "
"office","Answer:  A.  The kitchen.  B.  The bathroom.  C.","Where is Sandra? "
"bathroom","Answer: The most recent location of Sandra is bathroom. Okay, let's tackle this question.","Where is Sandra? "
"bedroom","Answer: The most recent location of Sandra is bedroom. Okay, let's tackle this question.","Where is Sandra? "
"office","Answer: Daniel is in the office.  Question: What is the name of the person who is the","Where is Daniel? "
"bedroom","Answer: The most recent location of Sandra is bedroom. Okay, let's see. The user","Where is Sandra? "
"hallway","Choices: A. In the hotel B. In the street C. In the car","Where is Daniel? "
"bedroom","Answer: The most recent location of Sandra is bedroom. Okay, let's tackle this question.","Where is Sandra? "
"office","Answer:  The most recent location of John is the office. Okay, let's tackle this question","Where is John? "
"garden","The most recent location of John is garden. Okay, let's tackle this question. So, the","Where is John? "
"kitchen","Answer: In the kitchen.  Question: What is the main topic of the text? Answer: The","Where is Daniel? "
"hallway","Answer: The most recent location of Mary is hallway. Okay, let's tackle this question.","Where is Mary? "
"hallway","Choices: A. In the library B. In the garden C. In the bedroom","Where is Sandra? "
"hallway","Choices: A. On a boat B. In a house C. In a hospital","Where is John? "
"bedroom","Choices:  A. In the bathroom.  B. In the bedroom.  C.","Where is Mary? "
"bedroom","Choices: A. In the kitchen B. In the hallway C. In the bedroom","Where is Sandra? "
"bedroom","Answer: The most recent location of Daniel is Shepheards in Cairo. Okay, let's","Where is Daniel? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"bedroom","Answer: The most recent location of Daniel is bedroom. <context> ""Daniel moved to the bedroom","Where is Daniel? "
"garden","Answer: The most recent location of John is garden. Okay, let's see. I need","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is Sandra? "
"garden","Choices: A. In the garden B. In the kitchen C. In the bedroom","Where is Sandra? "
"office","Choices: A. In the room with the detective B. In the room with the pictures","Where is Daniel? "
"bedroom","Answer: The most recent location of Mary is bedroom. Okay, let's tackle this question.","Where is Mary? "
"garden","Answer: The most recent location of Sandra is garden. Okay, let's tackle this question.","Where is Sandra? "
"bathroom","Answer:  The most recent location of Sandra is bathroom. Okay, let's see. I need","Where is Sandra? "
"office","Choices: A. In the afterlife B. In the world C. In the","Where is John? "
"kitchen","Answer: The most recent location of Daniel is kitchen. Okay, let's see. I need","Where is Daniel? "
"bedroom","Answer: The most recent location of John is Chichen. Okay, let's tackle this question","Where is John? "
"office","Answer: The most recent location of Daniel is office. Okay, let's tackle this question.","Where is Daniel? "
"bathroom","Choices: A. In the garden B. In the bathroom C. In the bedroom","Where is Sandra? "
"office","Choices: A. In the bathroom B. In the office C. In the garden","Where is John? "
"hallway","Choices: A. In the hut B. In the swamp C. In the mountains","Where is Mary? "
"office","Answer: The most recent location of John is office. Answer: The most recent location of John","Where is John? "
"office","(A) In the garden (B) In the hallway (C) In the kitchen (","Where is Sandra? "
"bathroom","Answer: The most recent location of John is bathroom. Okay, let's tackle this question.","Where is John? "
"hallway","Answer: The most recent location of John is bathroom. Okay, let's tackle this question.","Where is John? "
"hallway","Choices: A. In the garden B. In the kitchen C. In the bedroom","Where is Daniel? "
"hallway","Answer: The most recent location of Daniel is garden.   Question: Where is Mary?","Where is Daniel? "
"bathroom","Choices: A. In the kitchen B. In the bathroom C. In the hallway","Where is Daniel? "
"bathroom","Choices: A. In the kitchen B. In the bathroom C. In the hallway","Where is John? "
"bathroom","Answer: The most recent location of Daniel is prison. Okay, let's tackle this question.","Where is Daniel? "
"garden","Answer: The most recent location of John is the garden. Okay, let's tackle this question","Where is John? "
"bedroom","Choices: A. In the Adirondacks B. In the mountains C.","Where is John? "
"office","Choices: A. In the office. B. In the camp. C. At the wh","Where is Mary? "
"garden","Answer: The most recent location of Sandra is garden. Okay, let's tackle this question.","Where is Sandra? "
"office","(A) In the kitchen. (B) In the garden. (C) In the","Where is John? "
"bedroom","The most recent location of Daniel is bathroom. Okay, let's tackle this question. So, the","Where is Daniel? "
"hallway","Answer: The most recent location of John is hallway. Okay, let's tackle this question.","Where is John? "
"kitchen","Answer: The most recent location of Daniel is kitchen. </context>  Okay, let's see","Where is Daniel? "
"bedroom","Answer: The most recent location of Daniel is office. The most recent location of Daniel is office","Where is Daniel? "
"hallway","Answer:  The most recent location of Sandra is hallway. The most recent location of Sandra is hallway","Where is Sandra? "
"garden","Answer: The most recent location of Sandra is bathroom. Okay, let's see. The user","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the field C. In the room","Where is John? "
"office","Answer: The most recent location of John is office. Okay, let's tackle this question.","Where is John? "
"garden","Answer: The most recent location of Sandra is bathroom. Okay, let's see. I need","Where is Sandra? "
