"target","output","question"
"kitchen","Answer: In the middle of the field. Question: What is the score? Answer: The score","Where is the football? "
"kitchen","Answer: In the garden. Question: Where is the garden? Answer: In the palace. Question","Where is the apple? "
"bedroom","Answer: In the bathroom. Question: Where is the bathroom? Answer: In the bedroom. Question","Where is the milk? "
"bathroom","Answer: In the grate. Question: Where is the treasure? Answer: In the grate. Question","Where is the apple? "
"bedroom","Answer: In the water-jar. Question: Where is the water-jar? Answer: In","Where is the football? "
"office","Answer: In the river. Question: Where is the river? Answer: In the valley. Question","Where is the apple? "
"office","Answer: In the garden. Question: Where is the apple? Answer: In the garden. Question","Where is the apple? "
"hallway","Answer: In the orchard. Question: Where is the orchard? Answer: In the country","Where is the apple? "
"hallway","Answer: It's in the hallway. Question: Where is the bird? Answer: It's in","Where is the apple? "
"office","Answer: In the milk. Question: Where is the milk? Answer: In the milk. Question","Where is the milk? "
"bathroom","Answer: In the football.","Where is the football? "
"kitchen","Answer: In the dairy. Question: Where is the dairy? Answer: In the village. Question","Where is the milk? "
"kitchen","Answer: In the garden.","Where is the football? "
"hallway","Answer: In the fridge. Question: Where is the fridge? Answer: In the kitchen. Question","Where is the milk? "
"bathroom","Answer: In the milk. Question: Where is the milk? Answer: In the milk. Question","Where is the milk? "
"kitchen","Answer: In the apple tree. Question: Where is the tree? Answer: In the apple.","Where is the apple? "
"bathroom","Answer: In the kitchen. Question: Where is the milk? Answer: In the kitchen. Question","Where is the milk? "
"bedroom","Answer: In the hallway. 12mo, cloth, price $1.00. The boys","Where is the football? "
"office","Answer: In the bedroom. Question: Where is the apple? Answer: In the hallway. Question","Where is the football? "
"kitchen","Answer: In the football stadium.","Where is the football? "
"office","Answer: In the football. Question: Where is the football? Answer: In the football. Question","Where is the football? "
"bathroom","Answer: In the bedroom. Question: Where is the football? Answer: In the bedroom. Question","Where is the football? "
"hallway","Answer: In the hallway. Question: Where is the hallway? Answer: In the hallway. Question","Where is the apple? "
"bedroom","Answer: In the football. Question: Where is the football? Answer: In the football. Question","Where is the football? "
"garden","Answer: In the milk. Question: Where is the milk? Answer: In the milk. Question","Where is the milk? "
