"target","output","question"
"Jeff","Bill Bob Sandra Mary Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who did Fred give the football to? "
"Bill","Bill Bob John Fred John Fred Bob Bill Fred Bob Fred Bob Fred Bob Fred Fred Fred Fred Fred Fred","Who did Mary give the milk to? "
"Jeff","Jeff Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Fred give the milk to? "
"milk","Jeff Fred Fred Jeff Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred","What did Mary give to Fred? "
"Fred","Fred John Bob Mary Julie Bill Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who received the milk? "
"apple","Jeff gave Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Jeff? "
"apple","Bill Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Jeff? "
"apple","Bill Bob Sandra Mary Julie John Jeff Susan Julie Sandra Mary Fred Bob John Jeff Sandra Julie Fred Bob John","What did Fred give to Bill? "
"Jeff","Bill Bob Mary Julie Daniel Julie Daniel Julie Daniel Julie Daniel Julie Daniel Julie Daniel Julie Daniel Julie Daniel Julie","Who gave the milk to Fred? "
"Fred","Bob  Question: Bob gave Julie the apple. Julie gave Daniel the apple. Daniel gave Fred the","Who gave the apple to Mary? "
"Jeff","John Jeffries  Question: John Jeffries  Question: Mary Jeffries  Question: Fred Jeff","Who received the football? "
"Jeff","Fred John Bill Bob Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who did Mary give the football to? "
"milk","John Bill Mary Fred Bill Fred Mary Fred Bill Fred Mary Bill Fred Mary Fred Bill Fred Mary Fred Bill","What did Mary give to Bill? "
"Bill","Julie Susan John Fred John Fred Julie Fred Julie Fred Julie Fred Julie Fred Julie Fred Julie Fred Julie Fred","Who did Mary give the milk to? "
"milk","Bill Bobson Mary Bobson Bill Bobson Mary Bobson Bill Bobson Mary Bobson Bill Bob","What did Mary give to Bill? "
"apple","Mary Susan Fred Mary Susan Fred Mary Susan Fred Mary Susan Fred Mary Susan Fred Mary Susan Fred Mary Susan","What did Fred give to Mary? "
"Mary","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the football? "
"apple","John Bill Fred Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary Susan Mary","What did Fred give to Bill? "
"Jeff","Mary Susan Sandra Julie Fred Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who received the apple? "
"Bill","Bill Bob Fred John Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who did Mary give the football to? "
"Fred","Mary Susan Jeff Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the milk to Jeff? "
"Mary","John Fred  Question: John Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who received the milk? "
"Mary","Fred  Question: Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who gave the milk? "
"milk","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Bill give to Mary? "
"milk","Fred Bob Mary Susan John Julie John Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","What did Jeff give to Bill? "
"football","Bill Bob Fred Jeff Mary Jeff Fred Bob Mary Jeff Fred Mary Jeff Fred Jeff Mary Fred Jeff Fred Jeff","What did Jeff give to Fred? "
"Mary","Mary Susan Sandra Julie Fred Julie Fred Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who gave the football? "
"Mary","Bob  Question: John and Mary are married. Mary is Bill's sister. Fred is Bill's","Who gave the apple to Bill? "
"Fred","John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred John Fred","Who received the apple? "
"Mary","Mary Susan John Fred John Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who gave the milk to Bill? "
"milk","Bill Jeff Jeff Bill Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Jeff? "
"Mary","Jeff.  Question: Jeff took the milk there.  Question: Jeff took the milk there.  Question:","Who gave the milk? "
"Fred","Bill Bob Sandra Fred Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who gave the apple to Mary? "
"football","Mary Susan Mary Bob Fred John Sandra Julie Bob Sandra Julie Fred John Mary Susan Mary Susan Fred Sandra Julie","What did Bill give to Mary? "
