"target","output","question"
"milk","What did Mary give to Fred?","What did Mary give to Fred? "
"apple","Answer: He gave him a pocketful of money. Question: What did Bill give to","What did Fred give to Bill? "
"Jeff","Answer: She gave it to the darkey. Question: Who did Mary give the football to?","Who did Mary give the football to? "
"apple","Answer: An apple.","What did Fred give to Mary? "
"Bill","Answer: She gave it to the </context>  Question: What did Mary do when she saw","Who did Mary give the football to? "
"milk","What did Mary give to Bill? What did Mary give to Bill? What did Bill give to Mary","What did Bill give to Mary? "
"Mary","Who gave the apple to Bill? Who gave the apple to Bill? Who gave the apple to Bill","Who gave the apple to Bill? "
"Mary","Answer: The milk was given by the ostlers. Question: Who gave the milk? Answer:","Who gave the milk? "
"apple","A: He gave him a Question: What did Fred give to Bill? A: He gave","What did Fred give to Bill? "
"milk","Answer: She gave him a glass of milk. [71]  have the eyes of the tail.","What did Mary give to Fred? "
"Mary","Answer: The apple was given by the first boy, who bought half of what she had, and","Who gave the apple? "
"Fred","Answer: The young man. Question: Who gave the milk? Answer: The young man","Who received the milk? "
"apple","Answer: He gave him a pair of boots. Question: What did Bill give to Fred? Answer","What did Fred give to Bill? "
"Jeff","--Answer: The American.","Who gave the football? "
"Jeff","Answer: The milk was given to the poor. Question: Who did Bill give the milk to?","Who did Bill give the milk to? "
"Jeff","Answer: The apple was given to the little girl who was playing with the dog. The little","Who did Bill give the apple to? "
"apple","Answer: She gave him a kiss. Question: What did Fred give to Mary? Answer: He","What did Mary give to Fred? "
"Bill","Answer: Jeff gave the football to the man who could kick it the farthest. Question: Who","Who did Jeff give the football to? "
"Bill","What did he do with the milk? What did he do with the milk? What did he do","Who did Fred give the milk to? "
"football","Answer: She gave him a kiss. Question: What did Fred give to Mary? Answer","What did Mary give to Fred? "
"milk","(a)","What did Mary give to Fred? "
"Fred","Who gave the apple?","Who gave the apple? "
"Fred","Answer: The cat. Question: What did Bill do with the cat? Answer: He put the","Who did Bill give the apple to? "
"Mary","Answer: The Begum. Question: Who did Bill give the milk to? Answer: The Beg","Who did Bill give the milk to? "
"Fred","Answer: The football was given by the football. Question: Who gave the football? Answer:","Who gave the football? "
