"target","output","question"
"milk","Answer: A piece of bread and butter. Question: What did Jeff give to Mary? Answer:","What did Mary give to Fred? "
"apple","Answer: A large apple. Question: What did Bill give to Fred? Answer: Nothing. Question","What did Fred give to Bill? "
"Jeff","Answer: Mary gave the football to the football. Question: Who did Mary give the football to","Who did Mary give the football to? "
"apple","Answer: A box of apples. Question: What did Mary give to Fred? Answer: A box","What did Fred give to Mary? "
"Bill","Answer: Horace Boyce. Question: Who did Mary give the football to? Answer: Hor","Who did Mary give the football to? "
"milk","Answer: A piece of bread. Question: What did Mary give to Bill? Answer: A piece","What did Bill give to Mary? "
"Mary","Answer: Miss Maggie. Question: Who gave the apple to Bill? Answer: Miss Maggie. Question","Who gave the apple to Bill? "
"Mary","Answer: Mary Bryant. Question: Who took the milk? Answer: Jeff. Question: Who drank","Who gave the milk? "
"apple","Answer: A pair of trousers. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"milk","Answer: A glass of milk. Question: What did Fred give to Mary? Answer: A glass","What did Mary give to Fred? "
"Mary","Answer: The first boy. Question: Who bought the second half? Answer: The second boy","Who gave the apple? "
"Fred","Answer: Jeff. Question: Who passed the milk? Answer: Fred. Question: Who received the","Who received the milk? "
"apple","Answer: An apple. Question: What is the difference between the       and the. Answer:","What did Fred give to Bill? "
"Jeff","Answer: The football was given by the football. Question: Who gave the football? Answer:","Who gave the football? "
"Jeff","Answer: Jeff. Question: Who did Bill give the milk to? Answer: Jeff. Question:","Who did Bill give the milk to? "
"Jeff","Answer: Jeff. Question: Who did Bill give the apple to? Answer: Jeff. Question","Who did Bill give the apple to? "
"apple","Answer: A few apples. Question: What did Fred give to Mary? Answer: A few apples","What did Mary give to Fred? "
"Bill","Answer: Bill, of the Fifth Virginia Cavalry. Question: Who did Jeff give the apple","Who did Jeff give the football to? "
"Bill","Answer: Bill. Question: Who did Fred give the milk to? Answer: Bill. Question:","Who did Fred give the milk to? "
"football","Answer: A large allowance of sugar. Question: What did Fred give to Mary? Answer: A","What did Mary give to Fred? "
"milk","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Fred","Answer: The apple was given by the author's sister, who lives at Astoria, Long","Who gave the apple? "
"Fred","Answer: To Freddie. Question: Who did Freddie throw the sugar-stick at? Answer: At","Who did Bill give the apple to? "
"Mary","Answer: Bill gave the milk to the cows. Question: Who did Bill give the milk to","Who did Bill give the milk to? "
"Fred","Answer: Jeff. Question: Who went back to the kitchen? Answer: Bill. Question: Who","Who gave the football? "
