"target","output","question"
"bedroom","Choices:   A. in the bedroom   B. in the office   C. in the","Where is the apple? "
"garden","Answer: The milk is in the kitchen.   Question: Where is the milk?   Answer","Where is the milk? "
"bedroom","Based on the context, the answer is ""there."" The context mentions ""Mary grabbed the milk there","Where is the milk? "
"garden","(Answer: In the kitchen.) Where is the house of the Kady, the Kady","Where is the apple? "
"garden","(Note: The milk is in the kitchen. The milk is in the kitchen. The milk is","Where is the milk? "
"bathroom","(Note: The milk is in the kitchen. The milk is in the kitchen. John dropped the","Where is the milk? "
"bedroom","(In the fourth, as shown in figure. Sandra went back to the kitchen. John left the","Where is the apple? "
"garden","(Answer: In the kitchen. The kitchen is where the football is. The football is in the","Where is the football? "
"kitchen","(Note: The apple is the equivalent of the special business, and the apple is the equivalent","Where is the apple? "
"bathroom","(the answer is the milk) Answer: The milk is in the kitchen. (the answer is","Where is the milk? "
"bedroom","(the apple is the apple. The usual prodromes are referable to the gastro-int","Where is the apple? "
"garden","Answer: The milk is in the kitchen.   Question: Where is the milk?   Answer","Where is the milk? "
"bedroom","(the apple is in the garden) Answer: The apple is in the garden.  Okay, let","Where is the apple? "
"kitchen","(Note: The apple is in the kitchen. The kitchen is in the house. The house is","Where is the apple? "
"garden","Answer: The football is in the hallway.   Question: Where is the football?   Answer","Where is the football? "
"bathroom","Okay, let's try to figure out where the milk is. Let's see, the text","Where is the milk? "
"garden","(Note: The football is in the kitchen. The football is in the kitchen. The football is","Where is the football? "
"office","Answer: The milk is in the bedroom. The milk is in the bedroom. Now the milk","Where is the milk? "
"office","(The Osteopath _may_ be a good anatomist. He has about the same opportunities","Where is the milk? "
"kitchen","(Answer: The football is in the kitchen. The football is in the kitchen. The football is","Where is the football? "
"bathroom","(based on the given context) Okay, let's try to figure out where the football is based","Where is the football? "
"bedroom","Based on the context given, the milk is in the bathroom. The milk is in the bathroom.","Where is the milk? "
"bathroom","(Context: ""Without these bulky, blundering pegs     I shall not fail to","Where is the football? "
"kitchen","(Answer: The football is in the foot-tub. The football is in the foot-tub","Where is the football? "
"kitchen","(In the winter of 1849-50 she tutored in the family of","Where is the apple? "
