"target","output","question"
"apple","The enemy had lost about three thousand men, and the women and children were","What did Mary give to Jeff? "
"Bill","A. The lion B. The lioness C. The lion cub D. The lioness cub B. The lioness  Question: Who did Mary give","Who did Mary give the milk to? "
"Mary","Agricola, the blacksmith, was the milkman. He had been brought up with Agricola and Gabriel, and had been brought up with Gabriel","Who received the milk? "
"Mary","Answer: The cow. Question: Who gave the milk to the cow? Answer: The cow. Question: Who gave the milk to the Mahdi? Answer","Who gave the milk to Bill? "
"Bill","A. The little girl B. The little boy C. The little girl and the little boy D. The little girl and the <DZ64> ""","Who did Mary give the apple to? "
"apple","A  Question: What did Bill give to Fred? B  Question: What B is to Fred, A is to Bill. C  Question: What is","What did Fred give to Bill? "
"milk","A. Fred had a cow, and Jeff gave him the milk. B. Fred had a cow, and Jeff gave him the milk. C. Fred had","What did Jeff give to Fred? "
"Jeff","A. Fred took the apple there. B. Fred took the apple there. C. Fred took the apple there. D. Fred took the apple there.","Who gave the apple to Fred? "
"Jeff","What was the name of the man who gave the apple? What was the name of the man who gave the apple? What was the name of the man who","Who gave the apple? "
"Jeff","The snake, or the tree? The snake, or the tree? The snake, with the tree, or the tree with the snake? The snake, with","Who gave the apple? "
"Bill","A. The cow B. The cow's mother C. The cow's mother's mother D. The cow's mother's mother's mother's mother's mother","Who gave the milk to Mary? "
"Bill","The answer is in the article, but I am not sure if it is in the article that I have. I have been looking for a copy of","Who did Jeff give the apple to? "
