"target","output","question"
"apple","Answer: Fred gave Bill a football. Question: What did Jeff discard? Answer: Jeff discarded the apple. Question: What did Fred give to Jeff? Answer","What did Fred give to Bill? "
"apple","Answer: apple </example> <example> Bill travelled to the bedroom. Bill travelled to the bedroom. Bill travelled to the bedroom. Bill travelled to the","What did Fred give to Mary? "
"milk","Mary was very kind to me, and I was very kind to her. I told her that I had been very unwilling to come here, and","What did Bill give to Mary? "
"Mary","Answer: The ostlers. Question: What was the ostlers' house? Answer: The house of Major Phillips. Question: What was the ostlers'","Who gave the milk? "
"milk","Answer: The milk. Mary handed the milk to Fred. The realisation is, however, in all cases, dangerous except under most skilful management,","What did Mary give to Fred? "
"Fred","Answer: The little girl. Question: Who was the little girl? Answer: The little girl was Lauretta. Question: What was the secret of the","Who received the milk? "
"Jeff","Answer: The football was given by the Pioneer Press. Question: What was the name of the newspaper which event","Who gave the football? "
"Jeff","Fred went to the bathroom. The","Who did Bill give the apple to? "
"Bill","A. The Confederates moving up their batteries, a short-range artillery fight was kept up until midnight. At daylight it was","Who did Jeff give the football to? "
"football","Answer: apple </example>  Question: What did Fred give to the lady in disguise? Answer: apple </example>  Question: What did Fred give","What did Mary give to Fred? "
"Fred","Answer: The apple was given to Eve by the serpent. Question: Who gave the apple to Eve? Answer: The serpent gave the apple to Eve. Question","Who gave the apple? "
"Mary","? Answer: Bill gave the milk to the camel.  Question: What did Bill give the milk to?? Answer: Bill gave the milk to the camel.","Who did Bill give the milk to? "
