"target","output","question"
"kitchen","office","Where is the football? "
"garden","In office","Where is the milk? "
"bedroom","In the garden","Where is the apple? "
"bedroom","In the garden. (Where is the apple? In the garden. Where is the apple? In","Where is the apple? "
"kitchen","In the garden","Where is the apple? "
"hallway","office","Where is the apple? "
"kitchen","in the fridge","Where is the milk? "
"garden","In the office.","Where is the milk? "
"bedroom","In the fridge. (milk)","Where is the milk? "
"bathroom","In the fridge (in the fridge) Answer: In the fridge (in the fridge) Context:","Where is the milk? "
"bathroom","office (office) office (office) office (office) office (office) office (office)","Where is the football? "
"bedroom","office","Where is the milk? "
"bathroom","garden","Where is the apple? "
"kitchen","office","Where is the football? "
"bedroom","garden","Where is the apple? "
"garden","In the kitchen","Where is the apple? "
"bedroom","In office","Where is the football? "
"bedroom","office","Where is the apple? "
"garden","In the fridge","Where is the milk? "
"garden","In the fridge (in) Answer: In the fridge (in) Context: In the office (","Where is the milk? "
"office","In the garden.","Where is the apple? "
"bedroom","office","Where is the milk? "
"garden","In the fridge. Answer: In the fridge. Question: Where is the milk? In the fridge","Where is the milk? "
"bathroom","office (office) </question>  Question: Where is the milk? office (office) </question","Where is the milk? "
"office","office","Where is the apple? "
"garden","football (new)","Where is the football? "
"garden","office","Where is the football? "
"bedroom","In the garden (in garden) Question: Where is the apple? In the garden (in garden","Where is the apple? "
"hallway","In the garden","Where is the apple? "
"hallway","garden","Where is the apple? "
"hallway","In the garden (in the garden) Answer: In the garden (in the garden) Question:","Where is the apple? "
"garden","office.","Where is the football? "
"hallway","office","Where is the apple? "
"kitchen","In the office. (office 'in' 'in' 'in' 'in' 'in","Where is the football? "
"hallway","In the refrigerator. Question: Where is the milk? In the refrigerator. Question: Where is the","Where is the milk? "
"kitchen","In the garden","Where is the apple? "
"office","milk","Where is the milk? "
"hallway","In the fridge. (Answer: In the fridge.) Question: Where is the milk? In the","Where is the milk? "
"bathroom","(Answer: In the refrigerator.)","Where is the milk? "
"bathroom","In the bathroom","Where is the milk? "
"bathroom","in the office","Where is the football? "
"hallway","In the garden (in the garden) Answer: In the garden (in the garden) Question:","Where is the football? "
"garden","office (office)","Where is the apple? "
"bedroom","garden","Where is the apple? "
"kitchen","milk","Where is the milk? "
"bedroom","garden","Where is the milk? "
"hallway","garden (new) Answer: garden (new) Context: garden (new) garden (new)","Where is the apple? "
"garden","In the refrigerator (context) </context>  Question: Where is the milk? In the refrigerator (","Where is the milk? "
"kitchen","In the office (office:office) Answer: In the office (office:office) Context:","Where is the football? "
"bathroom","In the garden (new) In the garden (old) In the garden (old)","Where is the football? "
"garden","garden","Where is the milk? "
"bedroom","in the garden (in the garden) Answer: in the garden (in the garden) Question:","Where is the apple? "
"hallway","In the fridge.","Where is the milk? "
"hallway","office","Where is the milk? "
"office","In the fridge","Where is the milk? "
"kitchen","office","Where is the apple? "
"bathroom","in the kitchen (A) Answer: in the refrigerator (B) Question: Where is the milk","Where is the milk? "
"bathroom","milk","Where is the milk? "
"office","In the garden","Where is the football? "
"garden","garden","Where is the football? "
"kitchen","In the garden (1) Question: Where is the apple? In the garden (2) Question","Where is the apple? "
"bathroom","garden","Where is the apple? "
"garden","In the office (office) Answer: In the office (office) Context: In the office (","Where is the football? "
"bathroom","office","Where is the milk? "
"bathroom","In the kitchen. Question: Where is the milk? In the kitchen.","Where is the milk? "
"hallway","In garden","Where is the milk? "
"bedroom","In the garden","Where is the football? "
"garden","In the office.","Where is the football? "
"bedroom","office","Where is the football? "
"bathroom","office","Where is the apple? "
"garden","In the office","Where is the milk? "
"office","In the kitchen (in the kitchen) </question>  Answer: In the kitchen (in the kitchen","Where is the milk? "
"office","in the garden","Where is the football? "
"hallway","office","Where is the football? "
"garden","garden","Where is the football? "
"office","office","Where is the milk? "
"kitchen","In the office","Where is the football? "
"office","In the office (in the office) Question: Where is the milk? In the office (in","Where is the milk? "
"kitchen","garden","Where is the apple? "
"kitchen","office","Where is the football? "
"office","office","Where is the football? "
"kitchen","In the garden","Where is the apple? "
"office","office","Where is the apple? "
"bathroom","(new) Answer: I am in the bathroom. Question: Where is the football? (old","Where is the football? "
"bathroom","(1) In the garden (2) In the garden (3) In the garden (4","Where is the football? "
"office","In the refrigerator. (Yorick: It’s in the refrigerator.) (Yorick:","Where is the milk? "
"bathroom","office","Where is the apple? "
"bedroom","In the kitchen","Where is the milk? "
"hallway","garden","Where is the apple? "
"bedroom","office (new) Answer: office (old) Explanation: office (old)","Where is the milk? "
"bedroom","office","Where is the apple? "
"bathroom","office","Where is the football? "
"bedroom","office","Where is the football? "
"bedroom","In the office. (office) Question: Where is the football? In the office. (office","Where is the football? "
"bedroom","Office","Where is the apple? "
"kitchen","office","Where is the football? "
"garden","office","Where is the milk? "
"office","In the office (office) Question: Where is the milk? In the office (office)","Where is the milk? "
"bedroom","In the kitchen (new) Answer: In the kitchen (old) Question: Where is the milk","Where is the milk? "
"kitchen","In the garden","Where is the apple? "
