"target","output","question"
"kitchen","garden Question: Where is Mary? garden","Where is John? "
"bathroom","garden Answer: garden Answer: garden garden garden garden garden garden garden garden garden garden garden garden","Where is Sandra? "
"office","Garden Answer: Garden Question: Where is Gus? Garden Answer: Garden Question:","Where is Daniel? "
"hallway","Regis before the first Mass in the morning. The box was then taken into the chapel, where","Where is Mary? "
"bedroom","He had fitted into the life here; he and his people had grown together. It had not always","Where is John? "
"bedroom","Mary is in the garden. Question: Where is Mary? Mary is in the garden garden garden garden","Where is Mary? "
"office","garden","Where is Sandra? "
"bathroom","Mary is in the garden. Question: Where is Mary? Mary is in the garden garden garden garden","Where is Mary? "
"kitchen","Answer: In the garden  Answer: ""I'm in the garden""  Answer: ""","Where is Sandra? "
"bathroom","- The office of the architect Answer: The office of the architect Question: Where is Sandra","Where is Sandra? "
"bedroom","Mary is in Mary Had a Little Lamb","Where is Mary? "
"bedroom","She is in the garden. Question: What is the garden? It is a garden. Question:","Where is Sandra? "
"bedroom","(Chapter 1) Question: Where is the street to the spot where the bridge had been,","Where is Sandra? "
"hallway","But there is no necessity for this; and material differences may be made in their","Where is Mary? "
"bedroom","She is in the garden. Question: Where is the bathroom? It is in the bedroom. Question","Where is Sandra? "
"garden","(1) Answer: John is in the garden. Question: Where is Mary? (1)","Where is John? "
"bedroom","Mary is in Mary Answer: Mary is in Mary Mary is in Mary Mary is in","Where is Mary? "
"kitchen","(Chapter 7) Answer: Where is Daniel? (Chapter 7) Question: Where is","Where is Daniel? "
"office","give evidence on the subject than Doctor Jee; but I may mention another incident. The morning","Where is John? "
"bathroom","Answer: He had still time to find his way home, and it might not be so easy to","Where is John? "
"bathroom","garden","Where is Daniel? "
"bedroom","Garden Answer: Garden Answer: Garden Answer: Garden Answer: Garden Answer:","Where is John? "
"bedroom","garden Answer: garden","Where is Daniel? "
"hallway","Where is Sandra? Answer: Where is Sandra? Where is Sandra? Where is Sandra? Where is","Where is Sandra? "
"garden","garden","Where is Sandra? "
