"target","output","question"
"Jeff","she did not","Who did Fred give the football to? "
"Bill","""","Who did Mary give the milk to? "
"Jeff","she traged,","Who did Fred give the milk to? "
"milk","""","What did Mary give to Fred? "
"Fred","and the milk?","Who received the milk? "
"apple","""I said, ""I said, ""I said, ""I said, ""I said,","What did Mary give to Jeff? "
"apple","""She ""","What did Mary give to Jeff? "
"apple","What did What did?","What did Fred give to Bill? "
"Jeff","""I'm sure, ""I'm sure, ""I'm sure, ""I'm sure,","Who gave the milk to Fred? "
"Fred","Who gave the apple to the who gave the apple to the who gave the","Who gave the apple to Mary? "
"Jeff","Who received the football? Who received the football? Who received the football? Who received the football?","Who received the football? "
"Jeff","she the","Who did Mary give the football to? "
"milk","What did Mary give to her did Mary give to her did Mary give to her did","What did Mary give to Bill? "
"Bill","Who did the milk to the milk to the milk to the milk to the milk to the milk","Who did Mary give the milk to? "
"milk","and the second, and the second, and the second, and the second, and the second","What did Mary give to Bill? "
"apple","132;       132;       132;       132;       132;","What did Fred give to Mary? "
"Mary","Who who received the who received the who received the who received the who received","Who received the football? "
"apple","she to do she had, and to do she had, and to do","What did Fred give to Bill? "
"Jeff","The question.","Who received the apple? "
"Bill","Who did Mary give the football to? Who did Mary give the football to? Who did Mary give","Who did Mary give the football to? "
"Fred","Who gave the milk to the milk Who gave the milk to the milk Who gave the milk","Who gave the milk to Jeff? "
"Mary","and the milk.","Who received the milk? "
"Mary","who gave the milk?","Who gave the milk? "
"milk","Question.","What did Bill give to Mary? "
"milk","What did he did not he did not he did not he did not he","What did Jeff give to Bill? "
"football","What did","What did Jeff give to Fred? "
"Mary","Good-bye,","Who gave the football? "
"Mary","the apple to Bill?","Who gave the apple to Bill? "
"Fred","and question.","Who received the apple? "
"Mary","the the milk to the the milk to the the milk to the the milk to","Who gave the milk to Bill? "
"milk","""im. ""im. ""im. ""im. ""im. ""im. ""im","What did Mary give to Jeff? "
"Mary","The question. The milk. The question. The milk. The question. The question","Who gave the milk? "
"Fred","Who gave the apple to Mary? Who gave the apple to Mary? Who gave the apple to Mary","Who gave the apple to Mary? "
"football","and the","What did Bill give to Mary? "
"apple","6 question","What did Fred give to Mary? "
"apple","50.","What did Fred give to Bill? "
"Jeff","Who gave the milk?","Who gave the milk? "
"Bill","Question.","Who did Mary give the apple to? "
"Fred","Who gave the football to Mary? Who gave the football to Mary? Who gave the football to Mary","Who gave the football to Mary? "
"milk","Question.","What did Mary give to Fred? "
"milk","""I did not, and it did not, and it did not, and it did not,","What did Fred give to Mary? "
"Mary","“It questioned, “It questioned, “It questioned, “It","Who gave the football? "
"Fred","and the apple, and the the apple, and the the apple, and the","Who received the apple? "
"Mary","She the","Who gave the apple? "
"Fred","the apple to the apple to the apple to the apple to the apple to the apple to the apple","Who gave the apple to Bill? "
