"target","output","question"
"Bill","Mary gave the milk to John. </context> Answer:  Mary Answer: John Answer:","Who did Mary give the milk to? "
"milk","Answer: Mary gave the milk to Fred. Answer: milk Answer: milk Answer:","What did Mary give to Fred? "
"apple","Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","What did Mary give to Jeff? "
"apple","What is the answer? The answer should be one word. In the provided context, we need to","What did Fred give to Bill? "
"Fred","Based on the provided context, who gave the apple to Mary? Answer: Based on the provided context","Who gave the apple to Mary? "
"Jeff","Question: Who gave the football to Mary? </question> </context> </context>  </context","Who did Mary give the football to? "
"Bill","Answer:  Mary gave the milk to Bill. The context states ""Mary gave the milk to Bill","Who did Mary give the milk to? "
"apple","The answer should be an object. The answer should be in the format of a single word. In","What did Fred give to Mary? "
"apple","Answer: Answer:  Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","What did Fred give to Bill? "
"Bill","Answer: Mary Answer: Answer: Mary Answer: Mary Answer: Mary Answer","Who did Mary give the football to? "
"Mary","Answer: Answer: Answer: Tillie Answer: Tillie Answer: Tillie","Who received the milk? "
"milk","Answer: Answer: Based on the provided context, the answer is ""milk"". The text","What did Bill give to Mary? "
"football","Question: What did Jeff give to Fred? Answer:  Answer:  football Answer: football Answer","What did Jeff give to Fred? "
"Mary","Question: Who gave the apple to Bill? Answer:  Based on the provided context, we need to","Who gave the apple to Bill? "
"Mary","Answer: Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill","Who gave the milk to Bill? "
"Mary","Question: Who gave the milk? </context> Answer: Answer: Answer: Question: Who gave","Who gave the milk? "
"football","Question: What did Mary give to Bill? </context>  Answer: Answer: Answer: Answer:","What did Bill give to Mary? "
"apple","Answer: Answer: Answer: Fred gave the bill to Bill. Answer: Fred gave the bill","What did Fred give to Bill? "
"Bill","The answer should be within the text. The answer is: The answer is: Mary gave the apple","Who did Mary give the apple to? "
"milk","Answer: Mary handed the milk to Fred. Answer: milk Answer: milk Answer:","What did Mary give to Fred? "
"Mary","To whom did the football go? Answer: To whom did the football go? Answer: Bill","Who gave the football? "
"Mary","Question: Who gave the apple? Answer: Answer: Answer: Based on the provided context, the","Who gave the apple? "
"apple","Question: What did Fred give to Bill? Answer: Answer: Answer: Answer: Bill Answer","What did Fred give to Bill? "
"Fred","Answer: Answer: Answer: Linnaeus Answer: Linnaeus Answer: Lin","Who received the milk? "
"apple","Based on the provided context, what did Bill give to Mary? Answer: apple Based on the","What did Bill give to Mary? "
"apple","Question: What did Fred give to Bill? Answer: Answer: Answer: Answer: milk Answer","What did Fred give to Bill? "
"milk","The answer is: The answer is: milk The answer is: apple The answer is:","What did Jeff give to Fred? "
"Jeff","Based on the context provided, who gave the football? Answer: Bill Based on the context provided","Who gave the football? "
"Mary","Answer: Answer: Answer: Based on the provided context, the answer is **Answer:**","Who received the football? "
"Jeff","Answer: Answer:  Bill Jeff  Okay, let's try to figure out who Bill gave","Who did Bill give the milk to? "
"Jeff","Question: Who gave the apple to Fred? </context> </question>  </context>  </question","Who gave the apple to Fred? "
"Jeff","Based on the provided context, the answer is: Based on the context provided, the answer is:","Who did Bill give the apple to? "
"Jeff","Answer: Answer: The provided text is a mix of different content, including a story and some","Who received the apple? "
"apple","The answer should be an object. The answer should be in the format of a single word. The","What did Mary give to Fred? "
"Jeff","The answer should be in the format of a single word. In the provided context, the question is","Who gave the apple? "
"Bill","Based on the provided context, who did Jeff give the football to? Answer: Based on the provided","Who did Jeff give the football to? "
"apple","Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","What did Mary give to Bill? "
"Bill","Answer: Answer: Fred  Okay, let's try to figure out who Fred gave the milk","Who did Fred give the milk to? "
"Jeff","To answer this, you need to find the subject who performed the action of giving. The action is","Who gave the apple? "
"football","Answer: To solve this question, I need to identify what Mary gave to Fred based on the","What did Mary give to Fred? "
"football","Answer: Answer: Answer: football Answer: football Answer: football Answer: football","What did Jeff give to Mary? "
"milk","Question: Who gave the milk to Fred? Answer:  Mary gave the milk to Fred. Wait,","What did Mary give to Fred? "
"Bill","Question: Who gave the milk to Mary? Answer:  Mary  Okay, let's see. I","Who gave the milk to Mary? "
"Fred","Question: Who gave the apple? Answer: Answer: Answer: Based on the provided context, the","Who gave the apple? "
"Fred","The answer should be in the format of a single word. In the provided context, we need to","Who did Bill give the milk to? "
"Fred","The answer should be in the format of a single word. In the provided context, we need to","Who did Bill give the apple to? "
"Bill","Question: Who gave the apple to Jeff? </Question> </context> Answer: Belden","Who did Jeff give the apple to? "
"Mary","The answer is Bill gave the milk to Mary. Okay, let's see. I need to figure","Who did Bill give the milk to? "
"Fred","Based on the context provided, who gave the milk? Answer: Based on the context provided, the","Who gave the milk? "
"Fred","Based on the context above, who gave the football? Answer: Based on the context provided, the","Who gave the football? "
