"target","output","question"
"yes","I can't find him in the list of clerks. I think he is in the office,","Is Daniel in the office? "
"yes","Answer: No, he is in the room. Question: Is Althea in the hallway?","Is Daniel in the hallway? "
"no","Answer: No, she is in the bathroom. Question: Is she in the bathroom? Answer:","Is Sandra in the garden? "
"no","Answer: No, he is in the garden. Question: Is he in the garden? Answer:","Is John in the bedroom? "
"no","Answer: no. Daniel travelled to the bedroom. The question was, ""Is Sandra in the","Is Sandra in the bedroom? "
"no","Answer: No, he is in the bathroom. Question: Is he in the bathroom? Answer:","Is Daniel in the hallway? "
"yes","Answer: Yes, he is in the bathroom. Question: Is John in the kitchen? Answer:","Is John in the bathroom? "
"yes","Answer: No, she is in the bedroom. Question: Is she in the bedroom? Answer:","Is Sandra in the kitchen? "
"no","Answer: Yes. Question: Is he in the garden? Answer: Yes. Question:","Is Daniel in the garden? "
"no","Answer: Yes. (1) What is the question? (2) What is the answer","Is Sandra in the garden? "
"no","Answer: No. Question: Is Daniel in the lion's den? Answer: No. Question:","Is Daniel in the garden? "
"no","Answer: No. Question: Is Daniel in the parlor? Answer: No. Question:","Is Daniel in the kitchen? "
"no","Answer: No, he is not. Question: Is he in the house? Answer: No,","Is John in the office? "
