"target","output","question"
"Jeff","Answer: Jeff. Mary went back to the hallway. Printed by T. and A. Constable","Who did Fred give the milk to? "
"apple","Answer: Nothing. Question: What did Jeff give to Mary? Answer: Nothing. Question: What","What did Mary give to Jeff? "
"Jeff","Answer: Who received the football? Question: Who received the football? Answer: Who received the football","Who received the football? "
"milk","Answer: Nothing. Question: What did Bill give to Mary? Answer: Nothing. Question: What","What did Mary give to Bill? "
"Jeff","Answer: Mary.  Question: Who received the bullet? Answer: The leading ruffian.  Question","Who received the apple? "
"Mary","Answer: Mary. Question: Who gave the milk? Answer: Mary. Question: Who gave the","Who gave the milk? "
"Mary","Answer: Who took it away. Question: Who gave the football? Answer: Who took","Who gave the football? "
"milk","Answer: Nothing. Question: What did Jeff give to Mary? Answer: Nothing. Question: What","What did Mary give to Jeff? "
"apple","Answer: Nothing. Question: What did Mary give to Fred? Answer: Nothing. Question:","What did Fred give to Mary? "
"Fred","Answer: Fred.  Question: Who gave the football to Mary? Answer: Fred.  Question: Who","Who gave the football to Mary? "
"Fred","Answer: Fred. Question: Who gave the apple? Answer: Jeff. Question: Who received the","Who received the apple? "
"Fred","Answer: Mary. Question: Who gave the apple? Answer: Fred. Question: Who ate the","Who received the apple? "
"apple","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Mary","Answer: Mary. Question: Who gave the milk? Answer: Bill. Question: Who drank the","Who received the milk? "
"Mary","Answer: Mary gave the football to Fred.  Question: Who gave the football to Fred? Answer:","Who gave the football to Fred? "
"Bill","Answer: Bill. Question: Who received the milk? Answer: Bill. Question: Who received the","Who received the milk? "
"Jeff","Answer: Jeff.  Question: Who gave the apple to Bill? Answer: Jeff.  Question: Who","Who gave the apple to Bill? "
"Bill","Answer: Bill gave the milk to Fred.","Who gave the milk to Fred? "
"Jeff","Answer: Jeff. Question: Who put down the milk? Answer: Jeff. Question: Who carried","Who received the milk? "
"Fred","Answer: Mary Cameron. Question: Who received the football? Answer: Mary Cameron. Question: Who","Who received the football? "
"Mary","Answer: Mary. Question: Who put down the milk? Answer: Mary. Question: Who received","Who received the milk? "
"Mary","Answer: The football was received by the 13th Battalion, who were the first to arrive","Who received the football? "
"Jeff","Answer: Who took the apple? Question: Who gave the apple? Answer: Who took the apple","Who gave the apple? "
"milk","Answer: Milk.  Question: What did Bill give to Mary? Answer: Milk.  Question: What","What did Mary give to Bill? "
"Bill","Answer: The milk was received by the milkman. Question: Who received the milk? Answer:","Who received the milk? "
