"target","output","question"
"Bill","Answer: Answer: Mary gave the milk to Bill. Okay, let's tackle this question.","Who did Mary give the milk to? "
"apple","Answer: Answer: apple The answer is apple. Okay, let's try to figure out","What did Mary give to Jeff? "
"Fred","The answer should be a person's name. The answer is:  To determine who gave the apple to","Who gave the apple to Mary? "
"Bill","Answer: Answer: Bill Okay, let's try to figure out who Mary gave the milk","Who did Mary give the milk to? "
"apple","Answer: Answer: Fred gave the apple to Bill. Okay, let's try to figure out","What did Fred give to Bill? "
"Mary","Answer: Answer:  Assistant: The person who received the milk is **Frances**.","Who received the milk? "
"football","Answer: Answer: Jeff handed the football to Fred. Okay, let's tackle this question.","What did Jeff give to Fred? "
"Mary","Answer: Answer: Bill The answer is Bill. Okay, let's see. I need","Who gave the milk to Bill? "
"football","Answer: Answer: Bill gave the football to Mary. Okay, let's tackle this question.","What did Bill give to Mary? "
"Bill","Answer: Answer: Mary gave the apple to Bill. Okay, let's try to figure out","Who did Mary give the apple to? "
"Mary","Options:   A. Mary   B. Bill   C. Fred   D. Jeff","Who gave the football? "
"apple","The answer should be an object mentioned in the text. Answer: apple Okay, let's try","What did Fred give to Bill? "
"apple","Answer: Answer: Apple The answer is Apple. Okay, let's try to figure out","What did Bill give to Mary? "
"milk","The answer is The answer is: milk Okay, let's try to figure out what the","What did Jeff give to Fred? "
"Mary","Answer:  Answer:  Assistant: Answer: Mary  Okay, let's try to figure out who","Who received the football? "
"Jeff","Answer:  Assistant: Jeff  Okay, let's try to figure out who gave the apple to","Who gave the apple to Fred? "
"Jeff","Answer: Answer:  Assistant: To determine who received the apple, let's analyze the context provided","Who received the apple? "
"Jeff","Answer: Answer:  Bill  Okay, let's try to figure out who gave the apple in","Who gave the apple? "
"apple","Answer: Answer:  Assistant: apple  The answer is apple. The answer is apple. The","What did Mary give to Bill? "
"Jeff","Options:   A. Fred   B. Bill   C. Mary   D. John","Who gave the apple? "
"football","Answer: Answer:  Assistant: The answer is apple.  The answer is apple.  Okay, let","What did Jeff give to Mary? "
"Bill","Answer: Answer:  Mary The answer is Mary. The text mentions that ""Mary gave the","Who gave the milk to Mary? "
"Fred","Choices: - Fred - Margit - Eli - Arne - Arne","Who did Bill give the milk to? "
"Bill","The answer should be one of the following: Bill, Mary, Mary, Bill, Jeff, Bill","Who did Jeff give the apple to? "
"Fred","Options:   A. Mary   B. Fred   C. Mary and Fred   D.","Who gave the milk? "
