"target","output","question"
"Jeff","A. The manor. B. The veranda. C. The lawn. D. The","Who did Fred give the milk to? "
"apple","A. The manor. B. The manor. C. The manor. D.","What did Mary give to Jeff? "
"Jeff","A. The manor. B. The manor. C. The manor. D.","Who received the football? "
"milk","A. The manor. B. The manor. C. The manor. D.","What did Mary give to Bill? "
"Jeff","A. The manor. B. The manor. C. The manor. D.","Who received the apple? "
"Mary","A. The manor. B. The manor. C. The manor. D.","Who gave the milk? "
"Mary","A. The manor. B. The manor. C. The manor. D.","Who gave the football? "
"milk","A. The football. B. The football. C. The football. D. The football.","What did Mary give to Jeff? "
"apple","A. The football. B. The football. C. The football. D. The football.","What did Fred give to Mary? "
"Fred","A. Fred. B. Fred. C. Fred. D. Fred. E. Fred.","Who gave the football to Mary? "
"Fred","A. Eve. B. Eve. C. Eve. D. Eve. E. Eve.","Who received the apple? "
"Fred","A. Eve. B. Eve. C. Eve. D. Eve. E. Eve.","Who received the apple? "
"apple","A. A kiss. B. A kiss. C. A kiss. D. A kiss.","What did Mary give to Fred? "
"Mary","A. The cow. B. The cow. C. The cow. D. The cow.","Who received the milk? "
"Mary","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who gave the football to Fred? "
"Bill","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who received the milk? "
"Jeff","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who gave the apple to Bill? "
"Bill","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who gave the milk to Fred? "
"Jeff","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who received the milk? "
"Fred","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who received the football? "
"Mary","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who received the milk? "
"Mary","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who received the football? "
"Jeff","A. Mary. B. Mary. C. Mary. D. Mary. E. Mary.","Who gave the apple? "
"milk","A. A. B. B. C. C. D. D. E. E.","What did Mary give to Bill? "
"Bill","A. A. B. B. C. C. D. D. E. E.","Who received the milk? "
