"target","output","question"
"kitchen","Choices:  A. In the kitchen B. In the living room C. In","Where is Sandra? "
"kitchen","Answer: In the kitchen.  Question: What is the main topic of the text? Answer: The","Where is John? "
"office","Choices: A. In the office B. In the kitchen C. In the garden","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the library C. In the kitchen","Where is Sandra? "
"bedroom","Choices: A. In the bedroom. B. In the kitchen. C. In the living","Where is John? "
"office","Answer: In the office.  Question: What is the main topic of the text? Answer: The","Where is Daniel? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is Sandra? "
"hallway","Choices: A. In the hallway B. In the woods C. In the doctor","Where is Mary? "
"office","Answer: Daniel is in the office.  Question: What is the main topic of the text? Answer","Where is Daniel? "
"bedroom","Choices:  A) In the cave B) In the camp C) In the","Where is John? "
"bedroom","Choices: A. In the bedroom B. In the kitchen C. In the garden","Where is Mary? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the living","Where is Mary? "
"garden","Choices: A. In the garden. B. In the fort. C. In the hospital","Where is Mary? "
"office","Choices:  A. In the office B. In the kitchen C. In the","Where is Sandra? "
"garden","Choices: A. In the convent B. In the palace C. In the garden","Where is Sandra? "
"bathroom","Choices:  A. In the bathroom B. In the kitchen C. In the","Where is Mary? "
"kitchen","Choices:  kitchen, living room, bedroom, bathroom  Okay, let's see. The","Where is Sandra? "
"kitchen","Answer: Sandra is in the kitchen.  Question: What is the total debt owed to the Company at","Where is Sandra? "
"garden","Choices: A. In the garden B. In the house C. In the mountains","Where is John? "
"bathroom","(A) In the bathroom (B) In the garden (C) In the kitchen (","Where is Sandra? "
"kitchen","Answer: Sandra is in the kitchen.  Question: What is the main topic of the text? Answer","Where is Sandra? "
"bedroom","Choices: A. In the bedroom B. In the front room C. In the","Where is Mary? "
"office","Choices: A. In the office B. In the Deanery C. In the","Where is Sandra? "
"bedroom","Answer: Sandra is in the bedroom. Okay, let's try to figure out where Sandra is","Where is Sandra? "
"bedroom","Choices: A. In the bedroom B. In the kitchen C. In the living","Where is Sandra? "
"bedroom","Options:   A. In the kitchen   B. In the bedroom   C. In the","Where is Sandra? "
"garden","Choices: A. In the garden B. In the kitchen C. In the hallway","Where is John? "
"hallway","(The answer should be in the context of the text provided, not in the real world.)  Answer","Where is Mary? "
"hallway","Choices: A. On a steamer B. In a cabin C. In a","Where is John? "
"bedroom","Choices: A. In the office B. In the hallway C. In the bedroom","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the garden C. In the field","Where is Sandra? "
"garden","Choices: A. In the garden. B. In the house. C. In the temple","Where is John? "
"garden","Choices: A. In the kitchen B. In the garden C. In the lake","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Mary? "
"bathroom","Choices: A. In the bathroom B. In the office C. In the me","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Daniel? "
"office","Choices: A. In the house of his friend B. In the house of his relative","Where is Daniel? "
"office","Answer: John is at the office.  Question: What is the answer to the Bishop's question?","Where is John? "
"office","Answer: John is in the city of London.  Okay, let me try to figure out where","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is John? "
"hallway","Choices: A. In the kitchen B. In the garden C. In the cave","Where is Daniel? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is Daniel? "
"bathroom","Choices:  A. In the bathroom B. In the church C. In the","Where is Daniel? "
"bedroom","Answer: John is in the bedroom. Okay, let's see. The user is asking where","Where is John? "
"garden","Choices: A. In the garden B. In the house C. In the hall","Where is Sandra? "
"bedroom","Choices: A. In the bedroom B. In the kitchen C. In the living","Where is Daniel? "
"kitchen","Choices: A. In the kitchen B. In the garden C. In the living","Where is Daniel? "
"hallway","Answer: Sandra is in the hallway.  Question: What is the name of the person who is the","Where is Sandra? "
"bedroom","Choices: A. In the automobile with his father and his son B. In the bedroom","Where is John? "
"garden","The most recent location of Sandra is garden. Okay, let's see. The user provided a context","Where is Sandra? "
