"target","output","question"
"Bill","Answer: Bill Question: What is the name of the person who is the unhappy proprietor?","Who did Mary give the milk to? "
"milk","Choices: A. A letter B. A pearl stud C. A wallet D","What did Mary give to Fred? "
"apple","Choices: A. An apple B. A book C. A dress D.","What did Mary give to Jeff? "
"apple","What did Fred give to Fred? What did Fred give to Fred? What did Fred give to Fred","What did Fred give to Bill? "
"Fred","Answer: Fred <context> Baard waited long, but he got no answer, and","Who gave the apple to Mary? "
"Jeff","Answer: Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer","Who did Mary give the football to? "
"Bill","Choices: A. The cook B. The gardener C. The servant D","Who did Mary give the milk to? "
"apple","Answer: Fred handed the apple to Mary. The answer is: Fred handed the apple to Mary","What did Fred give to Mary? "
"apple","Answer: Fred gave Bill an apple. Okay, let's try to figure out what the answer","What did Fred give to Bill? "
"Bill","Answer: Mary gave the football to the children of the neighborhood. Okay, let's try to","Who did Mary give the football to? "
"Mary","Answer: Answer: Mary Okay, let's try to figure out who received the milk based","Who received the milk? "
"milk","Options: A. A ring B. A wig C. A dress D.","What did Bill give to Mary? "
"football","Answer: A football  Question: What is the name of the instrument described in the text? Answer","What did Jeff give to Fred? "
"Mary","Answer: Mary Okay, let's see. The user provided a context and a question.","Who gave the apple to Bill? "
"Mary","Answer: Mary Answer: Mary Answer: Mary Answer: Mary Answer: Mary","Who gave the milk to Bill? "
"Mary","Answer: Mary Mary passed the milk to Jeff. So, the milk was given by Mary","Who gave the milk? "
"football","Answer: Bill passed the football to Mary. Okay, so I need to figure out what Bill","What did Bill give to Mary? "
"apple","Answer: Fred gave the apple to Bill. Okay, let's see. The user is asking","What did Fred give to Bill? "
"Bill","Choices: A. Bill B. Chris C. Judge Fletcher D. Mr.","Who did Mary give the apple to? "
"milk","Choices: A) A book B) A letter C) A milk D)","What did Mary give to Fred? "
"Mary","Answer:  Answer: Horace  Okay, let's try to figure out who gave the football","Who gave the football? "
"Mary","Answer: Answer: Fred Okay, let's try to figure out who gave the apple based","Who gave the apple? "
"apple","Choices:  A) an apple B) a book C) a pen D","What did Fred give to Bill? "
"Fred","What is the name of the person who passed the milk to Jeff? What is the name of the","Who received the milk? "
"apple","Choices: A. An apple B. A football C. A parcel D.","What did Bill give to Mary? "
"apple","Choices: A. An apple B. A book C. A letter D.","What did Fred give to Bill? "
"milk","Choices: A. A book B. A cap C. A pot D.","What did Jeff give to Fred? "
"Jeff","Answer: Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff Answer","Who gave the football? "
"Mary","Answer:  Mary Okay, let's try to figure out who received the football based on the","Who received the football? "
"Jeff","Answer: Jeff  Okay, let's see. The user provided a context and a question.","Who did Bill give the milk to? "
"Jeff","Answer: Jeff  Okay, let's tackle this question. The user is asking, ""Who","Who gave the apple to Fred? "
"Jeff","Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff","Who did Bill give the apple to? "
"Jeff","Answer: Jeff <context> The fourth surpassed the others in fiendish ingenuity.","Who received the apple? "
"apple","Answer: Mary gave the apple to Fred. Okay, let's see. The user is asking","What did Mary give to Fred? "
"Jeff","Answer: Jeff <context> Still, it is a good world, and we felt it so","Who gave the apple? "
"Bill","Answer: Bill. Okay, let's see. The user provided a context that seems to be","Who did Jeff give the football to? "
"apple","Answer: Mary gave the apple to Bill.  Question: What is the main topic of the text?","What did Mary give to Bill? "
"Bill","Answer: Fred gave the milk to the minister's wife, Gerhardt's wife, who was","Who did Fred give the milk to? "
"Jeff","Answer: Jeff </context> Alright, let's tackle this question. The user provided a context","Who gave the apple? "
"football","Choices: A. A football B. A popinjay C. A horse","What did Mary give to Fred? "
"football","What is the total number of bushels of corn received and shipped for the week? What is the","What did Jeff give to Mary? "
"milk","Choices: A. A glass of wine B. A glass of milk C. A","What did Mary give to Fred? "
"Bill","Choices: A) The doctor B) Billy C) The sergeant D) The","Who gave the milk to Mary? "
"Fred","Answer: Fred Okay, let's tackle this question. The user provided a context and a","Who gave the apple? "
"Fred","Answer: Fred <context> ""Mary moved to the office. Bill gave the milk to Fred","Who did Bill give the milk to? "
"Fred","Answer: </context> Answer: Fred  The context provided describes a series of interactions involving several","Who did Bill give the apple to? "
"Bill","Answer: Jeff gave the apple to Bill. Okay, let me try to figure out who Jeff","Who did Jeff give the apple to? "
"Mary","Answer: Answer: Mary  Okay, let's try to figure out the answer to the question","Who did Bill give the milk to? "
"Fred","Answer: Fred <context> On the one hand, the former is      accustomed to the","Who gave the milk? "
"Fred","Answer: Jeff Okay, let's tackle this question. The user provided a context and a","Who gave the football? "
