"target","output","question"
"Jeff","Answer: Jeff  The answer should be in the format of a single word. Do not write anything","Who did Fred give the milk to? "
"apple","Answer: Mary gave Jeff an apple.  Question: What did Fred do?  Answer:","What did Mary give to Jeff? "
"Jeff","Answer: Jeff Okay, let's see. The user provided a context and a question. The","Who received the football? "
"milk","Answer: Mary handed the milk to Bill. Okay, let's see. The user is asking","What did Mary give to Bill? "
"Jeff","Answer: Jeff <context> Mary passed the apple to Jeff. It is a reflection on no","Who received the apple? "
"Mary","Answer: Answer: Mary Answer: Mary Answer: Mary Answer: Mary Answer","Who gave the milk? "
"Mary","Answer: Answer: Mary Answer: Mary Answer: Mary Answer: Mary Answer","Who gave the football? "
"milk","Answer: Mary gave the milk to Jeff. Okay, let's see. The user is asking","What did Mary give to Jeff? "
"apple","Choices: A. An apple B. A book C. A milk D.","What did Fred give to Mary? "
"Fred","Answer: Fred  Okay, let's see. The user provided a context and a question. The","Who gave the football to Mary? "
"Fred","Answer: Fred <context> The following is an exact copy of the account of his funeral expenses","Who received the apple? "
"Fred","Answer: Fred Okay, let's try to figure out who received the apple based on the","Who received the apple? "
"apple","Choices: A. A book B. An apple C. A clock D.","What did Mary give to Fred? "
"Mary","Answer:  Mary Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"Mary","Mary Answer: Mary Okay, let's see. The user provided a context and a question","Who gave the football to Fred? "
"Bill","Choices: A. Bill B. Jeff C. The girl D. The Supervisor","Who received the milk? "
"Jeff","Answer: Answer: Jeff Okay, let's try to figure out who gave the apple to Bill","Who gave the apple to Bill? "
"Bill","Choices: A) Bill B) Grandmother C) Anna D) Frankie Richardson","Who gave the milk to Fred? "
"Jeff","Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff","Who received the milk? "
"Fred","Answer: Fred  Okay, let's see. The user provided a context with some random text and","Who received the football? "
"Mary","Answer: Mary  Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"Mary","Answer: Mary <context> ""Going to pay the two hundred thousand dollars!"" ""Afterward,","Who received the football? "
"Jeff","Answer: Jeff Okay, let's see. The question is asking who gave the apple.","Who gave the apple? "
"milk","Choices: A) A glass of wine B) A glass of milk C) A","What did Mary give to Bill? "
"Bill","Answer: Bill. de Chambray  Question: What is the main subject of the text?","Who received the milk? "
