"target","output","question"
"Jeff","Answer: Jeff  Okay, let's see. The user provided a context and a question. The","Who did Fred give the milk to? "
"apple","Answer: Mary gave Jeff an apple. Okay, let's see. The user is asking what","What did Mary give to Jeff? "
"Jeff","Answer: Jeff Okay, let's tackle this question. The user provided a context and a","Who received the football? "
"milk","Answer: Mary grabbed the milk there. Mary handed the milk to Bill. Okay, so the","What did Mary give to Bill? "
"Jeff","Answer: Jeff Answer: Jeff  Okay, let's see. The user provided a context and","Who received the apple? "
"Mary","Answer: Mary  The answer is derived from the context where it states ""Mary handed the milk to","Who gave the milk? "
"Mary","Answer: Answer: Jack Kirke Answer: Jack Kirke Answer: Jack Kirke","Who gave the football? "
"milk","Answer: Mary gave the milk to Jeff. Okay, let's see. The user is asking","What did Mary give to Jeff? "
"apple","Choices: A. A rocket B. A football C. A milk D.","What did Fred give to Mary? "
"Fred","Choices: A. Fred B. General Thomas C. General Sherman D. General","Who gave the football to Mary? "
"Fred","Answer: Fred  Okay, let's see. The user provided a context with some text and","Who received the apple? "
"Fred","Answer: Answer: Fred Answer: Fred  Okay, let's tackle this question. The user","Who received the apple? "
"apple","Options: A. An apple B. A nut C. A chest D.","What did Mary give to Fred? "
"Mary","Answer:  Mary  <context> You found this Indian in the bluff here and you just jumped on","Who received the milk? "
"Mary","Answer: Mary <context> ""Mary gave the football to Fred. What even the loss of","Who gave the football to Fred? "
"Bill","Answer: Jeff Okay, let's see. The user provided a context from a book,","Who received the milk? "
"Jeff","Answer: Jeff  The answer is Jeff. The context states that ""Jeff gave the apple to Bill","Who gave the apple to Bill? "
"Bill","(A) Frank (B) Barney (C) Bill (D) Inza Okay","Who gave the milk to Fred? "
"Jeff","Answer: Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff Answer","Who received the milk? "
"Fred","Answer:  Fred  Okay, let's see. The user provided a context and a question.","Who received the football? "
"Mary","Answer:  Mary Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"Mary","Answer: Mary Okay, let's see. The user provided a context with a lot of","Who received the football? "
"Jeff","Answer: Jeff Okay, let's try to figure out who gave the apple based on the","Who gave the apple? "
"milk","Options: A. A book B. A glass of milk C. A letter","What did Mary give to Bill? "
"Bill","Choices: A. Bill B. Mary C. The companions of Abd-el-Kader","Who received the milk? "
