"target","output","question","recall"
"7757881","1776. 18:15 And the LORD said, I will bless them that bless thee, and curse them that curse thee: and in thee shall all the families of the earth be blessed. 18","What is the special magic number for xqziyci-oswzyups mentioned in the provided text? The special magic number for xqziyci-oswzyups mentioned in the provided text is","0.0"
"3851825","1776. 18:15 And the LORD said, I will bless her, and I will give to thee, and to thy seed after thee, and to thy seed after thee, and to thy seed after","What is the special magic number for yuidxgw-kihml mentioned in the provided text? The special magic number for yuidxgw-kihml mentioned in the provided text is","0.0"
"9647520","96345. 19:1 And the LORD said, I am the God of Abraham, the God of Isaac, and the God of Jacob. 19:2 And the LORD said, I am the","What is the special magic number for vzkui-nlrjmag mentioned in the provided text? The special magic number for vzkui-nlrjmag mentioned in the provided text is","0.0"
"7915099","225. 19:1 And the LORD said, I am the God of Abraham, the God of Isaac, and the God of Jacob. 19:2 And the LORD said, I am the God of","What is the special magic number for nalw-kmqea mentioned in the provided text? The special magic number for nalw-kmqea mentioned in the provided text is","0.0"
"8406447","777. 19:1 And the LORD said, I am the God of Abraham, the God of Isaac, and the God of Jacob. 19:2 And the LORD said, I am the God of","What is the special magic number for npdpjlk-afij mentioned in the provided text? The special magic number for npdpjlk-afij mentioned in the provided text is","0.0"
"7921338","1738313. 18:15 And the LORD said, I will bless her, and I will give her a son. 18:16 And Sarah heard the voice of God, and","What is the special magic number for xsbr-olbrdclj mentioned in the provided text? The special magic number for xsbr-olbrdclj mentioned in the provided text is","0.0"
"6588080","666. 18:15 And the LORD said, I will bless her, and I will give to thee, and to thy seed after thee, and to thy seed after thee, and to thy seed after thee","What is the special magic number for noixsvhi-fiigigpo mentioned in the provided text? The special magic number for noixsvhi-fiigigpo mentioned in the provided text is","0.0"
"4990934","42. The number 42 is significant in the text as it is the sum of the number of verses in the first 10 chapters of the Book of Genesis. The number 42 is also mentioned in the text","What is the special magic number for ojwxnn-kgav mentioned in the provided text? The special magic number for ojwxnn-kgav mentioned in the provided text is","0.0"
"9816123","617. 18:15 And the LORD said, I will bless her, and I will give to thee, and to thy seed after thee, and to thy seed after thee, and to thy seed after thee","What is the special magic number for lxhbv-pydia mentioned in the provided text? The special magic number for lxhbv-pydia mentioned in the provided text is","0.0"
"4470174","1821. 18:15 And the LORD said, I will visit Sarah my wife, and I will take her to me. 18:16 And the LORD said, I will take her to","What is the special magic number for mkvmyh-hcpop mentioned in the provided text? The special magic number for mkvmyh-hcpop mentioned in the provided text is","0.0"
