"target","output","question"
"kitchen","Mary went to the football match. Mary went to the football match. Mary went to the football match","Where is the football? "
"bedroom","Answer: It is in the milk-churn. The Hospice had a milk supply,","Where is the milk? "
"bedroom","Answer: It's in the football case. The football case is a case for footballs. The","Where is the football? "
"office","Mary put the apple on the apple tree. Mary put the apple on the apple tree. Mary put","Where is the apple? "
"hallway","Answer: Mary had a little lamb. Question: Where is the apple? Answer: Mary had a","Where is the apple? "
"bathroom","football football football football football football football football football football football football football football football football football football football football","Where is the football? "
"kitchen","Answer: football football football football football football football football football football football football football football football football football football","Where is the football? "
"bathroom","Answer: It is in the milk-churn. The milk is in the milk-churn. The","Where is the milk? "
"bathroom","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"office","Answer: It's in the football box. Question: Where is the football box? Answer: It","Where is the football? "
"office","Answer: It's in the football club. Question: Where is the football club? Answer: It","Where is the football? "
"hallway","Where is Mary? Where is Mary's milk? Where is Mary's milk in the ice-chest","Where is the apple? "
"garden","Mary had     milk and cookies. Mary had milk and cookies. Mary had milk and","Where is the milk? "
