target,output,question
Jeff,"Answer







The the

The the

The the

The the

The the",Who did Fred give the football to? 
Bill,"Answer





The

The the

The the

The the

The the

The the",Who did Mary give the milk to? 
Jeff,"(2005, the the the the the the the the the the the the the the take the",Who did Fred give the milk to? 
milk,"(2015, the to the take the take the take the take the take the take the take",What did Mary give to Fred? 
Fred,"(2015, the the take the take the take the take the take the take the take the",Who received the milk? 
apple,"(2005, the the the the take the take the take the take the take the take the",What did Mary give to Jeff? 
apple,"(2005, the the the the take the take the take the take the take the take the",What did Mary give to Jeff? 
apple,"(2003, the the the take the take the take the take the take the take the take",What did Fred give to Bill? 
Jeff,"(2005, the skip, and the take the take the take the take the take the take",Who gave the milk to Fred? 
Fred,(2005,Who gave the apple to Mary? 
Jeff,"Answer









The

The the

The the

The the

The the",Who received the football? 
Jeff,"(2005, the

The the the the the the the the the the the the the the",Who did Mary give the football to? 
milk,"(2005. The the

The the

The the the the the the the the the the",What did Mary give to Bill? 
Bill,"(2005. The the

The the the the the the the the the the the the the",Who did Mary give the milk to? 
milk,"(2005



The the

The the

The the

The the

The the",What did Mary give to Bill? 
apple,"(2005, the the the the the the the the take the take the take the take the",What did Fred give to Mary? 
Mary,"Answer







The the

The the the the the the the the the the the the",Who received the football? 
apple,"(2007, the

The the

The the

The the the the the the the the",What did Fred give to Bill? 
Jeff,"(2003, the the the the take the take the take the take the take the take the",Who received the apple? 
Bill,"Answer





The the

The the

The the the the the the take the

The",Who did Mary give the football to? 
Fred,Answer,Who gave the milk to Jeff? 
Mary,Answer,Who received the milk? 
Mary,"Answer











The the

The the

The the

The the

The",Who gave the milk? 
milk,"(2005, the the the the take the take the take the take the take the take the",What did Bill give to Mary? 
milk,"(2005, the

The the the the the the the the the the the the the the",What did Jeff give to Bill? 
football,"(2005, and the",What did Jeff give to Fred? 
Mary,"Answer







The

The the

The the

The the the the the the the",Who gave the football? 
Mary,"(2005



The

The the

The the

The the

The the

The",Who gave the apple to Bill? 
Fred,"(2015, the the the the the the the the the the the the the the the take",Who received the apple? 
Mary,(2005,Who gave the milk to Bill? 
milk,"(2005, the skip, the take the take the take the take the take the take the",What did Mary give to Jeff? 
Mary,Answer of the the the the the the the take the take the take the take the take the take,Who gave the milk? 
Fred,"(200, the the the take the take the take the take the take the take the take the",Who gave the apple to Mary? 
football,"(2005, the the the the take the take the take the take the take the take the",What did Bill give to Mary? 
apple,"(2003, the the the the the the take the take the take the take the take the",What did Fred give to Mary? 
apple,"(2007, the

The the

The the the the the the the the the the the",What did Fred give to Bill? 
Jeff,"Answer





The the

The the

The the the the

The the

The the",Who gave the milk? 
Bill,"(2005. The the

The the

The the the the the the take the the the",Who did Mary give the apple to? 
Fred,"Answer, the

The the the the the the the the the the the the the the the the",Who gave the football to Mary? 
milk,(2005,What did Mary give to Fred? 
milk,"Answer

The

The the

The the

The the

The the

The the

The",What did Fred give to Mary? 
Mary,"Answer









The the

The the

The the the the the the the the",Who gave the football? 
Fred,Answer,Who received the apple? 
Mary,(2005,Who gave the apple? 
Fred,"Answer

Monday, the

The the

The the

The the

The the

The the",Who gave the apple to Bill? 
