target,output,question
kitchen,Answer. The the the the the the the the the the the the the the the the take the,Where was the football before the garden? 
bathroom,"Answer, to the to the to the to take the to take the take the take the to take",Where was the apple before the kitchen? 
kitchen,"Answer. The the

The the

The take........",Where was the apple before the garden? 
garden,"Answer. The the

The the

The the

The the

The the take the

The",Where was the apple before the bedroom? 
kitchen,Answer to the to be the to be the take the take the take the take the take the take,Where was the football before the bathroom? 
office,"Answer, the the the the take the take the take the take the take the take the take the",Where was the football before the hallway? 
garden,"Answer, the to the to the to be, the take, and the take, and the take",Where was the apple before the bathroom? 
office,Answer. The the the the the the to the to the take the take the take the take the,Where was the milk before the bathroom? 
hallway,"Answer to the

























import and the take",Where was the apple before the bathroom? 
kitchen,"Answer, the

The the























The take",Where was the milk before the garden? 
kitchen,"Answer, the the the the the the the the take the take the take the take the take the",Where was the milk before the bedroom? 
garden,"Answer, the the the the the the the the the the the the the the the the the the",Where was the football before the hallway? 
hallway,"Answer, the to the to the the the the the the take the take the take the take the",Where was the milk before the kitchen? 
bedroom,"Answer, the to the the the the the the the the the the the the the the the the",Where was the apple before the bathroom? 
bedroom,"Answer, the the the the the the the the the the the the the take the take the take",Where was the apple before the bathroom? 
kitchen,"Answer, to the to the to the to the to be the take the take the take the take",Where was the milk before the office? 
bedroom,"Answer, the",Where was the milk before the kitchen? 
bathroom,"Answer, the the the the the the the the the the the the the the the the take the",Where was the football before the kitchen? 
garden,"Answer, the the the the the the the the the the the the the the the the take the",Where was the milk before the office? 
bathroom,"Answer, the the the the the take the take the take the take the take the take the take",Where was the football before the bedroom? 
kitchen,Answer. The the the the take the take the take the take the take the take the take the,Where was the milk before the office? 
kitchen,"Answer, to the to the to be













The take the take the",Where was the apple before the garden? 
bedroom,"Answer. The the



















The take the take the take",Where was the milk before the office? 
hallway,"Answer, the to the to the to the to the to the to the the the the the the",Where was the apple before the bedroom? 
bedroom,"Answer, the the the the the the the the the the the the take the take the take the",Where was the apple before the kitchen? 
bathroom,Answer. The the...............,Where was the apple before the hallway? 
bathroom,"Answer, the to the to the to the to the the the to the to the the the the",Where was the milk before the office? 
office,"Answer, the the the take, and the take the take the take the take the take the take",Where was the football before the bedroom? 
bedroom,"Where the the the the the the

The the take the take the take the take the take the",Where was the football before the hallway? 
kitchen,Where the the the the the the the the the the the the the the the the take the take,Where was the apple before the bedroom? 
hallway,"Answer to the to the to the to be

The take the take the take the take the take",Where was the football before the bathroom? 
kitchen,Answer. The the,Where was the milk before the garden? 
office,"Answer, the",Where was the milk before the garden? 
bedroom,"Answer, the

The the

The the take the take the take the take the take the take",Where was the milk before the garden? 
hallway,"Answer, the the the the to the take the take the take the take the take the take the",Where was the football before the bedroom? 
hallway,"What is the

























The take the take",Where was the apple before the bathroom? 
office,"Answer, to the to the to the to the to the to be the take the take the take",Where was the milk before the bathroom? 
garden,"Answer, the the the the the the the the the the the the the the the the the the",Where was the football before the bedroom? 
office,"Answer, the the the the the the the the the the the the the the the the take the",Where was the milk before the kitchen? 
garden,"Answer, the the the the the the the the the the the the the the the the the the",Where was the milk before the bedroom? 
hallway,"Answer, the







The the



















import",Where was the football before the bathroom? 
kitchen,"Answer. The the

The the

The the

The the

The the

The the",Where was the apple before the bedroom? 
garden,Answer of the to the to the to the to the to the to the to the to the to,Where was the apple before the office? 
bedroom,"Answer, the the the the the the the the the take the take the take the take the take",Where was the apple before the garden? 
kitchen,"Answer, the the the the the the the the the the the the the the the the take the",Where was the apple before the bedroom? 
garden,"Answer, the the the the the the the the take the take the take the take the take the",Where was the apple before the bathroom? 
office,"(2016, the to the to the take the take the take the take the take the take",Where was the football before the bedroom? 
office,"Answer, the the the the the the the the the the the the take the take the take the",Where was the football before the garden? 
bathroom,"Answer, the the the the the the the the to the to the the to the take the take",Where was the apple before the kitchen? 
bathroom,Answer the the the the the the the the the the the the the the the the the take the,Where was the football before the office? 
bedroom,"Answer, the the the the the the the the the the the the the the the the the the",Where was the football before the kitchen? 
bedroom,"Answer, the

















The the take the take the take the",Where was the football before the kitchen? 
garden,"Answer, the the the to the the the the the the the take the take the take the take",Where was the milk before the bedroom? 
bathroom,What is the the the the the the the the the the take the take the take the take the,Where was the milk before the hallway? 
garden,"Answer, the the the the the the the the the the the the take the take the take the",Where was the apple before the office? 
garden,Answer of the the the the the the the the the the take the take the take the take the,Where was the football before the kitchen? 
office,Answer. The the..,Where was the milk before the hallway? 
bathroom,"Answer, the the the the the the take the take the take the take the take the take the",Where was the milk before the office? 
bedroom,"Where, the the the the the the the the the the the the the the the the the the",Where was the football before the office? 
garden,"Answer, the the the the the the the the the the the the the the the the the the",Where was the milk before the office? 
garden,"Where, the













import and the take the take the take the take",Where was the milk before the office? 
garden,"(2015, the the the the the the the the the the take the take the take the",Where was the milk before the hallway? 
hallway,"Answer, the",Where was the football before the kitchen? 
bathroom,Answer. The the the the the the the,Where was the apple before the hallway? 
bathroom,Where the the the the the the the the the the the the the the the take the take the,Where was the milk before the kitchen? 
bathroom,"Answer, the the the the the the the the the the the the the the take the take the",Where was the milk before the kitchen? 
office,"Answer, the the the the the the the the the the the the the the the the the the",Where was the milk before the garden? 
hallway,"Answer, the to the to the to the to the to the to the to be the to the",Where was the milk before the bedroom? 
kitchen,"Answer, the the the

The the the the the the the the the the the the the the",Where was the milk before the bedroom? 
kitchen,"Answer to the to be

The take the take the take the take the take the take the take",Where was the milk before the office? 
garden,"Answer, the to the to the to the to the take the take the take the take the take",Where was the milk before the bathroom? 
bedroom,"Where, the",Where was the milk before the kitchen? 
hallway,Answer of the the the the the,Where was the apple before the office? 
office,Answer. The the take the take the take the take the take the take the take the take the,Where was the milk before the kitchen? 
bedroom,"Answer, the to the to the the the the the the the the take the take the take the",Where was the milk before the garden? 
bedroom,Answer. The the the the the the take the take the take the take the take the take the,Where was the apple before the bathroom? 
bathroom,"Answer of the

























import and the take",Where was the apple before the hallway? 
bedroom,"Answer, the the the the the the the the the take the take the take the take the take",Where was the milk before the kitchen? 
bathroom,"(201, the the the the the the the the the the the the the the the the the",Where was the apple before the hallway? 
kitchen,"Answer, the

The the the the the to the to the to the to the take the take",Where was the apple before the bathroom? 
garden,"Answer, the the the the the the the the the the the the the the the the the the",Where was the apple before the bedroom? 
office,"Answer, the

import class of the

import class of the

import class of the

import",Where was the apple before the garden? 
kitchen,"Answer, the the the the the the the the the the the the the the the the the the",Where was the apple before the garden? 
hallway,"Answer, the to the to the to be the take the take the take the take the take the",Where was the apple before the bedroom? 
garden,Where the to the to the to be the to be the take the take the take the take the,Where was the milk before the hallway? 
kitchen,"Answer, the the the to the the the the take the take the take the take the take the",Where was the milk before the bedroom? 
bedroom,"Where the























The the take the take the",Where was the milk before the hallway? 
garden,"Answer, the",Where was the football before the bathroom? 
garden,"Answer, the the the the the the the the take the take the take the take the take the",Where was the football before the hallway? 
bathroom,Answer of the the the the the the the the the the the the the take the take the take,Where was the football before the garden? 
office,"Answer, the the the the the the the the the to the the to the to the to the",Where was the apple before the bathroom? 
kitchen,"Answer, the the the the the the the the the the take the take the take the take the",Where was the apple before the office? 
bathroom,"Answer, the the the the the take the take the take the take the take the take the take",Where was the football before the office? 
garden,"Where, to the to the to the take the take the take the take the take the take the",Where was the milk before the kitchen? 
office,"Answer, the the the the the the the the the the the the the take the take the take",Where was the football before the hallway? 
bathroom,"Answer, the to be, the to be, and the take the take the take the take the",Where was the apple before the kitchen? 
office,Where the the the the the the the the the the the the the the the the the the the,Where was the apple before the kitchen? 
bedroom,Answer to the,Where was the apple before the bathroom? 
garden,"Answer, the",Where was the football before the hallway? 
bathroom,"Answer, the

The the

The the

The the

The the

The the the the",Where was the football before the garden? 
