target,output,question
Jeff,"(The answer is
no, but the answer is ""No,"" and the answer is ""No",Who did Fred give the football to? 
Bill,"Did she give the milk to the
childless girl? Did she give the milk to the boy",Who did Mary give the milk to? 
Jeff,"I think he was a very good man, but he was a very bad man. He was a",Who did Fred give the milk to? 
milk,"Did she give her consent to
the marriage? Did she give her consent to the marriage? Did",What did Mary give to Fred? 
Fred,"Who was the heir to the throne? Who was the
mother of the young princess? Who was",Who received the milk? 
apple,"Did she give him the apple? Did she give him the
bottle? Did she give him",What did Mary give to Jeff? 
apple,"Did she give the apple to
the woman? Did she give the apple to the woman? Did",What did Mary give to Jeff? 
apple,"[35] He gave the apple to
the landlord, and the landlord gave the apple to the",What did Fred give to Bill? 
Jeff,"The answer is that he was the
first person to give it to Fred. The answer is that",Who gave the milk to Fred? 
Fred,"(A) Mary
B) Mary, the, the, the, the, the, the",Who gave the apple to Mary? 
Jeff,"[The
question is, who received the football?]

Answer: The Queen, who was the",Who received the football? 
Jeff,"The answer is
no, but she was the first to give it to the King. The King",Who did Mary give the football to? 
milk,"[She gave the milk to Bill.]
Question: What did Mary give to Bill? [She",What did Mary give to Bill? 
Bill,"Question: Who did Mary give the milk to?




Question: Who did Mary give the milk",Who did Mary give the milk to? 
milk,"Did she give him a drink of
water? Did she give him a drink of water? Did",What did Mary give to Bill? 
apple,"Did he give it to
the little girl? Did he give it to the little girl? Did",What did Fred give to Mary? 
Mary,"Who received the
card? Who received the ball? Who received the ball? Who received the",Who received the football? 
apple,"--The answer is that he
had not given to him any information about the accident. He was",What did Fred give to Bill? 
Jeff,"Why did he not? Why did he not
be able to see the man? Why did he",Who received the apple? 
Bill,"Did she give it to
the girl who was born in the village? Did she give it to",Who did Mary give the football to? 
Fred,"Question: Who gave the milk to Jeff?




Question: Who gave the milk to Jeff?",Who gave the milk to Jeff? 
Mary,"Who received the milk? Who
was the first to receive the milk? Who was the first to",Who received the milk? 
Mary,"Who gave the milk? Who gave the
bitter? Who gave the milk? Who gave the",Who gave the milk? 
milk,"What was the result of the
first sale? What was the result of the second sale? What",What did Bill give to Mary? 
milk,"Did he give to the
prince of the House of Lords? Did he give to the House",What did Jeff give to Bill? 
football,"""He was a very
very rich man, and he was a very rich man. He was",What did Jeff give to Fred? 
Mary,"The answer is: the
governor, who was the chief of the army, and who",Who gave the football? 
Mary,"Question: Who gave the apple to Bill?




Question: Who gave the apple to Bill?",Who gave the apple to Bill? 
Fred,"Who received the letter? Who received the letter?
Answer: The letter was sent to the commander of",Who received the apple? 
Mary,"Did he have any
interest in the art? Did he have any interest in the art? Did",Who gave the milk to Bill? 
milk,"What
would she do? What would she do? What would she do? What
would she",What did Mary give to Jeff? 
Mary,Who gave the milk? Who gave the milk? Who gave the milk? Who gave the milk?,Who gave the milk? 
Fred,"Did she have any other
than the one she gave to the Earl? Did she have any other",Who gave the apple to Mary? 
football,"I have not seen any
question. I have not seen any answer to this question. I have",What did Bill give to Mary? 
apple,"Did he give her any
to the other women in the room? Did he give her any to",What did Fred give to Mary? 
apple,"""I have not seen any
of the things which I have seen, but I have seen the",What did Fred give to Bill? 
Jeff,"Who gave the milk? Who gave the
name of the man? Who gave the name of the",Who gave the milk? 
Bill,"The answer: Mary gave the apple to the Princesse de Lamballe, 1,",Who did Mary give the apple to? 
Fred,"Why did she give it to
the other players? Why did she give it to the other players",Who gave the football to Mary? 
milk,"What was the result of
her treatment? What was the result of her treatment? What was the",What did Mary give to Fred? 
milk,"""I have a question,"" answered
the Sergeant. ""I have a question,"" answered the Sergeant",What did Fred give to Mary? 
Mary,"Who gave the
ball? Who gave the ball? Who gave the ball? Who gave the",Who gave the football? 
Fred,"Who received the apple? Who received the
  apple? Who received the apple? Who received the",Who received the apple? 
Mary,"Who gave the wine? Who gave the
fruit? Who gave the wine? Who gave the wine",Who gave the apple? 
Fred,"Why did he give it to
the mill? Why did he give it to the mill? Why",Who gave the apple to Bill? 
apple,"Did he give it to Bill? If so, what
would he have done with it? If",What did Fred give to Bill? 
Fred,Who received the apple? Who received the apple? Who received the apple? Who received the apple?,Who received the apple? 
Fred,"Who received the milk? Who received the
military guard? Who received the army guard? Who",Who received the milk? 
Mary,"Who received the
bitter cold? Who received the hot? Who received the
bitter cold",Who received the football? 
apple,"Why did he give her the apple?
Answer: The apple was the most valuable thing in the house",What did Bill give to Mary? 
apple,"Did she give him any
other than the one she gave him? Did she give him any other",What did Mary give to Fred? 
apple,"Did he give the apple to
the accused? Did he give the apple to the accused? Did",What did Fred give to Bill? 
