"target","output","question"
"kitchen","- Page 62  Answer: The author of this treatise, who is a zealous orch","Where is Mary? "
"garden","Where is the","Where is Mary? "
"office","He is in the next room. Question: Where is the cat? It is in the next room","Where is Daniel? "
"bathroom","--or, rather, where is the Sandra who has been so long absent from the scene of","Where is Sandra? "
"kitchen","- 1 Answer: Sandra is in the kitchen.  Question: What is the name of the","Where is Sandra? "
"bedroom","Where is John? Where is John? Where is John? Where is John? Where is John?","Where is John? "
"bedroom","He is in the ""little room"" with ""the angel songs.""  The answer to this question is","Where is Daniel? "
"garden","What is he doing? What is he thinking? What does he see? What does he feel?","Where is Daniel? "
"garden","is she in","Where is Sandra? "
"garden","She is in the den of lions","Where is Sandra? "
"office","She is in the garden. She is in the garden. She is in the garden. She is","Where is Mary? "
"bathroom","Mary went to the office. A farmer discovered the","Where is Sandra? "
"hallway","He is:    1. In the counting-room of Barton & Rogers.   2.","Where is Daniel? "
"kitchen","Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel?","Where is Daniel? "
"bedroom","Where is Simon? Where is the glover? Where is the herdsman? Where is","Where is Mary? "
"bedroom","He is in the hospital. He is in the hospital. He is in the hospital. He is","Where is Daniel? "
"office","He is in the room with Mr. Cook and Mr. Gryce. He is in the room","Where is Daniel? "
"office","Where is John? Where is John? Where is John? Where is John? Where is John?","Where is John? "
"bathroom","(Sandra is the girl who ran away with her husband.) She is in the","Where is Sandra? "
"office","I'm not finding her in the database. I'm not finding her in the database. I","Where is Sandra? "
"hallway","Answer: He is in the corn field. Question: What is he doing? Answer: He is","Where is Daniel? "
"garden","He is in the  Question: What is the name of the street where John lived? It was","Where is John? "
"office","He is","Where is John? "
"bedroom","He is <DW72> ""out of sight"".  Daniel, however, was not ""out of","Where is Daniel? "
"office","I cannot find him.  Answer: He is in the next room.  Question: Where is John?","Where is John? "
