"target","output","question"
"Bill","Bill.","Who did Mary give the milk to? "
"milk","apple","What did Mary give to Fred? "
"apple","apple.","What did Mary give to Jeff? "
"apple","apple","What did Fred give to Bill? "
"Fred","Fred gave the apple to Mary.","Who gave the apple to Mary? "
"Jeff","Fred.","Who did Mary give the football to? "
"Bill","Bill.","Who did Mary give the milk to? "
"apple","apple.","What did Fred give to Mary? "
"apple","apple","What did Fred give to Bill? "
"Bill","Fred.","Who did Mary give the football to? "
"Mary","Bill.","Who received the milk? "
"milk","apple.","What did Bill give to Mary? "
"football","football.","What did Jeff give to Fred? "
"Mary","Fred gave the apple to Bill.","Who gave the apple to Bill? "
"Mary","Bill.","Who gave the milk to Bill? "
"Mary","Bill gave the milk.","Who gave the milk? "
"football","apple.","What did Bill give to Mary? "
"apple","apple","What did Fred give to Bill? "
"Bill","Fred.","Who did Mary give the apple to? "
"milk","apple.","What did Mary give to Fred? "
"Mary","Jeff gave the football.","Who gave the football? "
"Mary","Fred gave the apple.","Who gave the apple? "
"apple","apple","What did Fred give to Bill? "
"Fred","Bill.","Who received the milk? "
"apple","milk.","What did Bill give to Mary? "
"apple","apple","What did Fred give to Bill? "
"milk","football.","What did Jeff give to Fred? "
"Jeff","Jeff gave the football.","Who gave the football? "
"Mary","Fred.","Who received the football? "
"Jeff","Bill gave the milk to Jeff.","Who did Bill give the milk to? "
"Jeff","Fred.","Who gave the apple to Fred? "
"Jeff","Bill gave the apple to Fred.","Who did Bill give the apple to? "
"Jeff","Fred.","Who received the apple? "
"apple","apple.","What did Mary give to Fred? "
"Jeff","Fred gave the apple.","Who gave the apple? "
"Bill","Fred.","Who did Jeff give the football to? "
"apple","milk.","What did Mary give to Bill? "
"Bill","Bill.","Who did Fred give the milk to? "
"Jeff","Fred gave the apple.","Who gave the apple? "
"football","apple","What did Mary give to Fred? "
"football","The answer is milk.","What did Jeff give to Mary? "
"milk","apple.","What did Mary give to Fred? "
"Bill","Bill gave the milk to Mary.","Who gave the milk to Mary? "
"Fred","Fred gave the apple.","Who gave the apple? "
"Fred","Bill gave the milk to Jeff.","Who did Bill give the milk to? "
"Fred","Bill gave the apple to Fred.","Who did Bill give the apple to? "
"Bill","Fred.","Who did Jeff give the apple to? "
"Mary","Bill gave the milk to Jeff.","Who did Bill give the milk to? "
"Fred","Bill gave the milk.","Who gave the milk? "
"Fred","Jeff gave the football.","Who gave the football? "
