"target","output","question"
"Jeff","Answer: Jeff. Question: Who did Jeff give the football to? Answer: Fred. Question:","Who did Fred give the football to? "
"Bill","Bill? Mary? Jeff? Jerry? Bill? Mary? Jeff? Jerry? Bill? Mary?","Who did Mary give the milk to? "
"Jeff","Answer: Jeff. Question: Who did Mary go back to the hallway? Answer: Fred. Question","Who did Fred give the milk to? "
"milk","Answer: The milk. Question: What did Fred give to Mary? Answer: The milk. Question","What did Mary give to Fred? "
"Fred","Mary. Mary passed the milk to Fred. Fred passed the milk to Jeff. Jeff passed the milk","Who received the milk? "
"apple","Answer: The apple. Question: What did Jeff give to Mary? Answer: The apple. Question","What did Mary give to Jeff? "
"apple","Mary handed the apple to Jeff. Mary handed the apple to Fred. Mary handed the apple to Fred","What did Mary give to Jeff? "
"apple","Answer: Bill gave the apple to Fred. Forrester, leaning beside the Mary journeyed to","What did Fred give to Bill? "
"Jeff","Bill took the football there. Mary moved to the garden. Bill grabbed the football there. Mary moved","Who gave the milk to Fred? "
"Fred","Answer: Mary's mother. Question: Who gave the apple to Mary's mother? Answer: Eve","Who gave the apple to Mary? "
"Jeff","Mary handed the apple to Jeff. Mary gave the football to Jeff. Mary handed the apple to Jeff","Who received the football? "
"Jeff","Jeff passed the football to Mary. After dinner the two women went to visit my aunt Wight,","Who did Mary give the football to? "
"milk","Answer: The milk to Bill. Question: What did Bill give to Mary? Answer: The milk","What did Mary give to Bill? "
"Bill","Answer: Bill. Question: Who did Bill give the milk to? Answer: Jeff. Question:","Who did Mary give the milk to? "
"milk","Answer: The milk. Question: What did Bill give to Mary? Answer: The milk. Question","What did Mary give to Bill? "
"apple","Answer: Mary gave the apple to Bill. Bill gave the apple to Jeff. Jeff gave the apple","What did Fred give to Mary? "
"Mary","Answer: Jeff handed the football to Mary. Question: Who received the football? Answer: Jeff handed","Who received the football? "
"apple","Answer: The apple. Question: What did Bill give to Fred? Answer: The apple. Question","What did Fred give to Bill? "
"Jeff","Answer: Jeff. Question: What did he do with the apple? Answer: He gave it to","Who received the apple? "
"Bill","Answer: Mary handed the football to Bill. Then one of the local engineers suggested that the sand hills","Who did Mary give the football to? "
"Fred","Answer: Jeff gave the milk to Fred. Question: Who gave the milk to Fred? Answer:","Who gave the milk to Jeff? "
"Mary","The two men who were detailed to take the horses back went away grumbling because they were not allowed","Who received the milk? "
"Mary","Answer: Mary. Question: Who gave the milk to Mary? Answer: Fred. Question: Who","Who gave the milk? "
"milk","Bill gave the milk to Mary. Bill gave the milk to Mary. Bill gave the milk to Mary","What did Bill give to Mary? "
"milk","Answer: He gave him his heart. Question: What did Bill give to Jeff? Answer: He","What did Jeff give to Bill? "
"football","(1 of 2)  Answer: Jeff gave the football to Fred. (2 of 2","What did Jeff give to Fred? "
"Mary","I don't know. I don't know. I don't know. I don't know.","Who gave the football? "
"Mary","Bill took the football. And thus, as the church waxeth rich, her </context>","Who gave the apple to Bill? "
"Fred","Answer: Mary. Question: Who gave the apple? Answer: Fred. Question: Who took the","Who received the apple? "
"Mary","Answer: Mary. Question: Who gave the milk to Mary? Answer: Bill. Question: Who","Who gave the milk to Bill? "
"milk","Answer: The milk. Question: What did Jeff give to Mary? Answer: The milk. Question","What did Mary give to Jeff? "
"Mary","Answer: Mary gave the milk. Question: Who took the milk? Answer: Jeff took the milk","Who gave the milk? "
"Fred","Mary gave the apple to Fred. Fred handed the apple to Mary. Mary discarded the milk. Bill","Who gave the apple to Mary? "
"football","Answer: The apple. Question: What did Mary give to Bill? Answer: The football. Question","What did Bill give to Mary? "
"apple","Answer: The apple. Mary went to the bathroom. Jeff went back to the bedroom. Mary discarded","What did Fred give to Mary? "
"apple","Answer: The answer is in the question. The question is in the answer. The answer is","What did Fred give to Bill? "
"Jeff","Who gave the milk? Who gave the milk? Who gave the milk? Who gave the milk?","Who gave the milk? "
"Bill","Answer: Bill. Question: Who did Bill give the apple to? Answer: Mary. Question:","Who did Mary give the apple to? "
"Fred","Answer: Fred. Question: Who gave the football to Fred? Answer: Mary. Question: Who","Who gave the football to Mary? "
"milk","Answer: Milk. Question: What did Fred give to Mary? Answer: Milk. Question: What","What did Mary give to Fred? "
"milk","Answer: A ring. Question: What did Mary give to Fred? Answer: A ring. Question","What did Fred give to Mary? "
"Mary","Answer: The child in the arms of the man. The man in the arms of the child.","Who gave the football? "
"Fred","Answer: Jeff. Question: Who received the milk? Answer: Fred. Question: Who received the","Who received the apple? "
"Mary","Answer: Pauline. What did she give? Answer: Her life. What did she give?","Who gave the apple? "
"Fred","Answer: Fred. Question: Who gave the apple to Fred? Answer: Bill. Question: Who","Who gave the apple to Bill? "
"apple","Answer: The apple. Question: What did Bill give to Fred? Answer: The apple. Question","What did Fred give to Bill? "
"Fred","Answer: Bill. Question: Who gave the apple? Answer: Fred. Question: Who took the","Who received the apple? "
"Fred","Answer: Jeff. Question: Who received the milk? Answer: Jeff. Question: Who received the","Who received the milk? "
"Mary","Answer: Mary. Question: Who received the football? Answer: Mary. Question: Who received the","Who received the football? "
"apple","Answer: Bill gave Mary a football. Bill gave Mary a football. Bill gave Mary a football.","What did Bill give to Mary? "
"apple","Answer: The King's new clothes. The King's new clothes were made by the King's new","What did Mary give to Fred? "
"apple","Answer: Bill gave the apple to Fred. Bill gave the apple to Fred. Bill gave the apple","What did Fred give to Bill? "
"apple","Answer: The apple. Question: What did Bill give to Fred? Answer: The rope. Question","What did Fred give to Bill? "
"milk","Answer: The milk. Question: What did Jeff give to the milk? Answer: The hall.","What did Jeff give to Fred? "
