"target","output","question"
"garden","Where is the butter? Where is the cheese? Where is the cream? Where is the honey?","Where is the milk? "
"hallway","Answer: In the tree. Question: Where is the tree? Answer: In the garden. Question","Where is the apple? "
"bathroom","Answer: In the bottle. Question: Where is the bottle? Answer: In the skeleton's hand","Where is the milk? "
"kitchen","Answer: In the goal. Question: Where is the goal? Answer: In the football. Question","Where is the football? "
"bedroom","What is the apple? What is the apple's purpose? What is the apple's purpose? What","Where is the apple? "
"bedroom","Answer: In the fridge. Question: Where is the milk? Answer: In the fridge. Question","Where is the milk? "
"garden","Answer: In the attic. Question: Where is the football? Answer: In the attic. Question","Where is the football? "
"hallway","Answer: In the tree. Question: Where is the tree? Answer: In the garden. Question","Where is the apple? "
"kitchen","Answer: It is in the box. Question: Where is the box? Answer: It is in","Where is the football? "
"hallway","Answer: In the refrigerator. Question: Where is the butter? Answer: In the refrigerator. Question","Where is the milk? "
"hallway","Answer: In the box. Question: What is the box? Answer: A box. Question:","Where is the football? "
"bedroom","What is the milk? What is the milk used for? What is the milk used for? What","Where is the milk? "
"bathroom","Answer: In the box. Question: Where is the box? Answer: In the room. Question","Where is the football? "
"hallway","Answer: In the refrigerator. Question: Where is the refrigerator? Answer: In the kitchen. Question","Where is the milk? "
"bathroom","Answer: In the cow. Question: Where is the cow? Answer: In the stable. Question","Where is the milk? "
"bathroom","(The apple is in the basket.)  Question: Where is the basket? (The basket is on","Where is the apple? "
"hallway","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
"bathroom","What is the apple? What is the apple doing? What is the apple doing to the boy?","Where is the apple? "
"hallway","Answer: In the goal. Question: Where is the goal? Answer: In the football. Question","Where is the football? "
"office","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
"kitchen","(from the Greek Anthology)  [1] The apple is not in the basket, nor in","Where is the apple? "
"office","(from the 1st edition of the novel)  Answer: The milk is in the 2","Where is the milk? "
"bedroom","Answer: In the fridge. Question: Where is the fridge? Answer: In the kitchen. Question","Where is the milk? "
"bedroom","Answer: It's in the box. Question: Where is the box? Answer: It's in","Where is the football? "
"office","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
