"target","output","question"
"milk","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"apple","Answer: A pair of shoes. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"Jeff","Answer: Mary gave the football to Mary. Question: Who did Mary give the football to?","Who did Mary give the football to? "
"apple","_ibid._;       view of the Forts, _ibid._;       view of","What did Fred give to Mary? "
"Bill","Answer: Mary gave the football to the football.  Question: Who did Mary give the football to?","Who did Mary give the football to? "
"milk","Answer: A wig. Question: What did Mary give to Bill? Answer: A wig. Question","What did Bill give to Mary? "
"Mary","Answer: Bill gave the apple to himself. Question: Who gave the apple to Bill?","Who gave the apple to Bill? "
"Mary","Answer: Jeff took the milk there. 12mo, cloth, price $1.00.","Who gave the milk? "
"apple","Answer: $1 50. Question: What did Bill give to Fred? Answer: $","What did Fred give to Bill? "
"milk","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Mary","Answer: The apple gave itself. Question: Who took it? Answer: It took itself.","Who gave the apple? "
"Fred","Answer: The cow. _______________________     |          |            |     |          |            |","Who received the milk? "
"apple","Answer: A bottle of milk. Question: How long did Fred stay away? Answer: Three days","What did Fred give to Bill? "
"Jeff","Answer: The football gave the football. Question: Who gave the football? Answer: The football gave","Who gave the football? "
"Jeff","Answer: Jeff. Question: Who did Jeff give the milk to? Answer: Bill. Question:","Who did Bill give the milk to? "
"Jeff","Answer: Bill gave the apple to the apple. Question: Who did Bill give the apple to","Who did Bill give the apple to? "
"apple","Answer: A Christmas apple. Question: What did Fred give to Mary? Answer: A Christmas apple","What did Mary give to Fred? "
"Bill","Answer: Jeff gave the football to the football. Question: Who did Jeff give the football to?","Who did Jeff give the football to? "
"Bill","Answer: The cow. Question: Who did Fred give the milk to? Answer: The cow.","Who did Fred give the milk to? "
"football","Answer: A popinjay.  Question: What did Fred give to Mary? Answer: A pop","What did Mary give to Fred? "
"milk","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question:","What did Mary give to Fred? "
"Fred","Answer: Who gave the apple? Question: Who gave the apple? Answer: Who gave","Who gave the apple? "
"Fred","Answer: Bill gave the apple to Alfred. Question: Who did Bill give the apple to","Who did Bill give the apple to? "
"Mary","Answer: Bill gave the milk to the cat. Question: Who did Bill give the milk to?","Who did Bill give the milk to? "
"Fred","Answer: Who gave the football? Question: Who gave the football? Answer: Who gave the football","Who gave the football? "
