"target","output","question"
"kitchen","The question is, ""Where is John?"" Answer: John is in the bathroom. Question: Where","Where is John? "
"bathroom","The beggar was still clinging to the step and his villainous face was within a foot of the","Where is Sandra? "
"office","In the garden Question: Where is the guard? Answer: In the garden Question: Where","Where is Daniel? "
"hallway","In the chapel.  Answer: In the chapel.  Question: Where is the cat? In the garden","Where is Mary? "
"bedroom","Question: Where is John? Question: Where is John? Question: Where is John? Question:","Where is John? "
"bedroom","Mary is in the bathroom.  Answer: Mary is in the bathroom. Mary is in the bathroom.","Where is Mary? "
"office","In the bathroom Answer: Sandra is in the bathroom Question: Where is the cat? In","Where is Sandra? "
"bathroom","The doctor was to the right of Mary and the doctor was to the right of Mary and the doctor","Where is Mary? "
"kitchen","The Over-Alls Club  Answer: The Over-Alls Club Sandra is","Where is Sandra? "
"bathroom","The first and most obvious of these are mere mouldings, known to architects as Scotias, Cav","Where is Sandra? "
"bedroom","Answer: Mary is in the garden.   Question: Where is the garden?   Answer:","Where is Mary? "
"bedroom","The country exported nothing, because it produced no more than was needed for home consumption, and it could","Where is Sandra? "
"bedroom","Answer: The bridge. Question: Where is the bridge? Answer: The bridge is in the garden","Where is Sandra? "
"hallway","The </context>  Answer: Mary is in the </context>  Question: Where is Mary","Where is Mary? "
"bedroom","The stool, or at irregular intervals--a week, month, or year--with","Where is Sandra? "
"garden","Answer: in the bathroom  Question: Where is Mary? Answer: in the bedroom  Question:","Where is John? "
"bedroom","The people from Bengal must be well treated and assisted wherever possible without prejudice to the Company; so that","Where is Mary? "
"kitchen","The man is in the bathroom.  Question: Where is the man? The man is in the bathroom","Where is Daniel? "
"office","I am thinking about the subject. I am       thinking about the subject. I am thinking","Where is John? "
"bathroom","4 Answer: bathroom John is in the bathroom.  Question: Where is Mary?","Where is John? "
"bathroom","The answer is in the kitchen.  I saw them in the kitchen.  I heard them","Where is Daniel? "
"bedroom","In the bathroom  Answer: John is in the bathroom ```  Question: Where is Mary?","Where is John? "
"bedroom","In the bathroom. Answer: Daniel is in the bathroom. Question: Where is the dog?","Where is Daniel? "
"hallway","bathroom  Answer: bathroom Sandra is in the bathroom Mary is in the bathroom Fred","Where is Sandra? "
"garden","In the bathroom  Question: Where is the Angel of death? In the bathroom  Question: Where","Where is Sandra? "
