"target","output","question"
"Bill","Answer: The baby. Question: What did the baby do with the milk? Answer: He drank","Who did Mary give the milk to? "
"apple","What did Jeff give to Mary?  Answer: A ring and a locket.  Question: What did","What did Mary give to Jeff? "
"Fred","And who was the first that suffered for the love of her?  Answer: The apple","Who gave the apple to Mary? "
"Bill","Answer: The poor.  Question: What did Mary do with the milk? Answer: She gave it","Who did Mary give the milk to? "
"apple","(p. 1)  Answer: A dollar.  Question: What did Bill give to Fred?","What did Fred give to Bill? "
"Mary","Answer: The cow.  Question: What did the cow do with the milk? Answer: She drank","Who received the milk? "
"football","Answer: A piece of paper.  Question: What did Fred give to Jeff? Answer: A piece","What did Jeff give to Fred? "
"Mary","Answer: The cow.  </question>  </context>  </section>  <section>  <p class=""p","Who gave the milk to Bill? "
"football","Answer: A dollar.  Question: What did Mary give to Bill? Answer: A kiss.  Question","What did Bill give to Mary? "
"Bill","Answer: To the little boy who was crying.  Question: What did the little boy do","Who did Mary give the apple to? "
"Mary","Answer: The football was given by the University of Michigan. Question: What was the name of","Who gave the football? "
"apple","Answer: A box of candy.  Question: What did Bill give to Fred? Answer: A box","What did Fred give to Bill? "
"apple","Answer: An apple.  Question: What did Mary give to Bill? Answer: A kiss.  Question","What did Bill give to Mary? "
"milk","Answer: Milk. *       *       *       *       *  The Indians were driven back, and","What did Jeff give to Fred? "
"Mary","Answer: The football was received by the football player. Question: Who received the football?","Who received the football? "
"Jeff","Answer: The man who gave the apple to Fred gave the apple to Fred. Question: Who","Who gave the apple to Fred? "
"Jeff","Answer: The apple was received by the King of Prussia, and the King of Prussia","Who received the apple? "
"Jeff","Answer: The serpent. Question: Who gave the serpent? Answer: The devil. Question","Who gave the apple? "
"apple","Answer: A kiss. The Question: What did Bill give to Mary? Answer: A kiss.","What did Mary give to Bill? "
"Jeff","Answer: Adam. Question: Who gave the apple? Answer: Eve. Question: Who gave","Who gave the apple? "
"football","Answer: A ring. Question: What did Mary give to Jeff? Answer: A ring.","What did Jeff give to Mary? "
"Bill","Answer: The cow. Question: Who gave the milk to the cow? Answer: The","Who gave the milk to Mary? "
"Fred","Answer: Fred. Question: What did the mother take the key from under? Answer: A chest","Who did Bill give the milk to? "
"Bill","Answer: The girl. Question: Who did Jeff give the apple to? Answer: The girl.","Who did Jeff give the apple to? "
"Fred","Answer: The cow.  Question: Who gave the cow? Answer: The farmer.  Question: Who","Who gave the milk? "
