"target","output","question"
"kitchen","Choices: A. In the kitchen B. In the garden C. In the field","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the office C. In the church","Where is Sandra? "
"office","Choices: A. In the kitchen B. In the bathroom C. In the office","Where is Daniel? "
"hallway","Choices: A. In the office B. In the bar C. In the cab","Where is Mary? "
"bedroom","Answer: John is in the bathroom.  Question: What is the main topic of the text? Answer","Where is John? "
"bedroom","Answer: The most recent location of Mary is bedroom. Okay, let's tackle this question.","Where is Mary? "
"office","Answer:  The most recent location of Sandra is bathroom. The most recent location of Sandra is bathroom","Where is Sandra? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is Mary? "
"kitchen","Choices: A. In the kitchen B. In the hallway C. In the room","Where is Sandra? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bathroom C. In the garden","Where is Mary? "
"bedroom","Choices: A. In the bathroom B. In the bedroom C. In the garden","Where is Sandra? "
"bedroom","Answer: Sandra is in the Tower, as mentioned in the context where she is described as being in","Where is Sandra? "
"hallway","Choices: A. In the hallway B. In the kitchen C. In the bedroom","Where is Mary? "
"bedroom","Choices: A. In the bathroom B. In the kitchen C. In the bedroom","Where is Sandra? "
"garden","Answer: The most recent location of John is garden. Okay, let's tackle this question.","Where is John? "
"bedroom","Answer: Mary is in the kitchen.  Question: What is the meaning of the phrase ""In station","Where is Mary? "
"kitchen","Answer: The most recent location of Daniel is kitchen. </answer> Okay, let's tackle","Where is Daniel? "
"office","Choices: A. In the bathroom B. In the hallway C. In the office","Where is John? "
"bathroom","</context>  Question: Where is John? Answer: The most recent location of John is bathroom","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the drawing","Where is Daniel? "
"bedroom","Answer: The most recent location of John is bedroom. Okay, let's tackle this question.","Where is John? "
"bedroom","The most recent location of Daniel is bathroom. Okay, let's tackle this question. So,","Where is Daniel? "
"hallway","</question> The most recent location of Sandra is kitchen. </answer> Okay, let's","Where is Sandra? "
"garden","Answer:  The most recent location of Sandra is garden. The most recent location of Sandra is garden","Where is Sandra? "
