target,output,question
bedroom,"Answer

The

The

The

The

The

The

The take the

The take",What is the bathroom east of?
kitchen,"Answer



























The take



import",What is south of the office?
garden,"Answer

The

The

The

The

The take

The take

import => => =>",What is north of the office?
garden,Answer,What is the bedroom north of?
garden,"(201

The

The

The

The

The

The

The

The take",What is the bathroom south of?
office,"Answer



















The use the take the take the take the",What is north of the bedroom?
bathroom,"Answer

Monday

Monday

The

The

The

The

The

The take

import",What is north of the garden?
bedroom,"Answer



















The

The

The

The

The",What is west of the office?
kitchen,"(2015











The

The

The ﻿ 201

import href",What is the garden south of?
bathroom,"Answer













The

The

The

The

The take

The",What is the hallway north of?
bedroom,"Answer

The

The

The

The

The

The

The

The take the take",What is south of the hallway?
office,"Answer

The

The

The

The

The

The

The take

Thechemical and",What is east of the bedroom?
hallway,"Answer

Tuesday





















import => => => => =>",What is north of the garden?
bedroom,"Answer









The

The

The

The take

The take the take the",What is the garden west of?
hallway,"Answer

The

The

The

The take the take the take the take the take the take",What is east of the bathroom?
bathroom,"Answer

The

The

The

The take, the take, the take, the take,",What is the office west of?
bathroom,"Answer























The

The

The

The",What is west of the bedroom?
kitchen,"Answer

Tuesday, the

Monday, the

import => => => => => => => => =>",What is north of the hallway?
bathroom,"Answer

































import =>",What is south of the kitchen?
office,"Answer







The

The

The

The use of the

The use, the",What is south of the bedroom?
bedroom,"Answer































The take",What is west of the hallway?
office,"Answer

The

The



The

The

The take

The take the take the take",What is east of the bedroom?
bedroom,"Answer















The

The

The use

The take

The",What is the hallway south of?
kitchen,"Answer

The

The

The

The

The

The

The

The

The take",What is west of the bedroom?
bedroom,"Answer













The

The

The

The

The take

The",What is south of the bathroom?
hallway,"Answer



































The",What is west of the bathroom?
office,"Answer





















import => => => => => => =>",What is south of the hallway?
bedroom,"Answer

The

The

The

The

The take

The take the take the take the",What is east of the office?
garden,"Answer













The



The take

The take

The take",What is west of the bathroom?
kitchen,"Answer





The

The

import => => => => => => => => => => =>",What is the garden north of?
office,"Answer

The

















The take the take the take the take",What is east of the garden?
bathroom,Answer,What is south of the hallway?
garden,"Answer

The

The

The

The take the

The take the take the take the take",What is east of the office?
bedroom,"Answer

The

The

The

The

The

The

The take

The take",What is south of the hallway?
garden,"Answer

Skip

Skip



The

The

The take

The take

The take",What is the hallway east of?
kitchen,"Answer







The

The

The

The take the take the take the take the",What is south of the hallway?
bathroom,"Answer

















The

The take

The take

The take",What is the kitchen west of?
kitchen,"Answer

The

The

The

The take the take the take the take the take the take",What is the bathroom west of?
bathroom,"Answer

Skip

The

The

The

The take

import => 201, the take",What is the garden south of?
bedroom,(2016,What is the garden south of?
bedroom,"Answer





The

The

The

The

The take the

The take the take",What is west of the bathroom?
garden,"Answer

Tuesday



The

The

The take

The take

import href=""Skip",What is west of the office?
bathroom,"Answer

The

The

The

The

The

The

The take the

The take",What is west of the hallway?
hallway,"Answer































import => =>",What is north of the kitchen?
bathroom,"Answer



The

The

The

The

The

The take

The take

The",What is the hallway north of?
office,"Answer







The

The

The use the

The use the take the take the",What is the bedroom south of?
kitchen,"Answer

The

The

The

The take, and the take the take thechemical and the",What is west of the office?
bedroom,"Answer



















Thechemical and thechemical href=""Saturday,",What is south of the office?
office,"Answer



















The take

The take

The take",What is the kitchen east of?
hallway,"Answer

The

The

The

The

The

The

The

The take

import",What is south of the bathroom?
hallway,"Answer















The take

The take the take the take the take",What is east of the bathroom?
bathroom,"Answer

The

The

The

The take the take the take the take the take the take",What is the office south of?
office,"Answer



















The

The

The

The take",What is the hallway east of?
kitchen,"Answer

The

The

The

The

The take the

The take the take the take",What is the bedroom south of?
kitchen,"Answer





The

The

The

The

The take

The take the take the",What is the hallway west of?
bathroom,"Answer

Monday





The

The

The

The take

The take the take the",What is the bedroom east of?
bedroom,"Answer

The

The

The

The take the take the take the take the take the take",What is the kitchen south of?
office,Answer,What is the kitchen west of?
kitchen,"Answer



















The

The

The take

The take",What is the hallway south of?
office,"(2016



























import => =>",What is the bedroom east of?
bathroom,"Answer















The

The

The take

The take

The",What is east of the kitchen?
kitchen,"Answer



The

The take

The take, and the take, and the take the take",What is the bathroom south of?
bedroom,"Answer



























import => => => =>",What is the kitchen north of?
kitchen,"Answer

Monday



















import => => => => => =>",What is the garden east of?
kitchen,"Answer

















The

The

The use, the

The",What is south of the hallway?
kitchen,"Answer

The

The

The

The

The

The

The take

The take the",What is the garden east of?
hallway,Answer,What is north of the garden?
garden,"Answer















The

The

The take the

import => =>",What is the bedroom south of?
garden,"Answer

Monday

Monday

Monday

The

The

The

The

import => => =>",What is the hallway south of?
office,"(2015

























import => => =>",What is west of the kitchen?
bedroom,"Answer



























import => => => =>",What is east of the office?
hallway,(2016,What is south of the kitchen?
bedroom,"Answer





















import => => => => => => =>",What is east of the garden?
bedroom,"Answer

The

The

The

The

The

The take the take the take the take",What is west of the kitchen?
kitchen,"Answer

The

The

The

The take the

The take the take the take the take",What is the office west of?
bathroom,"Answer















The

The

The take

The take

The",What is the bedroom west of?
office,"Answer



























The take

The take",What is the bathroom south of?
hallway,Answer,What is north of the garden?
bathroom,"Answer





The

The

The the

The take the take the take the take the",What is west of the bedroom?
kitchen,Answer,What is the bedroom north of?
bedroom,Answer,What is the kitchen east of?
garden,"Answer









The

The use, the take the take the take the take the",What is the bathroom east of?
hallway,"Answer











The

The the

The use the use the use the use",What is the garden west of?
kitchen,"Answer











The

The

The take

The take the take the take",What is the office north of?
bedroom,"Answer

































import =>",What is east of the bathroom?
kitchen,"Answer

The

The

The

The take the take the take the take the take the take",What is the garden east of?
kitchen,"Answer

































The take",What is the hallway west of?
bathroom,"Answer











The

The

The

The take

The take

The",What is east of the garden?
hallway,"Answer

The

The

The

The take the

The take the take the take the take",What is the office north of?
bathroom,"Answer

Skip













The

The

The take

The take",What is east of the office?
bathroom,"Answer

The

The

The the

The take the take the take the take the take the",What is north of the garden?
hallway,Answer,What is east of the bedroom?
kitchen,"Answer





























The take the take",What is south of the hallway?
hallway,"Answer

The

The

The

The

The

The

The take

The take the",What is north of the garden?
kitchen,"Answer

The

The take

The take the take the take the take the take the take the",What is the bathroom west of?
bathroom,"Answer









The

The take the take the take the take the take the take",What is the garden north of?
bathroom,"Answer

Skip













The take

The take

The take

The",What is south of the bedroom?
bathroom,"(2016









The

The take the take the take the take the take",What is west of the bedroom?
bedroom,Answer,What is the hallway south of?
kitchen,"Answer

















The

The

The

The

The",What is north of the bedroom?
