"target","output","question"
"kitchen","(p. 5) What is the weather like? (p. 7) What would","Where is Sandra? "
"office","Where is John? Where is John? Where is John? Where is John? Where is John?","Where is John? "
"bedroom","(a) (b) (c) (d) (e) (f) (g","Where is John? "
"bathroom","(A. 1. 2. 3. 4. 5. 6","Where is Sandra? "
"office","(Daniel 7:3) Answer: Where is Daniel? (Daniel 7:3)","Where is Daniel? "
"bedroom","(Luke 1: 22-24) Question: Where is Mary? (Luke 1","Where is Mary? "
"garden","(p. 3)  Question: Where is Mary? (p. 3)  Question:","Where is Mary? "
"garden","The word of the prophet (signs) (signs of the day of the earth)","Where is Sandra? "
"kitchen","(2020) The following poem, suggested by one of his sermons, she seems to embody","Where is Sandra? "
"garden","What is the reason of his not coming to the feast? What is the reason of his not","Where is John? "
"kitchen","(from the New York Herald, 1860) ""the American Metropolis."" (from the","Where is Sandra? "
"office","(p. 5) Where is the little boy? (p. 7) Where is","Where is Sandra? "
"bedroom","(p. 5, 7, 9, 13, 22, 24","Where is Sandra? "
"garden","(1782) 1782 (1783) 1784 (1785) 178","Where is John? "
"hallway","(A. 1. 2. 3. 4. 5. 6","Where is John? "
"kitchen","(p. 3) (p. 4) (p. 5) (p","Where is Sandra? "
"garden","(p. 5) What is the meaning of the word ""covenant"" (p.","Where is Sandra? "
"bathroom","(from the book of Revelation) Where is the book of Revelation? (from the book of Revelation","Where is Sandra? "
"office","--Ver. 1. Where is Daniel?--Ver. 1. Where is Daniel?","Where is Daniel? "
"office","Where is James? Where is Thomas? Where is Peter? Where is Mary? Where is Martha?","Where is John? "
"hallway","(Daniel 4) Where is Joseph? (Daniel 3) Where is Elijah? (Daniel","Where is Daniel? "
"bathroom","(1:8-9)  Answer: Where is Daniel? (1:8-9)","Where is Daniel? "
"garden","Answer: Where is Sandra? Answer: Where is Sandra? Answer: Where is Sandra? Answer:","Where is Sandra? "
"kitchen","(Daniel 1-3) </context>  Question: Where is Daniel? (Daniel 1","Where is Daniel? "
"bedroom","(p. 5)  Question: Where is John? (p. 5)  Question:","Where is John? "
