"target","output","question"
"Jeff","Jeff,,,,,,,,,,,,,,,,,,,","Who did Fred give the football to? "
"Fred","Jeff. Jeff. Fred. Jeff. Fred. Jeff. Jeff. Jeff. Jeff. Jeff.","Who received the milk? "
"Jeff",". _A_ question of the milk, and the milk, and the milk, and the","Who gave the milk to Fred? "
"milk","What did Bill do? What did Bill do? What did Bill do? What did Bill do","What did Mary give to Bill? "
"Mary",", and, in answer to the question, Fred replied, ""I don't know nothing","Who received the football? "
"Fred","Who gave it to Jeff? Who gave it to Jeff? Who gave it to Jeff? Who gave","Who gave the milk to Jeff? "
"milk","Bill, you know, that he was, that he,,,,,,,,","What did Jeff give to Bill? "
"Fred","Who received the apple? Who received the apple? Who received the apple? Who received the apple","Who received the apple? "
"Fred","Mary, who gave the apple to Fred, was      Fred, who gave the apple to Fred","Who gave the apple to Mary? "
"Jeff","Jeff. ""I'll give you the milk, Jeff, and      Fred. "" ""I","Who gave the milk? "
"milk","[_The_. the, the, the, the, the, the, the, the,","What did Fred give to Mary? "
"Fred","Bill, who gave the apple to Bill, and who gave it to Bill, and Bill,","Who gave the apple to Bill? "
"Mary",", and, in the course of the football, and, in the course of the football,.","Who received the football? "
"apple","What did Bill give to Bill? What did Bill give to Bill? What did Bill give to Bill","What did Fred give to Bill? "
"Bill","Bill, who, and, and, and the rest of the boys, who, and,","Who gave the football to Fred? "
"Fred","What,,,,,,,,,,,,,,,,,,,","Who gave the football to Jeff? "
"milk","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to Fred","What did Mary give to Fred? "
"Bill","Bill. Fred. Bill. Fred. Bill. Fred. Bill. Fred. Bill. Fred.","Who did Fred give the apple to? "
"Fred","Jeff, Jeff, Fred, and Jeff, and Jeff, and Jeff, and Jeff, and Jeff","Who gave the milk? "
"Bill","Who gave the apple? Who gave the apple? Who gave the apple? Who gave the apple?","Who gave the apple? "
"Mary","Jeff, Jeff, Zoie, Zoie, Zoie, Zoie, Zoie, Zo","Who did Jeff give the apple to? "
"Mary","Who gave it? Who gave it? Who gave it? Who gave it? Who gave it?","Who gave the milk? "
"Bill","Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff.","Who gave the milk to Fred? "
"Fred","_At._, _At._, _At._, _At._, _At._,","Who did Mary give the apple to? "
"football","Jeff, Jeff, and Bill, and, in the end, the whole story.. Jeff,","What did Jeff give to Bill? "
