"target","output","question"
"Jeff","Bill Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","Who did Fred give the football to? "
"Bill","Bill Bob Fred John Bob Fred Bill Fred Bob Fred Bill Fred Bob Fred Bill Fred Bob Fred Bill Fred","Who did Mary give the milk to? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Fred give the milk to? "
"milk","Fred Bob Fred Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Fred? "
"Fred","Bill Bob Jeff Bob Fred Bob Fred Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the milk? "
"apple","Jeff Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Jeff? "
"apple","Jeff Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Jeff? "
"apple","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Fred give to Bill? "
"Jeff","Fred Bob Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who gave the milk to Fred? "
"Fred","Fred John Bill Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who gave the apple to Mary? "
"Jeff","John Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who received the football? "
"Jeff","Bill Bob Fred John Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who did Mary give the football to? "
"milk","Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Mary give to Bill? "
"Bill","Bill Bob Fred Bob Fred Bill Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","Who did Mary give the milk to? "
"milk","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","What did Mary give to Bill? "
"apple","Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary","What did Fred give to Mary? "
"Mary","Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who received the football? "
"apple","Fred Bill Mary Susan John Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","What did Fred give to Bill? "
"Jeff","Fred Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the apple? "
"Bill","Bill Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who did Mary give the football to? "
"Fred","Jeff Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the milk to Jeff? "
"Mary","Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill","Who received the milk? "
"Mary","Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who gave the milk? "
"milk","Mary Bob Fred Bob Fred Mary Fred Bob Fred Mary Bob Fred Bob Fred Mary Bob Fred Bob Fred Mary","What did Bill give to Mary? "
"milk","Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Jeff give to Bill? "
