target,output,question
kitchen,"(1) garden
(2) bedroom",Where is the football? 
garden,"(in the garden
Mary went back to the bedroom. Transpose it, and to king and",Where is the milk? 
bedroom,"In the garden.
Question: Where is the apple? In the garden.
Question: Where is the",Where is the apple? 
bedroom,,Where is the apple? 
kitchen,In the garden.,Where is the apple? 
hallway,Postman went to the park.,Where is the apple? 
kitchen,"In the garden
John put down the apple. John put down the milk. John put down the",Where is the milk? 
garden,"(in the fridge)
Post: Where is the girl? (in the bath)
Post: Where",Where is the milk? 
bedroom,Answer: In the fridge,Where is the milk? 
bathroom,Answer: In the garden.,Where is the milk? 
bathroom,"Answer: In the garden
Question: Where is the football? Answer: In the garden
Question",Where is the football? 
bedroom,"Mary
Discard: football",Where is the milk? 
bathroom,Mary put the milk there. Mary put the apple there. Mary put the milk there. Mary put,Where is the apple? 
kitchen,Mary put down the football. John travelled to the office. It was decided that the Rovers should,Where is the football? 
bedroom,"(in the garden)
Puzzle: Where is the garden? (in the house)
Puzzle",Where is the apple? 
garden,"(1) garden
Post office: (1) post
Dinner: (1) table",Where is the apple? 
bedroom,Answer: kitchen,Where is the football? 
bedroom,"(1) garden
Question: Where is the apple? (2) garden
Question: Where",Where is the apple? 
garden,"in the fridge
Question: Where is the milk? in the fridge
Question: Where is the",Where is the milk? 
garden,"(in the bathroom)
Tracy is the garden.
John is the garden.
Tracy is the",Where is the milk? 
office,"Answer: In garden
Question: Where is the apple? Answer: In garden
Question: Where",Where is the apple? 
bedroom,"In the garden.
Question: Where is the milk? In the garden.
Question: Where is the",Where is the milk? 
garden,"In the garden.
Question: Where is the milk? In the garden.
Question: Where is the",Where is the milk? 
bathroom,"Bathroom
John dropped the milk. Edith had none but maternal
relatives more than once she",Where is the milk? 
office,,Where is the apple? 
garden,(in the garden),Where is the football? 
garden,"Garden: John
Bathroom: Mary
Kitchen: Daniel
Milk: Mary",Where is the football? 
bedroom,"Scene: I fear, for Mary is ill this morning, and Uncle exceedingly melancholy and",Where is the apple? 
hallway,"(1) garden
John moved to the garden. Mary moved to the hallway. Daniel journeyed",Where is the apple? 
hallway,"Answer: in the garden.
Question: Where is the football? Answer: in the garden.
Question",Where is the apple? 
hallway,"(in garden)
Question: Where is the apple? (in garden)
Question: Where is the",Where is the apple? 
garden,"(1) garden
Question: Where is the football? (2) garden
Question: Where",Where is the football? 
