"target","output","question"
"milk","Answer: A question. [_THE DEAN, eating, looks up._] I say,","What did Mary give to Fred? "
"apple","Answer: A pair of </context>  Question: What did Bill give to Fred? Answer:","What did Fred give to Bill? "
"Jeff","Answer: The darkey. Question: Who did Mary give the football to? Answer: The","Who did Mary give the football to? "
"apple","Answer: A piece of apple. Question: What did Fred give to Mary? Answer: A piece","What did Fred give to Mary? "
"Bill","Answer: The football was given to Mary. Question: Who did Mary give the football to?","Who did Mary give the football to? "
"milk","Answer: A baby. Question: What did Mary give to Bill? Answer: A baby.","What did Bill give to Mary? "
"Mary","Answer: Bill gave the apple to himself. Question: Who gave the apple to Bill?","Who gave the apple to Bill? "
"Mary","Answer: The cows. Question: Who milked the cows? Answer: The milkers. Question","Who gave the milk? "
"apple","Answer: A pair of pants. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"milk","Answer: Milk. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Mary","Answer: The apple gave itself. Question: Who ate it? Answer: The boys ate it","Who gave the apple? "
"Fred","Answer: The baby. Question: Who received the milk? Answer: The baby. Question:","Who received the milk? "
"apple","Answer: A dollar. Question: What did Bill give to Fred? Answer: A dollar. Question","What did Fred give to Bill? "
"Jeff","Answer: The football was given by the United States. Question: Who gave the football? Answer","Who gave the football? "
"Jeff","Answer: The cow. Question: Who did Bill give the milk to? Answer: The cow.","Who did Bill give the milk to? "
"Jeff","Answer: The apple was given to Bill. Question: Who did Bill give the apple to?","Who did Bill give the apple to? "
"apple","Answer: A box of chocolates. Question: What did Fred give to Mary? Answer: A box","What did Mary give to Fred? "
"Bill","Answer: Jeff gave the football to the Confederate army. Question: Who did Jeff give","Who did Jeff give the football to? "
"Bill","Answer: The cows. Question: Who did Fred give the milk to? Answer: The cows.","Who did Fred give the milk to? "
"football","Answer: A baby. Question: What did Fred give to Mary? Answer: A baby.","What did Mary give to Fred? "
"milk","Answer: A book. Question: What did Fred give to Mary? Answer: A book. Question","What did Mary give to Fred? "
"Fred","Answer: The apple was given by the author's mother. Question: Who gave the apple?","Who gave the apple? "
"Fred","Answer: The cat. Question: Who did Bill give the apple to? Answer: The cat","Who did Bill give the apple to? "
"Mary","Answer: The Begum's cow. Question: Who did Bill give the milk to? Answer:","Who did Bill give the milk to? "
"Fred","Answer: The football was given by the football. Question: Who gave the football? Answer:","Who gave the football? "
