"target","output","question"
"Jeff","Answer: Jeff  Question: Who gave the football? Answer: Jeff  Question: What did Fred","Who did Fred give the football to? "
"Jeff","Answer: Jeff  Your answer should contain only one word. Do not write anything else after that.","Who did Fred give the milk to? "
"Fred","Answer: Fred  Question: Who gave the milk? Answer: Jeff  Question: What did Jeff","Who received the milk? "
"apple","Answer: apple  Your answer should contain only one word. Do not write anything else after that.","What did Mary give to Jeff? "
"Jeff","Answer: Jeff  Your answer should contain only one word. Do not write anything else after that.","Who gave the milk to Fred? "
"Jeff","Answer: Jeff  Question: Who received the apple? Answer: Fred  Question: What did Fred","Who received the football? "
"milk","Answer: milk </example>  Your answer should contain only one word. Do not write anything else","What did Mary give to Bill? "
"milk","Answer: milk </example>  Question: Who did Mary give the apple to? Answer: Fred","What did Mary give to Bill? "
"Mary","Answer: Jeff </example>  Question: Who gave the football? Answer: Jeff </example","Who received the football? "
"Jeff","Answer: Jeff </example>  Your answer should contain only one word. Do not write anything else","Who received the apple? "
"Fred","Answer: Fred  Question: Who gave the milk to Jeff? Answer: Fred  Question: Who","Who gave the milk to Jeff? "
"Mary","Answer: Jeff  Question: Who gave the milk to Jeff? Answer: Mary  Question: Who","Who gave the milk? "
"milk","Answer: milk  Question: Who did Mary give the apple to? Answer: Fred  Question:","What did Jeff give to Bill? "
"Mary","Answer: Jeff  Question: Who gave the apple? Answer: Fred  Question: What did Fred","Who gave the football? "
"Fred","Answer: Fred  Question: Who gave the apple? Answer: Fred  Question: What did Fred","Who received the apple? "
"milk","Answer: milk  Your answer should contain only one word. Do not write anything else after that.","What did Mary give to Jeff? "
"Fred","Answer: Fred  Question: Who gave the football to Fred? Answer: Jeff  Question: What","Who gave the apple to Mary? "
"apple","Answer: apple </example>  Your answer should contain only one word. Do not write anything else","What did Fred give to Mary? "
"Jeff","Answer: Jeff  Your answer should contain only one word. Do not write anything else after that.","Who gave the milk? "
"Fred","Answer: Fred  Question: Who gave the apple to Fred? Answer: Mary  Question: What","Who gave the football to Mary? "
"milk","Answer: milk  <example> Mary picked up the apple there. Mary gave the apple to Fred","What did Fred give to Mary? "
"Fred","Answer: Fred  Question: Who gave the apple? Answer: Jeff  Question: What did Fred","Who received the apple? "
"Fred","Bill travelled to the kitchen. Bill passed the apple to Fred. Bill gave the apple to Fred.","Who gave the apple to Bill? "
"Fred","Answer: Fred  Your answer should contain only one word. Do not write anything else after that.","Who received the apple? "
"Mary","Answer: Mary  Question: Who gave the football? Answer: Jeff  Question: What did Jeff","Who received the football? "
"apple","Answer: apple  Your answer should contain only one word. Do not write anything else after that.","What did Mary give to Fred? "
"apple","Answer: apple Question: Who did Mary give the apple to? Answer: Fred Question:","What did Fred give to Bill? "
"Mary","Answer: Bill  Question: Who gave the milk? Answer: Mary  Question: What did Mary","Who received the milk? "
"Bill","Answer: Jeff  Question: Who gave the apple to Bill? Answer: Fred  Question: What","Who gave the football to Fred? "
"Mary","Answer: Mary  Question: Who gave the football to Fred? Answer: Mary  Question: What","Who gave the football to Fred? "
"Fred","Answer: Jeff  Question: Who gave the apple to Fred? Answer: Fred  Question: Who","Who gave the football to Jeff? "
"Bill","Answer: Bill  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who received the milk? "
"milk","Answer: apple Question: Who did Mary give the apple to? Answer: Fred Question:","What did Mary give to Fred? "
"Jeff","Answer: Jeff </example>  Your answer should contain only one word. Do not write anything else","Who gave the apple to Bill? "
"Bill","Answer: Fred  Question: Who did Jeff give the apple to? Answer: Jeff  Question:","Who did Fred give the apple to? "
"Bill","Answer: Bill  Question: Who passed the milk to Fred? Answer: Bill  Question: Who","Who gave the milk to Fred? "
"Fred","Answer: Jeff  Your answer should contain only one word. Do not write anything else after that.","Who gave the milk? "
"Jeff","Answer: Jeff  Question: Who took the milk? Answer: Jeff  Question: Who put down","Who received the milk? "
"Bill","Answer: Mary  Question: Who gave the football? Answer: Jeff  Question: What did Fred","Who gave the apple? "
"Fred","Answer: Fred  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who received the football? "
"Mary","Answer: Mary  Question: Who did Jeff give the apple to? Answer: Mary  Question:","Who did Jeff give the apple to? "
"Mary","Answer: Mary  Question: Who passed the milk? Answer: Jeff  Question: Who took the","Who received the milk? "
"Mary","Answer: Mary  <example> Mary picked up the milk there. Mary gave the milk to Fred","Who gave the milk? "
"Mary","Answer: Jeff  Question: Who gave the football? Answer: Jeff  Question: What did Jeff","Who received the football? "
"milk","Answer: apple  Your answer should contain only one word. Do not write anything else after that.","What did Fred give to Bill? "
"Jeff","Answer: Fred  Your answer should contain only one word. Do not write anything else after that.","Who gave the apple? "
"Bill","Answer: Jeff  Question: Who gave the apple to Bill? Answer: Fred  Question: What","Who gave the football to Jeff? "
"milk","Answer: milk  Question: Who did Mary give the apple to? Answer: Fred  Question:","What did Mary give to Bill? "
"Mary","Answer: Mary  Question: Who gave the milk to Jeff? Answer: Mary  Question: Who","Who gave the milk to Jeff? "
"Bill","Answer: Jeff  Question: Who gave the milk? Answer: Jeff  Question: What did Jeff","Who received the milk? "
