"target","output","question"
"kitchen","The     ? The     ? The     ? The     ? The     ?","Where is Mary? "
"garden","(Answer: Where is Mary? (Answer: Where is Mary? (Answer: Where is Mary","Where is Mary? "
"office","Options:   A.   A.   A.   A.   A.   A","Where is Daniel? "
"bathroom","What is the situation of the people? What is the situation of the people? What is the situation","Where is Sandra? "
"kitchen","Where is she? What is her name? What is her name? What is her name? What","Where is Sandra? "
"bedroom","To answer the question, first, you must determine the location of the person in the text.  Okay","Where is John? "
"bedroom","(Note: The name ""Daniel"" is not mentioned in the text. The text is about Harry","Where is Daniel? "
"garden","Answer: The question is not about the location of the person named Daniel, but rather about the","Where is Daniel? "
"garden","(In the context of the question)  Answer: In the context of the question, the answer is","Where is Sandra? "
"garden","(Sandra is a character in the story)  Options: - The den of lions - The","Where is Sandra? "
"office","(Answer: Where is Mary? Mary is a person who is a person who is a person who","Where is Mary? "
"bathroom","(Question: Where is Sandra? (Question: Where is Sandra? (Question: Where is Sandra","Where is Sandra? "
"hallway","What is the answer to the question? What is the answer to the question? What is the answer","Where is Daniel? "
"kitchen","(Note: The name Daniel is not mentioned in the text. The question is a trick to see","Where is Daniel? "
"bedroom","Answer: The most recent question is about the preparations for which were on such a scale of barbar","Where is Mary? "
"bedroom","What is the answer to this question?  Answer: Where is Daniel? What is the answer to this","Where is Daniel? "
"office","What is the answer to the answer to the question? What is the answer to the answer to the","Where is Daniel? "
"office","Where is John? Where is John? Where is John? Where is John? Where is John?","Where is John? "
"bathroom","Is it possible that she is the one who is the one who is the one who is the","Where is Sandra? "
"office","","Where is Sandra? "
"hallway","Where is the corn? Where is the corn? Where is the corn? Where is the corn?","Where is Daniel? "
"garden","(Note: The name ""John"" is not mentioned in the text, but the name ""John","Where is John? "
"office","(Answer with the name of the character in the text)  Answer: John is not mentioned in the","Where is John? "
"bedroom","(Premised on the narrative of the story's conclusion)  Answer: Daniel is not in the wood","Where is Daniel? "
"office","(Answer: The most recent mention of John is in the first volume, which is the first part","Where is John? "
