"target","output","question"
"kitchen","Where does he live? What does he do? What does he do? What does he do?","Where is John? "
"bathroom","Where did she go? Where did she go? Where did she go? Where did she go?","Where is Sandra? "
"office","Where does he live? What does he do? What does he do? What does he do?","Where is Daniel? "
"hallway","Where did she go? What did she do? What did she say? What did she write","Where is Mary? "
"bedroom","Where did he go? Where did he go? Where did he go? Where did he go?","Where is John? "
"bedroom","Where did she live? What did she do? What did she do? What did she do?","Where is Mary? "
"office","Where did she go? Where did she go? Where did she go? Where did she go?","Where is Sandra? "
"bathroom","Where does she live? Where does she live? Where does she live? Where does she live?","Where is Mary? "
"kitchen","Where did she go? Where did she go? Where did she go? Where did she go?","Where is Sandra? "
"bathroom","A peculiarly-;--. It may be supposed that the device of playing tunes by","Where is Sandra? "
"bedroom","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"bedroom","Where did she go? Where did she go? Where did she go? Where did she go?","Where is Sandra? "
"bedroom","ANSWER: Sandra is in the bathroom, where she is washing. She will be there all","Where is Sandra? "
"hallway","Did she go to the kitchen? Did she go to the kitchen? Did she go to","Where is Mary? "
"bedroom","Where did she go? Where did she go? Where did she go? Where did she go?","Where is Sandra? "
"garden","Does he travel? Does he travel? Does he travel? Does he travel? Does he travel?","Where is John? "
"bedroom","Where did she go? Where did she go? Where did she go? Where did she go?","Where is Mary? "
"kitchen","Mary went back to the garden. Some have ascribed to Robespierre a phrase he borrowed,","Where is Daniel? "
"office","John was walking to the office. It was the time of Washington. Washington. Washington. Washington","Where is John? "
"bathroom","Where did he go? What did he do? What did he say? What did he say?","Where is John? "
"bathroom","Daniel: Daniel: Daniel: Daniel: Daniel: Daniel: Daniel: Daniel: Daniel: Daniel","Where is Daniel? "
"bedroom","What do you do? What do you do? What do you do? What do you do?","Where is John? "
"bedroom","Where is he? (,,,,,,,,,,,,,,,","Where is Daniel? "
"hallway","Where did she move to? (They knew Thessaly), and they told Thess","Where is Sandra? "
"garden","Where did she go? Where should she go? Where should she go? Where should she go?","Where is Sandra? "
