"target","output","question"
"kitchen","bedroom  Answer: bedroom  Question: Where is the milk? bedroom  Answer: bedroom  Question","Where is the football? "
"garden","Mary travelled to the bathroom. Mary put down the milk. Mary travelled to the bedroom. Mary put","Where is the milk? "
"bedroom","Mary left the apple. Mary left the apple. Mary left the apple. Mary left the apple.","Where is the apple? "
"bedroom","Bathroom Answer: Bathroom  Question: Where is the apple? Bathroom Answer: Bathroom  Question","Where is the apple? "
"kitchen","Mary put down the apple there. Mary went to the bedroom. Mary went to the bathroom. Mary","Where is the apple? "
"hallway","garden.  Question: Where is the apple? garden.  Question: Where is the apple? garden.","Where is the apple? "
"kitchen","bathroom Answer: bathroom Question: Where is the milk? bathroom Answer: bathroom Question","Where is the milk? "
"garden","garden  Answer: Where is the milk? garden  Question: Where is the milk? garden","Where is the milk? "
"bedroom","office Answer: office  Question: Where is the milk? office Answer: office  Question","Where is the milk? "
"bathroom","Mary's milk is in the kitchen. John's milk is in the garden. Sandra's milk is","Where is the milk? "
"bathroom","Mary put down the football. Mary picked up the milk there. Mary moved to the hallway. Mary","Where is the football? "
"bedroom","bathroom  Question: Where is the football? bathroom  Question: Where is the milk? bathroom","Where is the milk? "
"bathroom","Mary put down the milk there. Mary journeyed to the bathroom. Mary put down the milk there","Where is the apple? "
"kitchen","bathroom. office. kitchen. bedroom. office. bathroom. kitchen. bedroom. office. bathroom.","Where is the football? "
"bedroom","""In the bedroom."" ""In the kitchen."" ""In the garden."" ""In the church.""","Where is the apple? "
"garden","Mary's bedroom. Mary's bedroom. Mary's bedroom. Mary's bedroom. Mary's bedroom.","Where is the apple? "
"bedroom","kitchen Question: Where is the football? office Question: Where is the football? bedroom","Where is the football? "
"bedroom","bedroom  Answer: bedroom  Question: Where is the apple? bedroom  Answer: bedroom  Question","Where is the apple? "
"garden","milk","Where is the milk? "
"garden","Bathroom.  Answer: The milk is in the bathroom.  Question: Where is the milk? Garden.","Where is the milk? "
"office","Mary discarded the apple. Sandra took the milk there. We threw ourselves on the ground to rest,","Where is the apple? "
"bedroom","bedroom. bathroom. garden. office. kitchen. hallway. bedroom. bathroom. garden. office.","Where is the milk? "
"garden","bathroom. garden. hallway. kitchen.  Answer: bathroom.  Answer: garden.  Answer: hallway.","Where is the milk? "
"bathroom","bathroom  Question: Where is the milk? bathroom  Question: Where is the milk? bathroom","Where is the milk? "
"office","bathroom","Where is the apple? "
"garden","bathroom  Answer: bathroom  Question: Where is the bathroom? football  Answer: football  Question","Where is the football? "
"garden","Mary put down the football there. Mary put down the football there. Mary put down the football there","Where is the football? "
"bedroom","Mary's room. Mary is ill this morning, and Uncle exceedingly melancholy and stern. Uncle not","Where is the apple? "
"hallway","Mary put down the apple there. Mary picked up the apple there. Are we on the way to","Where is the apple? "
"hallway","Answer: In the garden. Question: Where is the football? Answer: In the house. Question","Where is the apple? "
"hallway","Tree. Answer: Where is the apple? Tree. Answer: Where is the apple? Tree.","Where is the apple? "
"garden","bathroom  Question: Where is the milk? bathroom  Question: Where is the football? bathroom","Where is the football? "
"hallway","There.  Question: Where is the apple? There.  Question: Where is the apple? There.","Where is the apple? "
"kitchen","Mary left the football there.  Answer: Mary left the football there.  Question: Where is the football","Where is the football? "
"hallway","Mary put the milk in the bedroom. Mary put the milk in the bedroom. Mary put the milk","Where is the milk? "
"kitchen","kitchen","Where is the apple? "
"office","office. garden. hallway. kitchen. bathroom. bedroom. bathroom. bedroom. office. hallway.","Where is the milk? "
"hallway","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","Mary's milk.  Answer: Mary's milk.  Question: Where is the milk? Mary's milk","Where is the milk? "
"bathroom","Mary's bedroom.  Question: Where is the milk? Mary's bedroom.  Question: Where is the","Where is the milk? "
"bathroom","John left the football. Sandra left the apple. Daniel got the apple. John grabbed the football.","Where is the football? "
"hallway","Mary put down the football. Mary went to the garden. Mary went to the hallway. Mary went","Where is the football? "
"garden","bathroom Answer: bathroom Question: Where is the apple? bathroom Answer: bathroom","Where is the apple? "
"bedroom","office. bedroom. bathroom. garden. office. bedroom. bathroom. garden. office. bedroom.","Where is the apple? "
"kitchen","office  Question: Where is the milk? office  Question: Where is the milk? office","Where is the milk? "
"bedroom","Mary went to the office. Sandra picked up the football there. Mary went back to the bedroom.","Where is the milk? "
"hallway","Mary.  Mary travelled to the office. Mary travelled to the office. Mary travelled to the office.","Where is the apple? "
"garden","hallway.  Answer: hallway.  Question: Where is the milk? hallway.  Answer: hallway.  Question","Where is the milk? "
"kitchen","Mary travelled to the garden. Mary took the football there. They spoke not even of recantation","Where is the football? "
"bathroom","bathroom.  Answer: bathroom.  Mary moved to the bathroom. Mary moved to the bathroom. Mary moved","Where is the football? "
"garden","bathroom.  Answer: bathroom.  Question: Where is the milk? bathroom.  Answer: bathroom.  Question","Where is the milk? "
"bedroom","There.  Question: Where is the apple? There.  Question: Where is the apple? There.","Where is the apple? "
"hallway","Mary put down the milk there. Mary put down the milk there. Mary put down the milk there","Where is the milk? "
"hallway","bathroom  Question: Where is the milk? office  Question: Where is the milk? hallway","Where is the milk? "
"office","In the garden. Mary went to the garden. John went to the garden. Sandra went to the","Where is the milk? "
"kitchen","kitchen","Where is the apple? "
