"target","output","question"
"kitchen","Choices:  A. In the hallway B. In the bathroom C. In the","Where is Sandra? "
"kitchen","The answer is in the text. The answer is in the text. The answer is in the text","Where is John? "
"office","Choices: A. In the office B. At the station C. At the hotel","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the office C. In the garden","Where is Sandra? "
"bedroom","Choices: A. In the First Minnesota regiment B. In the Second Minnesota regiment C","Where is John? "
"office","Answer: In the office.  Question: What is the name of the person who is described as having","Where is Daniel? "
"bathroom","Choices: A. In the kitchen B. In the bathroom C. In the garden","Where is Sandra? "
"hallway","Choices: A. In the office B. In the hallway C. In the sitting","Where is Mary? "
"office","Answer: Daniel is in the kitchen.  Question: What is the main topic of the second paragraph?","Where is Daniel? "
"bedroom","Choices: A. In the tent B. In the cave C. In the house","Where is John? "
"bedroom","Choices: A. In the bedroom B. In the kitchen C. In the garden","Where is Mary? "
"bedroom","Choices: A. In the cellar B. In the bedroom C. In the hall","Where is Mary? "
"garden","Choices:   A. In the hallway   B. In the kitchen   C. In the","Where is Mary? "
"office","Choices: A. In the bathroom B. In the office C. In the kitchen","Where is Sandra? "
"garden","Choices: A. In the garden B. In the palace C. In the ship","Where is Sandra? "
"bathroom","Choices:  A. In the bathroom B. In the kitchen C. In the","Where is Mary? "
"kitchen","Options: kitchen, garden, bedroom, living room. Answer: kitchen  Okay, let's see","Where is Sandra? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"garden","Choices: A. In the garden B. In the room C. In the forest","Where is John? "
"bathroom","Choices: A. In the garden B. In the kitchen C. In the sitting","Where is Sandra? "
"kitchen","Answer: Sandra is in the kitchen.  Question: What is the common name for perspiration? Answer","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bathroom C. In the bedroom","Where is Mary? "
"office","Choices: A. In the kitchen B. In the bedroom C. In the office","Where is Sandra? "
"bedroom","Choices: A. In the bathroom B. In the kitchen C. In the bedroom","Where is Sandra? "
"bedroom","The most recent location of Sandra is bedroom. Okay, let's tackle this question. The user","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Sandra? "
"garden","The most recent location of John is garden. The most recent location of John is garden.  Okay,","Where is John? "
"hallway","Choices: A. In the hallway B. In the Temple C. In the garden","Where is Mary? "
"hallway","Choices: A. On a ship B. In a hotel C. In a train","Where is John? "
"bedroom","Choices: A. In the hallway B. In the bedroom C. In the living","Where is Sandra? "
"kitchen","The most recent location of Sandra is kitchen. Okay, let's see. I need to figure","Where is Sandra? "
"garden","Choices: A. In the office. B. In the garden. C. In the kitchen","Where is John? "
"garden","Choices: A. In the garden B. In the office C. In the bedroom","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Mary? "
"bathroom","Choices: A. In the garden B. In the bedroom C. In the bathroom","Where is Sandra? "
"kitchen","Choices: A. On the moon B. On Earth C. In the bathroom","Where is Daniel? "
"office","The most recent location of Daniel is office. The most recent location of Daniel is office. The most","Where is Daniel? "
"office","Options: A. In the house B. In the garden C. In the field","Where is John? "
"office","Answer: The most recent location of John is office. Okay, let's tackle this question.","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the tent C. In the garden","Where is John? "
"hallway","Choices:   A. In the garden   B. In the kitchen   C. In the","Where is Daniel? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the bedroom","Where is Daniel? "
"bathroom","The most recent location of Daniel is garden. The most recent location of Daniel is bathroom. The most","Where is Daniel? "
"bedroom","Answer: John is in the Adirondacks. Okay, let's see. The user","Where is John? "
"garden","Choices: A. In the garden B. In the hall C. In the castle","Where is Sandra? "
"bedroom","The most recent location of Daniel is bathroom. The most recent location of Daniel is bedroom. The most","Where is Daniel? "
"kitchen","Choices: A. In the kitchen B. In the dining room C. In the","Where is Daniel? "
"hallway","(Answer in German) Answer:  Sandra ist im Garten.   Question: What is the","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the automobile","Where is John? "
"garden","Answer: The most recent location of Sandra is garden. Okay, let's see. I need","Where is Sandra? "
