target,output,question
kitchen,"(1)
Answer: In the football. (1)
Question: Where is the football? (",Where is the football? 
garden,garden,Where is the milk? 
bedroom,"office
Question: Where is the apple? office",Where is the apple? 
bedroom,"hallway
Mr. Smith was pacing up and down the room nervously. ""Well,"" he demanded",Where is the apple? 
kitchen,bedroom,Where is the apple? 
hallway,"office
room. Crouched on the floor, the stiletto
clasped in her",Where is the apple? 
kitchen,"garden. You are such a coward that you won't
fight me with your fists, and you",Where is the milk? 
garden,"garden. The word is in the plural; it is to be
the united act of the whole",Where is the milk? 
bedroom,garden,Where is the milk? 
bathroom,"garden
and, on this liberal principle, I look on the various
denominations among us",Where is the milk? 
bathroom,"office
Question: Where is the football? office",Where is the football? 
bedroom,"Mary grabbed the milk there. Mary discarded the milk.
Question: Where is the milk? Mary grabbed",Where is the milk? 
bathroom,"garden
Question: Where is the apple? garden
Question: Where is the apple? garden",Where is the apple? 
kitchen,"office
Question: Where is the garden? office
Question: Where is the garden? office",Where is the football? 
bedroom,hallway,Where is the apple? 
garden,kitchen,Where is the apple? 
bedroom,"garden. Daniel went to the garden. CHENEY ANVIL & VISE CO., DET",Where is the football? 
bedroom,"garden, in a small garden, of dwarf orange trees pent in by a lofty, whitewashed",Where is the apple? 
garden,"garden
and the garden milk? garden
and the garden milk? garden
and the garden milk",Where is the milk? 
garden,garden. Question: Where is the milk? garden. Question: Where is the milk? garden.,Where is the milk? 
office,garden,Where is the apple? 
bedroom,"garden
Question: Where is the milk? garden
Question: Where is the milk? garden",Where is the milk? 
garden,"garden
Question: Where is the milk? garden
Question: Where is the milk? garden",Where is the milk? 
bathroom,"garden
Question: Where is the garden? milk
Question: Where is the milk? garden",Where is the milk? 
office,"kitchen
Suggestion: Where is the milk? garden
Suggestion: Where is the apple?",Where is the apple? 
garden,"office
Question: Where is the football? office
Question: Where is the football? office",Where is the football? 
garden,garden. The football is in the garden. The football is in the garden. The football is in,Where is the football? 
bedroom,"hallway
Question: Where is the apple? hallway",Where is the apple? 
hallway,"office
I think how it looked next morning--the small, shallow bay, with its
toy",Where is the apple? 
hallway,"hallway
and blood-vessels. The more complex act than that of gastric absorption. A brief",Where is the apple? 
hallway,hallway,Where is the apple? 
garden,"garden. The
sun was shining, and the day was bright. We
were in the street",Where is the football? 
hallway,hallway,Where is the apple? 
kitchen,garden,Where is the football? 
hallway,garden,Where is the milk? 
kitchen,"hallway
Question: Where is the apple? hallway",Where is the apple? 
office,"garden. ""I am,"" said the churchman; ""tarry but a brief hour, and",Where is the milk? 
hallway,bathroom,Where is the milk? 
bathroom,"garden
Question: Where is the milk? garden",Where is the milk? 
bathroom,bedroom,Where is the milk? 
bathroom,"John
in the garden. Silvain
in another part of the lighthouse. I walked",Where is the football? 
hallway,garden,Where is the football? 
garden,kitchen,Where is the apple? 
bedroom,"hallway table when he got home that night, and
carried it upstairs to read. Whatever faint",Where is the apple? 
kitchen,garden,Where is the milk? 
bedroom,"Mary discarded the milk. The chief organizer of
revolt in St Eustache and the surrounding",Where is the milk? 
hallway,garden,Where is the apple? 
garden,garden,Where is the milk? 
kitchen,"garden. McKee's old fondness for the girl to bring them
together. But,",Where is the football? 
bathroom,"garden
Dennis, the doorkeeper, was left in the garden
Question: Where is the",Where is the football? 
garden,"garden
and garden. Where is the milk? garden
and garden. Where is the milk?",Where is the milk? 
bedroom,garden,Where is the apple? 
hallway,"garden
Answer: garden
Question: Where is the milk? garden
Answer: garden
Question",Where is the milk? 
hallway,"garden
Question: Where is the water? garden",Where is the milk? 
office,garden,Where is the milk? 
kitchen,"Mary
left the milk. What is the
price of such and such a thing? And then",Where is the apple? 
bathroom,"garden
Pope, like that of all other spiritual potentates, can only be exercised over those",Where is the milk? 
bathroom,garden. garden. garden. garden. garden. garden. garden. garden. garden. garden.,Where is the milk? 
office,garden,Where is the football? 
garden,"garden
Daniel moved to the garden. They have just passed the most difficult part
of the road",Where is the football? 
kitchen,"hallway
context)

Question: Where is the apple? hallway
context)

Question: Where is the",Where is the apple? 
bathroom,"hallway
Gordon was a difficult, let it be granted an impossible, colleague;
that he would",Where is the apple? 
garden,office. Question: Where is the football? office. Question: Where is the football? office.,Where is the football? 
bathroom,"""I trust you have no unpleasant feeling about this,"" it said to the black soup-kettle.",Where is the milk? 
bathroom,garden,Where is the milk? 
hallway,garden,Where is the milk? 
bedroom,"office
Question: Where is the football? office
Question: Where is the football? office",Where is the football? 
garden,"(in the garden)
Answer: No, it is in the garden.
Question: Where is the",Where is the football? 
bedroom,"garden
Question: Where is the garden? football
Question: Where is the football? garden",Where is the football? 
bathroom,"hallway
Question: Where is the apple? hallway",Where is the apple? 
garden,"office
Question: Where is the milk? office",Where is the milk? 
office,"bedroom. The moment after a mathematical figure is formed, it
is dissolved, and fresh combinations take",Where is the milk? 
office,"garden
Question: Where is the football? garden",Where is the football? 
hallway,office,Where is the football? 
garden,"garden.
Question: Where is the football? garden.
Question: Where is the football? garden.",Where is the football? 
office,"garden
door? hallway
office? hallway
door? garden
office? hallway
door?",Where is the milk? 
kitchen,"garden
and a garden
and a garden
and a garden
and a garden
and a",Where is the football? 
office,milk,Where is the milk? 
kitchen,office,Where is the apple? 
kitchen,"garden
Question: Where is the garden? football
Question: Where is the garden? football",Where is the football? 
office,office,Where is the football? 
kitchen,"hallway
Question: Where is the apple? hallway",Where is the apple? 
office,garden,Where is the apple? 
bathroom,bathroom,Where is the football? 
bathroom,"garden
Question: Where is the garden? football
Question: Where is the football? garden",Where is the football? 
office,garden,Where is the milk? 
bathroom,John dropped it. What is the difference between a Roman Catholic priest and a Baptist? What is the,Where is the apple? 
bedroom,"garden. ""I'm a little bit of a man, I'm a woman, she's a",Where is the milk? 
hallway,"Mary discarded the apple. Raegen came up to her fearfully. he begged; ""she ain",Where is the apple? 
bedroom,garden,Where is the milk? 
bedroom,kitchen,Where is the apple? 
bathroom,"garden
Question: Where is the football? garden
Question: Where is the football? garden",Where is the football? 
bedroom,"office
Question: Where is the football? office
Question: Where is the football? office",Where is the football? 
bedroom,"office
Question: Where is the football? office
Question: Where is the football? office",Where is the football? 
bedroom,"In the garden. Of this last anointing, it is
written: ""All Christian men",Where is the apple? 
kitchen,"garden.
Answer: garden.
Question: Where is the football? garden.
Answer: garden.
Question",Where is the football? 
garden,garden. The garden is the milk. garden. The garden is the milk. garden. The garden,Where is the milk? 
office,garden. Daniel went out. Margit had unfolded her handkerchief again; and now she put,Where is the milk? 
bedroom,bedroom. Question: Where is the milk? bedroom. Question: Where is the milk? bedroom.,Where is the milk? 
kitchen,hallway,Where is the apple? 
