target,output,question
bathroom,"garden
Question: Where is Mary? garden",Where is Mary? 
kitchen,"hallway
I am sorry, Mr. Tracy, if I seem to have proposed anything dishonorable",Where is Sandra? 
kitchen,"garden
Question: Where is Mary? garden
Question: Where is Mary? garden
Question:",Where is Mary? 
kitchen,"garden
D. office
D. office
D. office
D. office
D.",Where is John? 
bedroom,"garden
Question: Where is Fred? garden
Question: Where is Mary? garden
Question:",Where is Sandra? 
office,garden,Where is John? 
garden,"office
Question: Where is Mary? office",Where is Mary? 
bathroom,"garden
Question: Where is Fred? garden
Question: Where is Mary? garden
Question:",Where is Sandra? 
kitchen,"office
Question: Where is Mary? office",Where is Mary? 
bedroom,"office
Question: Where is Mary? office
Question: Where is Fred? office
Question:",Where is John? 
office,"office
Fred? garden
Mary? bedroom",Where is Daniel? 
office,"garden
Question: Where is Mary? hallway",Where is Daniel? 
bathroom,"bathroom. The men and women sat
together when viewing the contests of the Circus, and not",Where is Mary? 
bathroom,bedroom,Where is Sandra? 
bathroom,kitchen,Where is Sandra? 
hallway,"garden
Question: Where is Fred? garden
Question: Where is Fred? garden
Question:",Where is Mary? 
kitchen,"bathroom
Question: Where is Fred? garden
Question: Where is Mary? bedroom
Question:",Where is Sandra? 
office,garden,Where is Daniel? 
kitchen,"bathroom
Question: Where is Fred? office
Question: Where is Mary? bedroom
Question:",Where is Sandra? 
bedroom,"bedroom. Forward, then, he went and soon came upon the camp, and after observing
the",Where is John? 
hallway,"hallway
Question: Where is K. hallway",Where is Sandra? 
bedroom,"garden
Question: Where is Mary? garden
Question: Where is Mary? garden
Question:",Where is Mary? 
bedroom,bedroom,Where is John? 
bedroom,"garden
Question: Where is Fred? garden
Question: Where is Mary? garden
Question:",Where is Mary? 
bedroom,"garden
Dirt: garden
Dirt: garden
Dirt: garden
Dirt:",Where is Mary? 
garden,hallway,Where is Mary? 
bedroom,"office
context. The piece he selected was a very
pretty and a very touching little song;",Where is Daniel? 
office,"garden
Gae in an’ rest
yersel’ like the mistress. She’s sleepin",Where is Sandra? 
office,"kitchen
Question: Where is Mary? kitchen
Question: Where is Maggie? kitchen
Question:",Where is Sandra? 
garden,"garden
Question: Where is Fred? garden",Where is Sandra? 
garden,office,Where is Daniel? 
bathroom,"office
Question: Where is Mary? office
Question: Where is Mary? office
Question:",Where is Mary? 
office,"garden
Question: Where is Mary? garden
Question: Where is Mary? garden
Question:",Where is Mary? 
