"target","output","question"
"Jeff","Mary. Jeff. Jeff and Mary. Jeff and Fred.  Answer: Mary.  Question: Jeff went","Who did Fred give the milk to? "
"Jeff","Fred--the football was football, Mary-- football was football, Mary-- football was football, Fred","Who received the football? "
"Jeff","Mary, Bill, Jeff, Jeff's mother, Bill's mother, Bill's father, Jeff's","Who received the apple? "
"Mary","Jeff gave the football.  Question: Mary gave the football to Fred. Fred gave the football to Jeff","Who gave the football? "
"apple","Mary took the apple. Fred gave apple to Mary. Mary took apple. Fred gave apple. Mary","What did Fred give to Mary? "
"Fred","Fred and Bill. Jeff. Jeff, Bill, Fred. Bill. Jeff. Bill. Jeff.","Who received the apple? "
"apple","milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk","What did Mary give to Fred? "
"Mary","Mary. Jeff. Fred. Bill. Jeff picked up the football. Fred picked up the football.","Who gave the football to Fred? "
"Jeff","Jeff. Jeff gave apple to Bill. Jeff gave apple to Bill. Jeff gave apple to Bill.","Who gave the apple to Bill? "
"Jeff","Jeff, Bill, Mary, Mary's mother, Jeff's mother, Jeff's father, Bill's","Who received the milk? "
"Mary","Mary. Jeff. Fred. Bill. Mary. Jeff. Fred. Bill. Mary. Jeff.","Who received the milk? "
"Jeff","Fred gave the apple. Jeff gave the apple. Jeff gave Fred the apple. Jeff gave Jeff the","Who gave the apple? "
"Bill","Fred gave milk to Jeff. Jeff gave milk to Jeff. Jeff gave milk to Jeff. Jeff gave","Who received the milk? "
