"target","output","question"
"bedroom","Answer: The apple is in the bedroom. Okay, let's try to figure out where the","Where is the apple? "
"kitchen","Answer: The milk is in the kitchen. Okay, let's try to figure out where the","Where is the milk? "
"bathroom","Answer: The football is in the hallway. Okay, let's try to figure out where the","Where is the football? "
"bedroom","Answer: The apple is in the kitchen. <context> Daniel travelled to the kitchen. </context","Where is the apple? "
"garden","Answer: The milk is in the kitchen. <context> Whenever the Lady Superior is absent","Where is the milk? "
"garden","Answer: The milk is in the garden. </answer> Okay, let's try to figure","Where is the milk? "
"garden","Answer: The football is in the kitchen. Okay, let's see. I need to figure","Where is the football? "
"hallway","Answer: The apple is in the bathroom.  Okay, let's see. I need to figure","Where is the apple? "
"hallway","Answer: The milk is in the kitchen. Okay, let's tackle this question. The user","Where is the milk? "
"bathroom","Answer: The milk is in the bathroom. </context>  Okay, let's see. The","Where is the milk? "
"garden","Answer: The apple is in the garden. </context>  Okay, let's try to figure","Where is the apple? "
"hallway","The answer should be in the format: The ’item’ is in ’location’. The apple","Where is the apple? "
"garden","Answer: The milk is in the garden. Okay, let's tackle this question. So,","Where is the milk? "
"office","Answer: The milk is in the kitchen. Okay, let's tackle this question. The user","Where is the milk? "
"office","Answer: The football is in the kitchen. Okay, let's try to figure out where the","Where is the football? "
"garden","Answer: The football is in the bathroom. Okay, let's try to figure out where the","Where is the football? "
"bedroom","Answer: The football is in the bedroom. </answer> Okay, let's try to figure","Where is the football? "
"garden","Answer: The milk is in the kitchen. Okay, let's try to figure out where the","Where is the milk? "
"garden","Answer: The football is in the garden. Okay, let's see. I need to figure","Where is the football? "
"kitchen","Answer: The apple is in the bathroom. Okay, let's try to figure out where the","Where is the apple? "
"office","Answer: The apple is in the kitchen. Okay, let's see. I need to figure","Where is the apple? "
"bathroom","Answer: The apple is in the kitchen. Okay, let's try to figure out where the","Where is the apple? "
"bedroom","Answer: The apple is in the kitchen. <context> Sure, ye're foolish yersil","Where is the apple? "
"bedroom","Answer: The apple is in the kitchen. Okay, let's try to figure out where the","Where is the apple? "
"bedroom","Answer: The milk is in the bedroom. Okay, let's try to figure out where the","Where is the milk? "
