"target","output","question"
"kitchen","Answer: Mary journeyed to the kitchen. *       * Gilbert Vale relates an anecdote which suggests","Where is Mary? "
"garden","Answer: Where is Mary? Question: Where is Mary? Answer: Where is Mary? Question:","Where is Mary? "
"office","Answer: Where is Daniel? Question: Where is Daniel? Answer: Where is Daniel? Question:","Where is Daniel? "
"bathroom","Answer: Where is Sandra? Question: Where is Sandra? Answer: Where is Sandra? Question:","Where is Sandra? "
"kitchen","Answer: Sandra is in the kitchen. Question: Where is the kitchen? Answer: Sandra is in","Where is Sandra? "
"bedroom","Answer: In the bedroom. Question: Where is Gabriel? Answer: In the kitchen. Question:","Where is John? "
"bedroom","Answer: Where is Daniel? Question: Where is Daniel? Answer: Where is Daniel? Question:","Where is Daniel? "
"garden","Answer: Daniel is in the province of Hhaha, in the city of Tagawost","Where is Daniel? "
"garden","Answer: She is in the garden. Question: Where is Daniel? Answer: He is in the","Where is Sandra? "
"garden","Answer: She is in the garden. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"office","Answer: She is in the garden. Question: Where is Adam? Answer: He is in","Where is Mary? "
"bathroom","Answer: She is in the bathroom, drying her hair. Question: Where is Toto? Answer","Where is Sandra? "
"hallway","Answer: He is still in the mountains, and will return to the city, where he will","Where is Daniel? "
"kitchen","Answer: Daniel travelled to the kitchen. It was a beautiful carriage--with highly finished box--","Where is Daniel? "
"bedroom","Answer: Mary is in the drawing-room. Question: Where is Mary? Answer: Mary is in","Where is Mary? "
"bedroom","Answer: Where is Daniel? Question: Where is Daniel? Answer: Where is Daniel? Question:","Where is Daniel? "
"office","Answer: Where is Daniel? Question: Where is Daniel? Answer: Where is Daniel? Question:","Where is Daniel? "
"office","Answer: Where is John? Question: Where is John? Answer: Where is John? Question:","Where is John? "
"bathroom","Answer: Sandra is in the bathroom. Question: Where is Sandra? Answer: Sandra is in the","Where is Sandra? "
"office","Answer: Sandra is in the Spectator. Question: Where is Sandra? Answer: Sandra is in","Where is Sandra? "
"hallway","Answer: Where is Daniel? Question: Where is Daniel? Answer: Where is Daniel? Question:","Where is Daniel? "
"garden","Answer: John is in the kitchen. Question: Where is Pauline? Answer: Pauline","Where is John? "
"office","Answer: John is in the garden. Question: Where is John? Answer: John is in","Where is John? "
"bedroom","Answer: Daniel is in the bedroom. Question: Where is Geert? Answer: Geert","Where is Daniel? "
"office","Answer: Where is John? Question: Where is John? Answer: Where is John? Question:","Where is John? "
