"target","output","question"
"bathroom","bedroom Where is Mary? bedroom Where is Mary? bedroom Where is Mary? bedroom","Where is Mary? "
"kitchen","bathroom. Where is Fred? hallway. Where is Fred? hallway. Where is Fred? hallway.","Where is Sandra? "
"kitchen","garden","Where is Mary? "
"kitchen","garden Simiti, and that it had always been very quiet until you came here,""","Where is John? "
"bedroom","bathroom, kitchen, bedroom, office, hallway, bathroom, kitchen, bedroom, office, hallway,","Where is Sandra? "
"office","garden  garden. garden. garden. garden. garden. garden. garden. garden. garden.","Where is John? "
"garden","garden","Where is Mary? "
"bathroom","garden","Where is Sandra? "
"kitchen","garden","Where is Mary? "
"bedroom","bathroom Kinds: bathroom Kinds: bathroom Kinds: bathroom Kinds:","Where is John? "
"office","garden","Where is Daniel? "
"office","garden SIR TRISTRAM and talks to him rapidly._ </context>  SIR","Where is Daniel? "
"bathroom","Leavenworth's presence last night and go down the hall to the front door."" A PRE","Where is Mary? "
"bathroom","garden","Where is Sandra? "
"bathroom","garden Question: Where is Sandra? garden Question: Where is Sandra? garden Question:","Where is Sandra? "
"hallway","garden. Mary: garden. Mary: garden. Mary: garden. Mary: garden. Mary:","Where is Mary? "
"kitchen","bathroom Question: Where is Mary? garden Question: Where is Mary? garden Question:","Where is Sandra? "
"office","garden. ""No, I'm going back, until he approached the Kentucky line south of Scott","Where is Daniel? "
"kitchen","bathroom","Where is Sandra? "
"bedroom","garden Answer: garden Question: Where is Mary? garden Answer: garden Question:","Where is John? "
"hallway","garden Question: Where is Sandra? garden Question: Where is Sandra? garden Question:","Where is Sandra? "
"bedroom","garden","Where is Mary? "
"bedroom","bedroom. This species is one of the <time without intermission. Goss says that he","Where is John? "
"bedroom","garden. What is Mary? garden. What is Mary? garden. What is Mary? garden.","Where is Mary? "
"bedroom","bathroom What is Mary? bathroom What is Mary? bathroom What is Mary? bathroom","Where is Mary? "
"garden","garden","Where is Mary? "
"bedroom","office","Where is Daniel? "
"office","garden","Where is Sandra? "
"office","garden Question: Where is Sandra? garden Question: Where is Sandra? garden Question:","Where is Sandra? "
"garden","garden Question: Where is John? office Question: Where is Mary? bedroom Question:","Where is Sandra? "
"garden","bathroom What is Mary? garden What is Mary? garden What is Mary? garden","Where is Daniel? "
"bathroom","garden","Where is Mary? "
"office","garden Where is Mary? garden","Where is Mary? "
"kitchen","bathroom Question: Where is Sandra? bathroom Question: Where is Sandra? bathroom Question:","Where is Sandra? "
"garden","garden Question: Where is Sandra? garden Question: Where is Sandra? garden Question:","Where is Sandra? "
"kitchen","(1 of 2)  Question: Where is Sandra? (2 of 2)  Question:","Where is Sandra? "
"kitchen","bathroom What is the time? 10:00 What is the time? 10:","Where is Sandra? "
"garden","garden Where is Mary? kitchen Where is Mary? kitchen Where is Mary? kitchen","Where is John? "
"garden","garden Question: Where is Mary? office Question: Where is Mary? office Question:","Where is Sandra? "
"bathroom","kitchen Question: Where is Sandra? kitchen Question: Where is Sandra? kitchen Question:","Where is Sandra? "
"bedroom","garden","Where is Mary? "
"kitchen","bathroom Question: Where is Jeff? bedroom Question: Where is Jeff? bedroom Question:","Where is Sandra? "
"office","garden Where is Mary? garden Where is Mary? garden Where is Mary? garden","Where is Mary? "
"bedroom","(Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary","Where is Mary? "
"office","garden Question: Where is Mary? garden Question: Where is Mary? garden Question:","Where is Daniel? "
"office","garden Question: Where is Sandra? garden Question: Where is Sandra? garden Question:","Where is Sandra? "
"bathroom","(1 of 2)  Question: Where is Sandra? (2 of 2)  Question:","Where is Sandra? "
"bedroom","garden Where is Fred? bedroom Where is Mike? office Where is John? bathroom","Where is Sandra? "
"office","office","Where is Daniel? "
"bedroom","garden","Where is Sandra? "
"hallway","garden. Question: Where is Daniel? garden. Question: Where is Daniel? garden. Question:","Where is Daniel? "
"bedroom","garden Question: Where is Mary? office Question: Where is Fred? office Question:","Where is Sandra? "
"office","garden","Where is John? "
"garden","garden What is a garden? garden What is a garden? garden What is a garden","Where is John? "
"kitchen","In the lion's den. Question: Where is Daniel? In the lion's den. Question:","Where is Daniel? "
"hallway","hallway","Where is Mary? "
"hallway","garden Question: Where is Sandra? garden Question: Where is Sandra? garden Question:","Where is Sandra? "
"hallway","garden Where is Mary? office Where is Mary? office Where is John? garden","Where is John? "
"bedroom","garden","Where is Mary? "
"bedroom","bathroom What is the time? 10:00 What is the day? Monday What","Where is Sandra? "
"bedroom","garden","Where is Daniel? "
"kitchen","garden","Where is Sandra? "
"bedroom","garden Question: Where is John? garden Question: Where is Mary? garden Question:","Where is Daniel? "
"garden","garden Question: Where is Mary? office Question: Where is Mary? office Question:","Where is John? "
"bathroom","bathroom Question: Where is Mary? kitchen Question: Where is John? bedroom Question:","Where is Sandra? "
"garden","bedroom. Then </context: Daniel journeyed to the bedroom. Then </context: Daniel","Where is Sandra? "
"office","Garden","Where is Daniel? "
"bedroom","garden","Where is Mary? "
"garden","bathroom","Where is Sandra? "
"bathroom","bathroom. Question: Where is Sandra? bathroom. Question: Where is Sandra? bathroom. Question:","Where is Sandra? "
"office","in the cavern. ""What is he doing?"" he is sitting on skins in","Where is John? "
"kitchen","garden","Where is Daniel? "
"bedroom","garden","Where is John? "
"office","office","Where is Daniel? "
"bathroom","bathroom Question: Where is Mary? bedroom Question: Where is Mary? bedroom Question:","Where is Sandra? "
"office","garden","Where is John? "
"hallway","office Where is Mary office Where is Mary office Where is Mary office Where is Mary","Where is Mary? "
"office","hallway","Where is John? "
"office","garden","Where is Sandra? "
