"target","output","question"
"kitchen","Answer: In the Tower. Question: Why is Mary in the Tower? Answer: Because she is","Where is Mary? "
"garden","Answer: She is in the kitchen, baking. Question: What is she baking? Answer: A","Where is Mary? "
"office","Answer: He is in the woods, watching the coal pit. Question: How long has he been","Where is Daniel? "
"bathroom","Answer: She is in the garden, and, as usual, is sitting on the stone, watching","Where is Sandra? "
"kitchen","Answer: She is in the kitchen, sir, and will be glad to see you. Question","Where is Sandra? "
"bedroom","Answer: In bed. Question: What is the matter with him? Answer: Nothing. Question","Where is John? "
"bedroom","Answer: In the mouse-trap. Question: Where is the mouse-trap? Answer:","Where is Daniel? "
"garden","Answer: In the kitchen, eating. Question: What is Daniel eating? Answer: A piece","Where is Daniel? "
"garden","Answer: She is in the garden. Question: What is she doing? Answer: She is reading","Where is Sandra? "
"garden","Answer: She is in the kitchen, baking cookies. Question: What is the matter with Sandra","Where is Sandra? "
"office","Answer: She is in the kitchen, washing dishes. Question: Where is Mary? Answer: She","Where is Mary? "
"bathroom","Answer: She is in the office, and has been there ever since the morning. Question:","Where is Sandra? "
"hallway","Answer: He is in the garden, and, as usual, he is talking to the gard","Where is Daniel? "
"kitchen","Answer: In the kitchen. *       *       *       *       *       *       *","Where is Daniel? "
"bedroom","Answer: She is in the garden. Question: Where is Mary? Answer: She is in","Where is Mary? "
"bedroom","Answer: Daniel is in de woods afo'.  Question: Where is Daniel? Answer: Daniel","Where is Daniel? "
"office","_Daniel_, _God_, _Bel_.  Answer: Where is Daniel? _Daniel_, _","Where is Daniel? "
"office","Answer: He is in the house, and the bees are stinging him. Question: How","Where is John? "
"bathroom","Answer: She is in the garden, picking flowers.  Question: What is the name of the old","Where is Sandra? "
"office","Answer: She is in the kitchen, washing the dishes. Question: Where is Sandra? Answer","Where is Sandra? "
"hallway","Answer: In the library, reading the newspaper. Question: What is Daniel reading?","Where is Daniel? "
"garden","Answer: He is in the kitchen. Question: Where is Mary? Answer: She is in the","Where is John? "
"office","Answer: In the kitchen. Question: Where is the kitchen? Answer: In the dining-room.","Where is John? "
"bedroom","Answer: In the kitchen, washing dishes. Question: Where is Fred? Answer: In the library","Where is Daniel? "
"office","Answer: He is in the kitchen, making a cake. Question: What is the cake? Answer","Where is John? "
