"target","output","question"
"Bill","[Footnote 639: The oracles of the Cabeiri.--","Who did Mary give the milk to? "
"apple","[OOM]","What did Mary give to Jeff? "
"Fred","[Answer: Bill]  The answer should be ""Bill"". Do not write anything","Who gave the apple to Mary? "
"Bill","Bill gave the milk to Mary. ""I don't think I","Who did Mary give the milk to? "
"apple","What did Bill give to Fred? What did Carl give to Doran","What did Fred give to Bill? "
"Mary","Answer: Fred  The answer should be Fred. The milk was given to Fred by Jeff. Fred","Who received the milk? "
"football","1. apple   2. football   3. milk","What did Jeff give to Fred? "
"Mary","[OOM]","Who gave the milk to Bill? "
"football","Answer: The apple. Question: What did Bill take to Mary? Answer","What did Bill give to Mary? "
"Bill","[OOM]","Who did Mary give the apple to? "
"Mary","[OOM]","Who gave the football? "
"apple","Answer: The apple. Mary","What did Fred give to Bill? "
"apple","Mary","What did Bill give to Mary? "
"milk","[OOM]","What did Jeff give to Fred? "
"Mary","Fred gave the football to Mary. Mary handed the football to Fred. Fred gave the football to Mary","Who received the football? "
"Jeff","Bill went to the office. Bill went back to the kitchen. Bill travelled to the bathroom.","Who gave the apple to Fred? "
"Jeff","[OOM]","Who received the apple? "
"Jeff","[OOM]","Who gave the apple? "
"apple","What did Bill give to Mary? What did Mary give to","What did Mary give to Bill? "
"Jeff","Answer: Fred gave the apple","Who gave the apple? "
"football","[OOM]","What did Jeff give to Mary? "
"Bill","(Bill or Fred)  Your answer should contain only one word. Do not write anything else after that","Who gave the milk to Mary? "
"Fred","[OOM]","Who did Bill give the milk to? "
"Bill","[OOM]","Who did Jeff give the apple to? "
"Fred","[OOM]","Who gave the milk? "
