"target","output","question"
"milk","Answer: apple  Question: Who gave the football? Answer: Jeff  Question: What did Fred","What did Mary give to Fred? "
"apple","What did Jeff do with the apple? What did Mary","What did Fred give to Bill? "
"Jeff","[OOM]","Who did Mary give the football to? "
"apple","[OOM]","What did Fred give to Mary? "
"Bill","[OOM]","Who did Mary give the football to? "
"milk","Answer: The milk. Bill gave the milk to Mary. The distance of the ornament is not","What did Bill give to Mary? "
"Mary","Bill gave the apple to Fred. Mary gave the apple to Bill.","Who gave the apple to Bill? "
"Mary","Answer: Mary  Question: Who moved to the hallway? Answer: Bill","Who gave the milk? "
"apple","[OOM]","What did Fred give to Bill? "
"milk","What did Aggie give to Zoie? What","What did Mary give to Fred? "
"Mary","Answer: Mary  Bill went to the office. Bill went to the office. Bill went to the","Who gave the apple? "
"Fred","[OOM]","Who received the milk? "
"apple","Answer: apple  Fred gave the apple to Bill. Fred took the milk there","What did Fred give to Bill? "
"Jeff","(53) The original text of the","Who gave the football? "
"Jeff","[OOM]","Who did Bill give the milk to? "
"Jeff","Fred went back to the office. Bill took the apple there. Bill passed the apple to Jeff.","Who did Bill give the apple to? "
"apple","PRINTED BY WILLIAM CLOWES AND SONS, LIMITED","What did Mary give to Fred? "
"Bill","Bill took the football there. Bill journeyed to the bedroom. Jeff went back to the garden","Who did Jeff give the football to? "
"Bill","Answer: Bill Question: Who gave the milk? Answer: Bill Question: What did Fred","Who did Fred give the milk to? "
"football","What did Fred drop? What did Mary journey to? What did Jeff travel to?","What did Mary give to Fred? "
"milk","What did Fred give to Mary?  Answer: Fred gave the milk to Mary. Mary passed the milk","What did Mary give to Fred? "
"Fred","Answer: Mary  Question: Who gave the football? Answer: Jeff  Question:","Who gave the apple? "
"Fred","Mary went to the bathroom. ""BRUIN, what do you think? Thus spoke the","Who did Bill give the apple to? "
"Mary","Bill gave the milk to Fred.  Mary gave the milk to Fred.  Fred gave the milk to","Who did Bill give the milk to? "
"Fred","Answer: Fred picked up the football there. The town was soon left behind and they struck a highway","Who gave the football? "
