"target","output","question"
"Jeff","(from 1 point) </context>  Question: Who did Jeff throw his burden heavily upon the","Who did Fred give the football to? "
"Fred","(from the kitchen) ""It is to you, perhaps, more than to me; but we","Who received the milk? "
"Jeff","Who gave the milk to Jeff? Who gave the milk to E. B. W.? Who","Who gave the milk to Fred? "
"milk","What did the men do? What did the men sing? What did the men do? What did","What did Mary give to Bill? "
"Mary","Answer: Mary. ""I don't want to,"" said George. ""I don't want to","Who received the football? "
"Fred","Who gave the milk to Jeff? Who gave the milk to Jeff? Who gave the milk to Jeff","Who gave the milk to Jeff? "
"milk","(10 points)  Question: What did Jeff give to Bill? (10 points)  Question: What","What did Jeff give to Bill? "
"Fred","The hen, the fox, the dog, the sheep, the squirrel, the rabbit,","Who received the apple? "
"Fred","Who gave the apple to Fred? Who gave the apple to Mary? Who gave the apple to Fred","Who gave the apple to Mary? "
"Jeff","Jeff went back to the bathroom. All brave in arms Jeff handed the milk to Fred. </context","Who gave the milk? "
"milk","'I'll tell you what you'll do, and what you won't do.' 'I'll","What did Fred give to Mary? "
"Fred","""I'll tell you what I think of it,"" said the trooper. ""I'll tell","Who gave the apple to Bill? "
"Mary","Answer: The man who received the prize. But the great majority of the blanks were not received","Who received the football? "
"apple","Answer: What did Fred give to Bill? Question: What did Fred give to Bill? Answer:","What did Fred give to Bill? "
"Bill","Who gave the football to Fred? Who gave the football to Fred? Who gave the football to Fred","Who gave the football to Fred? "
"Fred","Who gave the football to Jeff? Who gave the football to Jeff? Who gave the football to Jeff","Who gave the football to Jeff? "
"milk","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to","What did Mary give to Fred? "
"Bill","(Select one) A. The Blackfeet B. The Piegans C.","Who did Fred give the apple to? "
"Fred","Who gave the apple? Who gave the milk? Who gave the apple? Who gave the","Who gave the milk? "
"Bill","(so a worthy Baronite reports) comes a second edition of _Game Birds and Shooting Sketches","Who gave the apple? "
"Mary","CHAPTER VII  THE CATTLE AND SHEEP OF THE PASTURAGE   The first question","Who did Jeff give the apple to? "
"Mary","Mary gave the milk to the boy. Mary gave the milk to the boy. Mary gave the milk","Who gave the milk? "
"milk","(a) What did Bill give to Fred? (b) What did Bill give to Jeff?","What did Fred give to Bill? "
"Bill","""I am not sure,"" said the old man, ""but I think it is a good thing","Who gave the football to Jeff? "
"Mary","Answer: Mary gave the milk to Jeff. In 1906 the number given in the Stud Book","Who gave the milk to Jeff? "
