"target","output","question"
"kitchen","Choices:  A. In the hallway B. In the kitchen C. In the","Where is Sandra? "
"kitchen","The answer should be a single word. The answer is in the text. The answer is in the","Where is John? "
"office","Choices: A. In the office B. At the station C. In the hotel","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the office C. In the garden","Where is Sandra? "
"bedroom","Choices: A. In the center of the fight B. In the Second Minnesota C","Where is John? "
"office","Answer: In the office.  Question: What is the name of the person who is described as having","Where is Daniel? "
"bathroom","Choices: A. In the kitchen B. In the bathroom C. In the garden","Where is Sandra? "
"hallway","Choices: A. In the office B. In the hallway C. In the sitting","Where is Mary? "
"office","Answer: Daniel is in the kitchen.  Question: What is the main idea of the passage? Answer","Where is Daniel? "
"bedroom","Choices: A. In the cave B. In the tent C. In the house","Where is John? "
"bedroom","Choices: A. In the bedroom B. In the kitchen C. In the garden","Where is Mary? "
"bedroom","Choices: A. In the cellar B. In the bedroom C. In the hall","Where is Mary? "
"garden","Options:   A. In the hallway   B. In the kitchen   C. In the","Where is Mary? "
"office","Choices: A. In the bathroom B. In the office C. In the kitchen","Where is Sandra? "
"garden","Choices: A. In the garden with her father B. In the palace with the king","Where is Sandra? "
"bathroom","Choices:  A. In the bathroom B. In the kitchen C. In the","Where is Mary? "
"kitchen","Options: kitchen, garden, bedroom, living room. Answer: kitchen  Okay, let's see","Where is Sandra? "
"kitchen","Answer: The most recent location of Sandra is kitchen. </answer> <example> <example","Where is Sandra? "
"garden","Choices: A. In the garden B. In the room C. In the forest","Where is John? "
"bathroom","Choices: A. In the garden B. In the kitchen C. In the sitting","Where is Sandra? "
"kitchen","Answer: Sandra is in the kitchen.  Question: What is the common name for the process of pers","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bathroom C. In the bedroom","Where is Mary? "
"office","Answer: Sandra is in the kitchen.  Okay, let's try to figure out where Sandra is","Where is Sandra? "
"bedroom","Choices: A. In the bathroom B. In the kitchen C. In the garden","Where is Sandra? "
"bedroom","Answer: The most recent location of Sandra is bedroom. Okay, let's tackle this question.","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Sandra? "
"garden","The most recent location of John is garden. The most recent location of John is garden.  <context>","Where is John? "
"hallway","Choices: A. In the hallway B. In the Temple C. In the garden","Where is Mary? "
"hallway","Choices: A. On a ship B. In a hotel C. In a train","Where is John? "
"bedroom","Choices: A. In the kitchen B. In the living room C. In the","Where is Sandra? "
"kitchen","The most recent location of Sandra is kitchen. Okay, let's tackle this question. So,","Where is Sandra? "
"garden","Choices: A. In the office. B. In the kitchen. C. In the garden","Where is John? "
"garden","Choices: A. In the garden B. In the sitting-room C. In the","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Mary? "
"bathroom","Choices: A. In the garden B. In the bedroom C. In the bathroom","Where is Sandra? "
"kitchen","Choices: A. On the moon B. On Earth C. In the bathroom","Where is Daniel? "
"office","Answer: The most recent location of Daniel is office. The most recent location of Daniel is office","Where is Daniel? "
"office","Choices: A. In the house B. In the garden C. In the field","Where is John? "
"office","Answer:  The most recent location of John is office. The most recent location of John is office","Where is John? "
"bathroom","Choices: A. In the camp B. In the bathroom C. In the tent","Where is John? "
"hallway","Choices: A. In the garden B. In the kitchen C. In the bedroom","Where is Daniel? "
"bathroom","Choices: A. In the kitchen B. In the bathroom C. In the bedroom","Where is Daniel? "
"bathroom","Answer:  The most recent location of Daniel is garden. The most recent location of Daniel is garden","Where is Daniel? "
"bedroom","Answer: John is in the Adirondacks. Okay, let's try to figure out","Where is John? "
"garden","Choices: A. In the garden B. In the hall C. In the kitchen","Where is Sandra? "
"bedroom","Answer:  The most recent location of Daniel is bathroom. Okay, let's tackle this question.","Where is Daniel? "
"kitchen","Choices: A. In the kitchen B. In the dining room C. In the","Where is Daniel? "
"hallway","(Answer with the name of the place.)  Assistant: The context provided mentions that Sandra moved to","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is John? "
"garden","Answer: The most recent location of Sandra is garden. <context> The Levee at V","Where is Sandra? "
