"target","output","question"
"kitchen","(43) The will of Henry the Eighth is fully discussed by Hallam, i. 34","Where is Mary? "
"garden","Answer: She is in the kitchen, making a cake for tea. Question: What is the de","Where is Mary? "
"office","Answer: He is in the woods. Question: What is the name of the place where he is","Where is Daniel? "
"bathroom","Answer: She is in the sea. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"kitchen","(Readers, please don't ask me to tell you. I don't know.)","Where is Sandra? "
"bedroom","(1917).","Where is John? "
"bedroom","Answer: In the Bible. Question: Where is Daniel? Answer: In the Bible. Question","Where is Daniel? "
"garden","Answer: Where is Daniel? Question: Where is Daniel? Answer: Where is Daniel? Question:","Where is Daniel? "
"garden","Answer: In the middle of the book. Question: Where is the book? Answer: In the","Where is Sandra? "
"garden","(0.0.0.0.0.0.0.0.0.0","Where is Sandra? "
"office","Answer: She is in the kitchen, making a pie. Question: Where is John? Answer:","Where is Mary? "
"bathroom","(from the ""New York Mirror,"" 1836)  ""Where is Sandra?"" is a question","Where is Sandra? "
"hallway","Answer: He is in the middle of the road. Question: Where is Daniel? Answer: He","Where is Daniel? "
"kitchen","Answer: Daniel is a city in the state of New York.","Where is Daniel? "
"bedroom","Answer: In the next room. Question: Where is Mary? Answer: In the next room","Where is Mary? "
"bedroom","Answer: He is in the woods. Question: Where is Daniel? Answer: He is in the","Where is Daniel? "
"office","Answer: Daniel is a city in the north of the country of Chile. It is located in the","Where is Daniel? "
"office","Answer: In the house. Question: Where is the old man? Answer: In the garden","Where is John? "
"bathroom","Answer: She is in the sandpit. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"office","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"hallway","Answer: In the garden. Question: What is the name of the book? Answer: The book","Where is Daniel? "
"garden","Answer: I don't know. Question: Where is John? Answer: I don't know.","Where is John? "
"office","(1917). 1917. Retrieved 2017. 1917. 1917","Where is John? "
"bedroom","(DW65)  Answer: Where is Daniel? (DW65)  Question: Where is Daniel?","Where is Daniel? "
"office","Answer: He is in the dictionary. Question: Where is John? Answer: He is in the","Where is John? "
